Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-12,PG,"Young, Trae",60.3,"9,600",atl,@ den, 125-121,41:20,   42pt 4rb 11as 1bl 6to 8trey 13-21fg 8-11ft
2019-11-12,SG,"Bogdanovic, Bogdan",52.6,"5,600",sac,v por, 107-99,31:49,   25pt 3rb 10as 4st 3to 3trey 8-19fg 6-7ft
2019-11-12,SG,"Butler, Jimmy",49.1,"9,400",mia,v det, 117-108,38:57,   20pt 3rb 13as 2st 6-13fg 8-11ft
2019-11-12,SG,"Barrett, RJ",45.7,"6,900",nyk,@ chi, 102-120,31:39,   21pt 6rb 9as 2st 2to 2trey 8-16fg 3-6ft
2019-11-12,PG,"Lillard, Damian",43.3,"10,500",por,@ sac, 99-107,37:34,   27pt 4rb 5as 2st 1bl 5to 2trey 6-10fg 13-14ft
2019-11-12,SG,"Mitchell, Donovan",41.2,"8,400",uta,v bkn, 119-114,37:44,   30pt 6rb 2as 1st 2to 13-26fg 4-4ft
2019-11-12,PG,"Irving, Kyrie",40.1,"9,900",bkn,@ uta, 114-119,36:41,   27pt 3rb 5as 1st 1bl 4to 2trey 10-30fg 5-5ft
2019-11-12,PG,"Rubio, Ricky",39.8,"7,700",pho,v lal, 115-123,38:45,   21pt 4rb 10as 1to 3trey 8-17fg 2-2ft
2019-11-12,PG,"Murray, Jamal",39.6,"7,200",den,v atl, 121-125,33:19,   18pt 3rb 8as 1st 1bl 7-16fg 4-4ft
2019-11-12,PG,"Simmons, Ben",38,"8,000",phi,v cle, 98-97,34:59,   15pt 5rb 6as 2st 2bl 4to 7-9fg 1-3ft
2019-11-12,SG,"Booker, Devin",36.1,"8,800",pho,v lal, 115-123,39:12,   21pt 3rb 9as 1bl 5to 9-18fg 3-3ft
2019-11-12,SG,"LaVine, Zach",34.9,"7,900",chi,v nyk, 120-102,30:39,   25pt 2rb 5as 1st 3to 3trey 9-19fg 4-5ft
2019-11-12,PG,"White, Coby",34.1,"4,200",chi,v nyk, 120-102,27:07,   27pt 3rb 1as 1st 1to 7trey 8-14fg 4-4ft
2019-11-12,SG,"McCollum, CJ",33.5,"7,400",por,@ sac, 99-107,36:47,   24pt 5rb 1as 1bl 1to 1trey 11-21fg 1-4ft
2019-11-12,PG,"Nunn, Kendrick",33.1,"5,000",mia,v det, 117-108,36:39,   20pt 3rb 5as 2st 4to 4trey 6-16fg 4-5ft
2019-11-12,PG,"Sexton, Collin",32,"5,600",cle,@ phi, 97-98,33:18,   18pt 5rb 4as 2st 4to 8-18fg 2-2ft
2019-11-12,PG,"Dunn, Kris",32,"4,400",chi,v nyk, 120-102,19:15,   13pt 5rb 2as 3st 1bl 2to 1trey 5-6fg 2-2ft
2019-11-12,PG,"Brogdon, Malcolm",31.7,"8,700",ind,v okc, 111-85,25:27,   20pt 6rb 5as 3to 2trey 8-16fg 2-2ft
2019-11-12,PG,"Holiday, Aaron",31.6,"4,100",ind,v okc, 111-85,31:27,   17pt 3rb 4as 2st 1to 2trey 6-10fg 3-3ft
2019-11-12,PG,"Paul, Chris",31,"6,600",okc,@ ind, 85-111,24:58,   7pt 5rb 8as 3st 3to 2-7fg 3-4ft
2019-11-12,PG,"Dragic, Goran",30.2,"6,200",mia,v det, 117-108,32:55,   18pt 1rb 6as 1st 1to 3trey 6-13fg 3-4ft
2019-11-12,PG,"Conley, Mike",28.3,"6,800",uta,v bkn, 119-114,30:03,   18pt 4rb 5as 2to 6-15fg 6-9ft
2019-11-12,SG,"Harris, Gary",27.6,"5,200",den,v atl, 121-125,40:06,   10pt 3rb 4as 2st 1bl 1to 2trey 4-15fg
2019-11-12,SG,"Brown, Bruce",26.9,"6,000",det,@ mia, 108-117,35:30,   3pt 7rb 11as 1to 1-5fg 1-2ft
2019-11-12,SG,"Clarkson, Jordan",26.8,"4,800",cle,@ phi, 97-98,26:13,   20pt 4rb 2as 1to 1trey 8-16fg 3-5ft
2019-11-12,PG,"Morris, Monte",26.6,"3,600",den,v atl, 121-125,21:54,   14pt 3rb 4as 1bl 1trey 6-11fg 1-1ft
2019-11-12,SG,"Richardson, Josh",25.7,"6,600",phi,v cle, 98-97,34:11,   17pt 1rb 5as 1st 3to 1trey 7-17fg 2-2ft
2019-11-12,PG,"Arcidiacono, Ryan",25.6,"3,500",chi,v nyk, 120-102,21:10,   5pt 3rb 8as 2st 1to 1-3fg 3-4ft
2019-11-12,SG,"Dinwiddie, Spencer",25.2,"5,500",bkn,@ uta, 114-119,23:44,   21pt 1rb 4as 3to 2trey 7-16fg 5-7ft
2019-11-12,PG,"Mudiay, Emmanuel",24.6,"3,700",uta,v bkn, 119-114,17:57,   15pt 3rb 2as 1st 4-8fg 7-8ft
2019-11-12,SG,"Hield, Buddy",23.3,"7,000",sac,v por, 107-99,37:00,   20pt 4rb 1as 3to 2trey 7-21fg 4-4ft
2019-11-12,PG,"Rondo, Rajon",22.7,"4,200",lal,@ pho, 123-115,14:20,   5pt 6rb 7as 1trey 2-6fg
2019-11-12,PG,"Garland, Darius",21.6,"4,700",cle,@ phi, 97-98,28:16,   6pt 3rb 2as 3st 3-10fg
2019-11-12,PG,"Joseph, Cory",19.3,"3,700",sac,v por, 107-99,37:58,   3pt 4rb 3as 1st 2bl 2to 1trey 1-6fg
2019-11-12,SG,"Huerter, Kevin",19.3,"4,800",atl,@ den, 125-121,15:30,   11pt 4rb 3as 1to 3trey 4-4fg
2019-11-12,SG,"Green, Danny",18.7,"3,900",lal,@ pho, 123-115,25:26,   14pt 1rb 3as 1to 3trey 5-8fg 1-2ft
2019-11-12,SG,"Bradley, Avery",17.9,"4,100",lal,@ pho, 123-115,27:44,   8pt 2rb 5as 4-8fg
2019-11-12,SG,"Bembry, DeAndre",17.5,"4,600",atl,@ den, 125-121,29:39,   4pt 5rb 3as 1st 2-6fg
2019-11-12,PG,"Ntilikina, Frank",17.2,"5,200",nyk,@ chi, 102-120,28:54,   3pt 1rb 4as 3st 2to 1-4fg 1-2ft
2019-11-12,SG,"Alexander, Shai",17.2,"7,700",okc,@ ind, 85-111,28:13,   11pt 6rb 1st 4to 1trey 3-11fg 4-4ft
2019-11-12,SG,"Burton, Deonte",17.1,"3,500",okc,@ ind, 85-111,17:59,   13pt 3rb 1as 1to 3trey 5-12fg
2019-11-12,PG,"McConnell, TJ",16.7,"4,300",ind,v okc, 111-85,24:18,   6pt 6rb 3as 1st 4to 3-8fg
2019-11-12,PG,"Frazier, Tim",16.5,"3,500",det,@ mia, 108-117,13:08,   3pt 5as 2st 1bl 3to 0-3fg 3-4ft
2019-11-12,SG,"Temple, Garrett",16.2,"3,600",bkn,@ uta, 114-119,29:43,   10pt 1rb 2as 1bl 1to 1trey 3-8fg 3-3ft
2019-11-12,SG,"Galloway, Langston",16.1,"4,400",det,@ mia, 108-117,28:39,   11pt 3rb 1as 1bl 3to 2trey 3-11fg 3-3ft
2019-11-12,PG,"Ferrell, Yogi",16.1,"3,500",sac,v por, 107-99,16:20,   9pt 3rb 3as 1to 1trey 3-4fg 2-2ft
2019-11-12,SG,"Schroder, Dennis",15.4,"6,100",okc,@ ind, 85-111,24:46,   9pt 2rb 2as 1st 2to 1trey 3-10fg 2-2ft
2019-11-12,SG,"Korkmaz, Furkan",14.3,"4,200",phi,v cle, 98-97,31:21,   10pt 4rb 1as 2to 2trey 4-9fg
2019-11-12,PG,"Caruso, Alex",12.5,"3,500",lal,@ pho, 123-115,24:47,   2pt 3as 1st 1bl 1-4fg
2019-11-12,SG,"Nwaba, David",10.7,"3,500",bkn,@ uta, 114-119,5:19,   2pt 1rb 1as 2bl 2-2ft
2019-11-12,SG,"Dotson, Damyean",9.8,"3,600",nyk,@ chi, 102-120,12:43,   5pt 4rb 1trey 2-5fg
2019-11-12,SG,"Robinson, Duncan",9.4,"3,800",mia,v det, 117-108,29:17,   11pt 2rb 4to 3trey 4-10fg
2019-11-12,SG,"Diallo, Hamidou",9.1,"4,100",okc,@ ind, 85-111,22:02,   2pt 3rb 1as 1st 1to 1-4fg
2019-11-12,SG,"Jr, Gary",8.7,"3,500",por,@ sac, 99-107,13:59,   6pt 1rb 1as 2trey 2-5fg
2019-11-12,SG,"Snell, Tony",8.7,"3,800",det,@ mia, 108-117,23:38,   6pt 1rb 1as 2trey 2-7fg
2019-11-12,SG,"Mykhailiuk, Sviatoslav",8.6,"3,500",det,@ mia, 108-117,5:46,   6pt 3rb 1to 2trey 2-3fg
2019-11-12,PG,"Simons, Anfernee",8.4,"4,200",por,@ sac, 99-107,27:48,   5pt 2rb 2as 2to 1trey 2-11fg
2019-11-12,PG,"Satoransky, Tomas",8.4,"5,200",chi,v nyk, 120-102,23:21,   5pt 2rb 2as 2to 1trey 2-3fg
2019-11-12,PG,"Johnson, Tyler",7.2,"3,500",pho,v lal, 115-123,16:46,   4pt 1rb 2as 1to 2-8fg
2019-11-12,PG,"Wallace, Tyrone",6.8,"3,500",atl,@ den, 125-121,8:50,   3pt 4rb 1to 0-3fg 3-4ft
2019-11-12,PG,"Cook, Quinn",6,"4,100",lal,@ pho, 123-115,8:31,   3pt 2as 1trey 1-3fg
2019-11-12,PG,"Jr, Dennis",6,"3,900",nyk,@ chi, 102-120,14:17,   0pt 2as 2st 3to 0-3fg
2019-11-12,SG,"Long, Nazareth",4.5,"3,500",ind,v okc, 111-85,2:35,   0pt 1as 1bl 0-1fg
2019-11-12,PG,"Dellavedova, Matthew",4.5,"3,500",cle,@ phi, 97-98,12:02,   4pt 1as 1to 2-2fg
2019-11-12,PG,"Macon, Daryl",3,"3,500",mia,v det, 117-108,6:50,   3pt 1trey 1-1fg
2019-11-12,SG,"II, Brian",2,"3,600",ind,v okc, 111-85,2:35,   2pt 1-2fg
2019-11-12,PG,"Neto, Raul",2,"5,700",phi,v cle, 98-97,13:01,   2pt 1-3fg
2019-11-12,SG,"Pope, Kentavious",2,"3,500",lal,@ pho, 123-115,8:28,   2pt 1-1fg
2019-11-12,SG,"Trier, Allonzo",1.7,"3,500",nyk,@ chi, 102-120,5:22,   0pt 1rb 1as 1to 0-1fg
2019-11-12,SG,"Craig, Torrey",1.5,"3,500",den,v atl, 121-125,5:46,   0pt 1as 0-2fg
2019-11-12,SG,"Hall, Devon",1,"3,500",okc,@ ind, 85-111,7:05,   2pt 1to 1-1fg
2019-11-12,PG,"Harrison, Shaquille",0,"3,500",chi,v nyk, 120-102,1:31,   0pt 0-1fg
2019-11-12,PG,"Milton, Shake",0,"3,500",phi,v cle, 98-97,0,   
2019-11-12,PG,"Goss, Nigel",0,"3,500",uta,v bkn, 119-114,0,   
2019-11-12,SG,"James, Justin",0,"3,500",sac,v por, 107-99,0,   
2019-11-12,SG,"Oni, Miye",0,"3,500",uta,v bkn, 119-114,0,   
2019-11-12,PG,"Carter, Jevon",0,"3,500",pho,v lal, 115-123,0,   
2019-11-12,SG,"Okobo, Elie",0,"3,500",pho,v lal, 115-123,0,   
2019-11-12,SG,"Ellington, Wayne",0,"3,500",nyk,@ chi, 102-120,0,   
2019-11-12,PG,"Rose, Derrick",0,"5,800",det,@ mia, 108-117,0,   
2019-11-12,PG,"Bone, Jordan",0,"3,500",det,@ mia, 108-117,0,   
2019-11-12,SG,"Beasley, Malik",0,"3,500",den,v atl, 121-125,0,   
2019-11-12,SG,"Pinson, Theo",0,"3,500",bkn,@ uta, 114-119,0,   
2019-11-12,SG,"Herro, Tyler",0,"5,100",mia,v det, 117-108,0,   
2019-11-12,SG,"Daniels, Troy",0,"3,600",lal,@ pho, 123-115,0,   
2019-11-12,SG,"Crabbe, Allen",0,"3,500",atl,@ den, 125-121,0,   
2019-11-12,PG,"Knight, Brandon",0,"3,500",cle,@ phi, 97-98,0,   
2019-11-12,PG,"Jackson, Reggie",0,"4,600",det,@ mia, 108-117,0,   
2019-11-12,SG,"Bullock, Reggie",0,"3,800",nyk,@ chi, 102-120,0,   
2019-11-12,SG,"Roberson, Andre",0,"3,500",okc,@ ind, 85-111,0,   
2019-11-12,SG,"Lamb, Jeremy",0,"6,700",ind,v okc, 111-85,0,   
2019-11-12,SG,"Windler, Dylan",0,"3,500",cle,@ phi, 97-98,0,   
2019-11-12,SG,"Oladipo, Victor",0,"3,500",ind,v okc, 111-85,0,   
2019-11-12,SG,"Jr, Zach",0,"3,500",lal,@ pho, 123-115,0,   
2019-11-12,SG,"Brown, Charlie",0,"3,500",atl,@ den, 125-121,0,   
2019-11-12,PG,"Sumner, Edmond",0,"3,700",ind,v okc, 111-85,0,   
2019-11-12,SG,"Luwawu, Timothe",0,"3,500",bkn,@ uta, 114-119,0,   
2019-11-12,PG,"Fox, De",0,"8,200",sac,v por, 107-99,0,   
2019-11-12,PG,"Foreman, Justin",0,"3,500",uta,v bkn, 119-114,0,   
2019-11-12,PG,"Lecque, Jalen",0,"3,500",pho,v lal, 115-123,0,   
2019-11-12,SG,"Allen, Kadeem",0,"3,500",nyk,@ chi, 102-120,0,   
2019-11-12,PG,"Harper, Jared",0,"3,500",pho,v lal, 115-123,0,   
2019-11-12,SG,"Smith, Zhaire",0,"3,500",phi,v cle, 98-97,0,   
