Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-12-09,PG,"Westbrook, Russell",49.6,"10,200",hou,v sac, 118-119,36:05,   34pt 3rb 8as 2st 6to 2trey 13-17fg 6-7ft
2019-12-09,SG,"Harden, James",47.8,"12,200",hou,v sac, 118-119,39:53,   27pt 4rb 10as 2st 1bl 8to 3trey 8-19fg 8-8ft
2019-12-09,SG,"LaVine, Zach",46.2,"8,300",chi,v tor, 92-93,34:16,   20pt 11rb 6as 1st 1bl 2to 3trey 6-18fg 5-7ft
2019-12-09,SG,"Booker, Devin",41.3,"8,400",pho,v min, 125-109,36:15,   26pt 4rb 7as 1bl 3to 3trey 11-20fg 1-2ft
2019-12-09,PG,"Rubio, Ricky",40.8,"7,600",pho,v min, 125-109,33:27,   16pt 4rb 14as 1to 2trey 6-16fg 2-2ft
2019-12-09,PG,"Morant, Ja",39.9,"8,000",mem,@ gsw, 110-102,29:27,   26pt 2rb 7as 1st 2to 3trey 8-14fg 7-8ft
2019-12-09,PG,"Paul, Chris",39.3,"7,300",okc,@ uta, 104-90,30:24,   16pt 4rb 7as 3st 1to 7-15fg 2-2ft
2019-12-09,PG,"Beverley, Patrick",38.9,"5,400",lac,@ ind, 110-99,39:19,   11pt 12rb 5as 3st 3to 1trey 5-7fg
2019-12-09,SG,"Wiggins, Andrew",38.8,"8,000",min,@ pho, 109-125,37:20,   23pt 4rb 4as 2bl 1to 1trey 8-18fg 6-7ft
2019-12-09,SG,"Holiday, Jrue",38.7,"8,500",nor,v det, 103-105,34:59,   20pt 6rb 5as 2st 2to 10-21fg 0-4ft
2019-12-09,SG,"Hield, Buddy",37.3,"8,100",sac,@ hou, 119-118,33:19,   26pt 4rb 3as 2st 4to 6trey 10-19fg
2019-12-09,SG,"Fournier, Evan",36.8,"7,000",orl,@ mil, 101-110,32:01,   26pt 4rb 2as 1st 4trey 7-17fg 8-9ft
