Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-19,SG,"Booker, Devin",50,"8,800",pho,@ sac, 116-120,38:45,   30pt 5rb 8as 2st 4to 3trey 10-20fg 7-8ft
2019-11-19,SG,"Bogdanovic, Bogdan",49.3,"6,900",sac,v pho, 120-116,35:48,   31pt 4rb 7as 3st 6to 7trey 11-14fg 2-2ft
2019-11-19,SG,"McCollum, CJ",42.3,"7,400",por,@ nor, 104-115,35:15,   22pt 4rb 5as 2st 1bl 1to 4trey 9-22fg 0-1ft
2019-11-19,PG,"Joseph, Cory",40,"4,500",sac,v pho, 120-116,39:18,   6pt 5rb 14as 1st 2bl 2to 2-5fg 2-2ft
2019-11-19,SG,"Holiday, Jrue",38,"9,000",nor,v por, 115-104,34:49,   22pt 5rb 10as 5to 1trey 10-18fg 1-1ft
2019-11-19,PG,"Paul, Chris",36,"7,000",okc,@ lal, 107-112,30:11,   4pt 5rb 10as 4st 1to 1-7fg 2-2ft
2019-11-19,PG,"Morant, Ja",34.4,"8,400",mem,v gsw, 95-114,34:35,   20pt 2rb 6as 1st 1bl 3to 1trey 7-20fg 5-6ft
2019-11-19,SG,"Schroder, Dennis",32.3,"5,300",okc,@ lal, 107-112,30:10,   31pt 4rb 1as 5to 3trey 12-20fg 4-4ft
2019-11-19,SG,"Alexander, Shai",32,"7,300",okc,@ lal, 107-112,36:09,   16pt 5rb 4as 1st 1bl 2to 2trey 5-16fg 4-4ft
2019-11-19,SG,"Brooks, Dillon",30.6,"5,300",mem,v gsw, 95-114,32:20,   18pt 3rb 2st 1bl 3trey 7-17fg 1-1ft
2019-11-19,SG,"Redick, JJ",27,"5,400",nor,v por, 115-104,32:25,   18pt 5rb 2as 4trey 6-12fg 2-2ft
2019-11-19,SG,"Hield, Buddy",26,"7,900",sac,v pho, 120-116,28:40,   12pt 5rb 4as 1st 1to 1trey 3-14fg 5-6ft
2019-11-19,PG,"Simons, Anfernee",22.6,"4,300",por,@ nor, 104-115,36:01,   13pt 3rb 4as 3trey 4-13fg 2-4ft
2019-11-19,PG,"Rondo, Rajon",22.4,"4,400",lal,v okc, 112-107,27:28,   8pt 2rb 10as 3to 1trey 3-10fg 1-2ft
2019-11-19,SG,"Pope, Kentavious",20.8,"3,700",lal,v okc, 112-107,33:02,   13pt 4rb 2as 3trey 5-9fg
2019-11-19,SG,"Poole, Jordan",16.1,"3,800",gsw,@ mem, 114-95,16:32,   5pt 3rb 3as 1bl 1trey 2-8fg
2019-11-19,SG,"Anderson, Kyle",16,"4,500",mem,v gsw, 95-114,20:47,   2pt 5rb 4as 1bl 1to 1-1fg 0-1ft
2019-11-19,PG,"Bowman, Ky",14.9,"4,700",gsw,@ mem, 114-95,24:44,   3pt 2rb 5as 1st 1to 1trey 1-3fg
2019-11-19,SG,"Green, Danny",14.5,"4,300",lal,v okc, 112-107,20:48,   5pt 5rb 3as 1to 1trey 2-3fg
2019-11-19,PG,"Jones, Tyus",13.8,"4,200",mem,v gsw, 95-114,13:25,   4pt 4rb 4as 1to 2-6fg
2019-11-19,PG,"Caruso, Alex",13.6,"3,500",lal,v okc, 112-107,19:51,   8pt 3rb 1st 1to 2trey 3-6fg
2019-11-19,SG,"Okobo, Elie",12.9,"3,500",pho,@ sac, 116-120,18:19,   4pt 2rb 5as 1to 0-3fg 4-6ft
2019-11-19,PG,"Jackson, Frank",10.4,"4,400",nor,v por, 115-104,19:15,   9pt 2rb 1to 2trey 2-4fg 3-4ft
2019-11-19,PG,"Ferrell, Yogi",9.7,"3,500",sac,v pho, 120-116,17:58,   9pt 1rb 1as 2to 1trey 1-4fg 6-7ft
2019-11-19,PG,"Johnson, Tyler",9.1,"3,500",pho,@ sac, 116-120,17:49,   2pt 3rb 3as 1to 0-2fg 2-2ft
2019-11-19,SG,"Ferguson, Terrance",8.7,"3,500",okc,@ lal, 107-112,30:36,   3pt 1rb 1as 1st 1trey 1-7fg
2019-11-19,SG,"Walker, Nickeil",7.3,"4,500",nor,v por, 115-104,15:35,   3pt 4rb 1as 2to 1trey 1-6fg
2019-11-19,PG,"Rubio, Ricky",7.2,"7,500",pho,@ sac, 116-120,16:05,   1pt 1rb 2as 1st 1to 0-7fg 1-2ft
2019-11-19,PG,"Cook, Quinn",5.4,"3,500",lal,v okc, 112-107,15:26,   3pt 2rb 1trey 1-5fg
2019-11-19,SG,"James, Justin",5,"3,500",sac,v pho, 120-116,3:23,   2pt 1bl 1-2fg
2019-11-19,SG,"Burton, Deonte",4,"3,500",okc,@ lal, 107-112,10:55,   4pt 2-2fg
2019-11-19,SG,"Jr, Gary",2,"3,500",por,@ nor, 104-115,2:09,   3pt 1to 1trey 1-1fg
2019-11-19,PG,"Melton, De",2,"3,800",mem,v gsw, 95-114,5:29,   0pt 1st 1to 0-1fg
2019-11-19,SG,"III, Jacob",0,"3,500",gsw,@ mem, 114-95,0,   
2019-11-19,SG,"Allen, Grayson",0,"3,600",mem,v gsw, 95-114,0,   
2019-11-19,PG,"Carter, Jevon",0,"3,500",pho,@ sac, 116-120,0,   
2019-11-19,PG,"Gray, Josh",0,"3,500",nor,v por, 115-104,0,   
2019-11-19,SG,"Russell, D",0,"9,000",gsw,@ mem, 114-95,0,   
2019-11-19,PG,"Lillard, Damian",0,"9,800",por,@ nor, 104-115,0,   
