Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-12-03,SG,"Harden, James",77.8,"12,000",hou,@ sas, 133-135,48:31,   50pt 9rb 6as 4st 4to 4trey 11-38fg 24-24ft
2019-12-03,PG,"Doncic, Luka",58.1,"12,400",dal,@ nor, 118-97,28:29,   33pt 18rb 5as 4to 5trey 9-18fg 10-13ft
2019-12-03,SG,"Butler, Jimmy",55.6,"8,800",mia,@ tor, 121-110,41:08,   22pt 13rb 12as 1st 3to 2trey 7-16fg 6-7ft
2019-12-03,SG,"Beal, Bradley",55.2,"9,700",was,v orl, 120-127,41:52,   42pt 6rb 4as 1st 3to 3trey 16-30fg 7-10ft
2019-12-03,PG,"Westbrook, Russell",50,"9,000",hou,@ sas, 133-135,48:25,   19pt 10rb 10as 2st 1bl 5to 1trey 7-30fg 4-4ft
2019-12-03,PG,"Murray, Jamal",43.5,"7,700",den,v lal, 96-105,35:44,   22pt 5rb 5as 2st 1bl 1to 8-17fg 6-6ft
2019-12-03,SG,"Walker, Lonnie",42.8,"3,600",sas,v hou, 135-133,34:53,   28pt 4rb 3st 1bl 2to 4trey 10-18fg 4-6ft
2019-12-03,PG,"Lowry, Kyle",40.7,"7,700",tor,v mia, 110-121,40:46,   12pt 6rb 11as 1st 1bl 1to 2-18fg 8-8ft
2019-12-03,SG,"DeRozan, DeMar",39.5,"8,200",sas,v hou, 135-133,40:54,   23pt 5rb 9as 3to 9-25fg 5-6ft
2019-12-03,PG,"Thomas, Isaiah",39.5,"4,900",was,v orl, 120-127,34:09,   20pt 5rb 7as 1st 1bl 3to 2trey 8-14fg 2-2ft
2019-12-03,PG,"VanVleet, Fred",37.2,"8,200",tor,v mia, 110-121,43:24,   19pt 1rb 6as 3st 1to 3trey 5-16fg 6-7ft
2019-12-03,SG,"Fournier, Evan",36.9,"6,900",orl,@ was, 127-120,35:04,   31pt 2rb 3as 1to 6trey 11-18fg 3-4ft
2019-12-03,SG,"Powell, Norman",36.1,"5,500",tor,v mia, 110-121,34:05,   23pt 8rb 1as 1st 1to 4trey 8-14fg 3-4ft
2019-12-03,PG,"Sexton, Collin",35.3,"5,500",cle,v det, 94-127,33:23,   22pt 4rb 3as 2st 2to 8-16fg 6-7ft
2019-12-03,PG,"Fultz, Markelle",34.6,"5,900",orl,@ was, 127-120,31:13,   20pt 3rb 6as 2st 4to 9-17fg 2-4ft
2019-12-03,SG,"Holiday, Jrue",32.8,"8,300",nor,v dal, 97-118,36:44,   18pt 4rb 4as 2bl 2to 8-18fg 2-6ft
2019-12-03,PG,"Augustin, DJ",31.7,"4,500",orl,@ was, 127-120,28:38,   24pt 6rb 1as 1to 4trey 7-9fg 6-7ft
2019-12-03,SG,"Forbes, Bryn",31.4,"4,200",sas,v hou, 135-133,36:36,   25pt 2rb 4as 2to 5trey 10-13fg 0-3ft
2019-12-03,SG,"McCollum, CJ",31.1,"6,900",por,@ lac, 97-117,28:39,   20pt 3rb 3as 1bl 2trey 9-17fg
2019-12-03,PG,"Lillard, Damian",29.9,"9,000",por,@ lac, 97-117,29:54,   16pt 2rb 7as 1st 2to 2trey 5-15fg 4-5ft
2019-12-03,PG,"Rivers, Austin",28.3,"3,600",hou,@ sas, 133-135,39:47,   19pt 4rb 1as 1st 1bl 3to 5trey 6-8fg 2-2ft
2019-12-03,PG,"Rondo, Rajon",28.2,"4,500",lal,@ den, 105-96,25:04,   11pt 6rb 6as 1st 2to 2trey 4-6fg 1-2ft
2019-12-03,SG,"Robinson, Duncan",27.9,"4,000",mia,@ tor, 121-110,27:00,   22pt 2rb 1as 1bl 1to 6trey 8-11fg
2019-12-03,PG,"Rose, Derrick",27.9,"6,100",det,@ cle, 127-94,21:45,   12pt 2rb 9as 6-12fg 0-1ft
2019-12-03,SG,"Green, Danny",26.9,"3,800",lal,@ den, 105-96,30:59,   5pt 7rb 3as 3st 1trey 2-12fg
2019-12-03,PG,"Beverley, Patrick",25.3,"5,600",lac,v por, 117-97,28:19,   11pt 4rb 3as 2st 1to 2trey 4-5fg 1-2ft
2019-12-03,SG,"Williams, Louis",24.3,"7,200",lac,v por, 117-97,25:15,   9pt 4rb 7as 1st 3to 4-14fg 1-1ft
2019-12-03,PG,"Curry, Seth",24.3,"3,500",dal,@ nor, 118-97,27:04,   19pt 4rb 1as 1to 5trey 6-11fg 2-2ft
2019-12-03,SG,"Redick, JJ",24.2,"4,900",nor,v dal, 97-118,30:23,   12pt 6rb 4as 1to 2trey 5-15fg
2019-12-03,PG,"Mills, Patty",24.2,"3,500",sas,v hou, 135-133,35:44,   9pt 6rb 6as 1to 2trey 2-8fg 3-3ft
2019-12-03,SG,"Mykhailiuk, Sviatoslav",23.4,"3,500",det,@ cle, 127-94,25:56,   15pt 2rb 4as 1st 3to 3trey 5-11fg 2-2ft
2019-12-03,PG,"Nunn, Kendrick",23,"4,800",mia,@ tor, 121-110,38:43,   7pt 5rb 6as 1bl 2to 3-16fg 1-2ft
2019-12-03,SG,"Wright, Delon",22.3,"4,900",dal,@ nor, 118-97,24:15,   5pt 4rb 5as 1st 1bl 1to 1trey 1-6fg 2-2ft
2019-12-03,SG,"McRae, Jordan",22.2,"4,000",was,v orl, 120-127,26:14,   10pt 1rb 4as 2st 1to 2trey 3-7fg 2-3ft
2019-12-03,PG,"Murray, Dejounte",21,"5,200",sas,v hou, 135-133,17:59,   7pt 5rb 2as 2st 1to 3-8fg 1-2ft
2019-12-03,SG,"Galloway, Langston",20.9,"3,800",det,@ cle, 127-94,22:10,   14pt 2rb 1as 1st 4trey 5-8fg
2019-12-03,PG,"Simons, Anfernee",19.4,"3,500",por,@ lac, 97-117,30:47,   11pt 2rb 6as 3to 1trey 5-12fg
2019-12-03,PG,"Barea, Jose",19.4,"3,800",dal,@ nor, 118-97,10:58,   8pt 2rb 6as 2trey 3-7fg
2019-12-03,SG,"Ross, Terrence",18.7,"4,700",orl,@ was, 127-120,18:22,   14pt 1rb 1as 1st 1to 2trey 4-8fg 4-4ft
2019-12-03,SG,"Pope, Kentavious",18.1,"4,000",lal,@ den, 105-96,32:26,   4pt 3rb 3as 3st 3to 2-5fg
2019-12-03,SG,"Hart, Josh",17.2,"4,700",nor,v dal, 97-118,26:31,   11pt 6rb 1to 3trey 4-8fg
2019-12-03,SG,"Brown, Bruce",16.9,"4,500",det,@ cle, 127-94,18:59,   9pt 2rb 3as 1bl 2to 1trey 4-6fg 0-2ft
2019-12-03,PG,"White, Derrick",16.7,"4,500",sas,v hou, 135-133,25:41,   12pt 1rb 3as 1to 1trey 5-9fg 1-1ft
2019-12-03,PG,"Ball, Lonzo",16.7,"6,200",nor,v dal, 97-118,30:12,   6pt 6rb 3as 1to 2trey 2-12fg
2019-12-03,PG,"Caruso, Alex",15.8,"3,500",lal,@ den, 105-96,15:50,   6pt 4rb 1st 1bl 1to 2-3fg 2-2ft
2019-12-03,SG,"McLemore, Ben",15.7,"3,700",hou,@ sas, 133-135,26:43,   11pt 1rb 1as 1bl 1to 3trey 4-9fg
2019-12-03,PG,"Robinson, Jerome",13.2,"3,700",lac,v por, 117-97,19:12,   4pt 6rb 1bl 1to 2-10fg
2019-12-03,SG,"Clarkson, Jordan",12.2,"4,500",cle,v det, 94-127,20:16,   10pt 1rb 2as 2to 2trey 4-10fg
2019-12-03,SG,"Harris, Gary",12.2,"4,800",den,v lal, 96-105,32:51,   9pt 1rb 1st 1to 1trey 4-9fg
2019-12-03,SG,"Herro, Tyler",11.9,"4,600",mia,@ tor, 121-110,17:34,   6pt 2rb 1as 1st 1to 1trey 2-7fg 1-1ft
2019-12-03,PG,"Williams, Michael",11.9,"3,500",orl,@ was, 127-120,12:56,   5pt 2rb 5as 3to 1-5fg 3-3ft
