Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-04,SG,"Richardson, Josh",15.1,"6,100",phi,@ pho, 109-114,38:25,   8pt 3rb 5as 4to 1trey 3-11fg 1-2ft
2019-11-04,SG,"Galloway, Langston",14.5,"3,800",det,@ was, 99-115,22:04,   10pt 1as 1bl 2trey 4-8fg
2019-11-04,SG,"Graham, Treveon",14.4,"3,800",min,v mil, 106-134,22:57,   3pt 2rb 2as 2st 1trey 1-5fg
2019-11-04,PG,"Smith, Ishmael",13.9,"4,500",was,v det, 115-99,20:24,   6pt 2rb 5as 2to 3-9fg
2019-11-04,PG,"Dinwiddie, Spencer",12.7,"5,900",bkn,v nor, 135-125,20:44,   7pt 1rb 3as 1st 3to 1trey 3-8fg
2019-11-04,SG,"Snell, Tony",12.2,"3,900",det,@ was, 99-115,33:51,   11pt 1rb 3trey 4-14fg
2019-11-04,PG,"Rivers, Austin",11.1,"3,500",hou,@ mem, 107-100,23:53,   7pt 3rb 1as 1to 1trey 3-9fg
2019-11-04,SG,"Mykhailiuk, Sviatoslav",9.5,"3,500",det,@ was, 99-115,27:13,   6pt 3as 1to 2trey 2-5fg
2019-11-04,PG,"Hill, George",8.7,"4,200",mil,@ min, 134-106,16:56,   7pt 1rb 1as 1to 1trey 2-4fg 2-2ft
2019-11-04,PG,"Carter, Jevon",8.4,"3,800",pho,v phi, 114-109,10:13,   0pt 2rb 2st 0-2fg
2019-11-04,PG,"Johnson, Tyler",8.2,"3,500",pho,v phi, 114-109,20:27,   8pt 1rb 1to 4-7fg
2019-11-04,SG,"Connaughton, Pat",7.7,"3,800",mil,@ min, 134-106,16:02,   0pt 6rb 1as 1to 0-2fg
2019-11-04,SG,"Jr, Gary",5.7,"3,500",por,@ gsw, 118-127,5:12,   0pt 1rb 1as 1st 0-2fg
2019-11-04,SG,"Guduric, Marko",5.2,"3,500",mem,v hou, 100-107,17:10,   4pt 1rb 1st 3to 2-6fg
2019-11-04,SG,"Korver, Kyle",4.4,"3,500",mil,@ min, 134-106,17:09,   3pt 2rb 1to 1trey 1-5fg 0-1ft
2019-11-04,PG,"Neto, Raul",4.2,"3,500",phi,@ pho, 109-114,12:23,   2pt 1rb 2as 2to 1-2fg
2019-11-04,SG,"Brown, Sterling",1.2,"3,500",mil,@ min, 134-106,3:38,   0pt 1rb
2019-11-04,SG,"Walker, Nickeil",0,"4,000",nor,@ bkn, 125-135,4:17,   0pt 0-2fg
2019-11-04,PG,"Clemons, Chris",0,"3,500",hou,@ mem, 107-100,2:58,   0pt
2019-11-04,SG,"Thomas, Khyri",0,"3,500",det,@ was, 99-115,1:54,   0pt
2019-11-04,PG,"Robinson, Justin",0,"3,500",was,v det, 115-99,1:54,   0pt 0-1fg
2019-11-04,SG,"Watanabe, Yuta",0,"3,500",mem,v hou, 100-107,0,   
2019-11-04,PG,"Westbrook, Russell",0,"10,700",hou,@ mem, 107-100,0,   
2019-11-04,SG,"Pinson, Theo",0,"3,500",bkn,v nor, 135-125,0,   
2019-11-04,SG,"Konchar, John",0,"3,500",mem,v hou, 100-107,0,   
2019-11-04,SG,"Okobo, Elie",0,"3,500",pho,v phi, 114-109,0,   
2019-11-04,SG,"Nwaba, David",0,"3,500",bkn,v nor, 135-125,0,   
2019-11-04,SG,"Russell, D",0,"9,400",gsw,v por, 127-118,0,   
2019-11-04,PG,"Melton, De",0,"3,500",mem,v hou, 100-107,0,   
2019-11-04,PG,"Burke, Trey",0,"3,600",phi,@ pho, 109-114,0,   
2019-11-04,SG,"III, Jacob",0,"3,500",gsw,v por, 127-118,0,   
2019-11-04,PG,"III, Frank",0,"3,500",mil,@ min, 134-106,0,   
2019-11-04,PG,"Jackson, Reggie",0,"4,600",det,@ was, 99-115,0,   
2019-11-04,SG,"Reynolds, Cameron",0,"3,500",mil,@ min, 134-106,0,   
2019-11-04,PG,"Curry, Stephen",0,"9,000",gsw,v por, 127-118,0,   
2019-11-04,PG,"Frazier, Tim",0,"3,500",det,@ was, 99-115,0,   
2019-11-04,PG,"Milton, Shake",0,"3,500",phi,@ pho, 109-114,0,   
2019-11-04,SG,"Allen, Grayson",0,"3,600",mem,v hou, 100-107,0,   
2019-11-04,SG,"Rose, Derrick",0,"5,800",det,@ was, 99-115,0,   
2019-11-04,PG,"McLaughlin, Jordan",0,"3,500",min,v mil, 106-134,0,   
2019-11-04,PG,"Chiozza, Chris",0,"3,500",was,v det, 115-99,0,   
2019-11-04,SG,"Jerome, Ty",0,"3,700",pho,v phi, 114-109,0,   
2019-11-04,SG,"Luwawu, Timothe",0,"3,500",bkn,v nor, 135-125,0,   
2019-11-04,SG,"McRae, Jordan",0,"3,700",was,v det, 115-99,0,   
2019-11-04,SG,"Iguodala, Andre",0,"4,400",mem,v hou, 100-107,0,   
2019-11-04,PG,"Nowell, Jaylen",0,"3,500",min,v mil, 106-134,0,   
2019-11-04,PG,"Gray, Josh",0,"3,500",nor,@ bkn, 125-135,0,   
2019-11-04,PG,"Lecque, Jalen",0,"3,500",pho,v phi, 114-109,0,   
2019-11-04,PG,"Harper, Jared",0,"3,500",pho,v phi, 114-109,0,   
2019-11-04,SG,"Mathews, Garrison",0,"3,500",was,v det, 115-99,0,   
2019-11-04,SG,"Shayok, Marial",0,"3,500",phi,@ pho, 109-114,0,   
2019-11-04,SG,"Smith, Zhaire",0,"3,500",phi,@ pho, 109-114,0,   
2019-11-04,PG,"Bone, Jordan",-1,"3,500",det,@ was, 99-115,1:54,   0pt 1to 0-1fg
2019-11-04,SF,"Antetokounmpo, Giannis",58,"12,000",mil,@ min, 134-106,26:42,   34pt 15rb 6as 3to 14-19fg 6-11ft
2019-11-04,SF,"Ingram, Brandon",55.5,"8,900",nor,@ bkn, 125-135,37:02,   40pt 5rb 5as 2st 4to 1trey 17-24fg 5-5ft
2019-11-04,PF,"Paschall, Eric",51.6,"5,800",gsw,v por, 127-118,39:32,   34pt 13rb 1bl 1to 4trey 11-19fg 8-8ft
2019-11-04,PF,"Horford, Al",51,"7,500",phi,@ pho, 109-114,34:45,   32pt 5rb 4as 2st 1bl 2to 5trey 13-20fg 1-2ft
2019-11-04,SF,"Harris, Tobias",43,"7,300",phi,@ pho, 109-114,37:09,   24pt 10rb 2as 2st 2to 1trey 10-20fg 3-5ft
2019-11-04,SF,"Prince, Taurean",40.2,"4,800",bkn,v nor, 135-125,37:48,   12pt 11rb 4as 4st 3to 2trey 4-12fg 2-2ft
2019-11-04,SF,"Jr, Troy",40,"3,700",was,v det, 115-99,30:30,   14pt 10rb 4as 3st 1to 5-10fg 4-4ft
2019-11-04,SF,"House, Danuel",37.3,"5,100",hou,@ mem, 107-100,36:28,   15pt 9rb 1as 1st 3bl 2to 2trey 6-15fg 1-1ft
2019-11-04,PF,"Allen, Jarrett",31.5,"5,200",bkn,v nor, 135-125,30:03,   18pt 10rb 1as 1st 3to 7-8fg 4-7ft
2019-11-04,SF,"Kennard, Luke",31.3,"5,000",det,@ was, 99-115,34:21,   24pt 4rb 5as 5to 3trey 6-12fg 9-11ft
2019-11-04,SF,"Caboclo, Bruno",30.5,"3,500",mem,v hou, 100-107,24:11,   11pt 5rb 1as 2st 2bl 1trey 5-8fg
2019-11-04,SF,"Harris, Joe",29.6,"4,400",bkn,v nor, 135-125,32:47,   19pt 3rb 4as 1st 2to 4trey 7-14fg 1-2ft
2019-11-04,PF,"Wood, Christian",26.3,"4,000",det,@ was, 99-115,20:43,   15pt 4rb 1as 2bl 1to 2trey 5-6fg 3-4ft
2019-11-04,SF,"Gordon, Eric",24.5,"3,900",hou,@ mem, 107-100,32:12,   16pt 5rb 1as 1st 2to 3trey 5-17fg 3-5ft
2019-11-04,PF,"Covington, Robert",23.8,"5,700",min,v mil, 106-134,23:04,   15pt 4rb 2as 1st 2to 3trey 5-9fg 2-2ft
2019-11-04,PF,"Hachimura, Rui",23.3,"5,500",was,v det, 115-99,16:18,   12pt 4rb 3as 1st 1to 1trey 5-7fg 1-1ft
2019-11-04,PF,"Clarke, Brandon",22.7,"5,600",mem,v hou, 100-107,20:22,   3pt 6rb 1as 4bl 1to 1-4fg 1-1ft
2019-11-04,SF,"Oubre, Kelly",22.7,"6,200",pho,v phi, 114-109,32:02,   14pt 6rb 1as 1bl 3to 1trey 5-9fg 3-6ft
2019-11-04,SF,"Crowder, Jae",22,"4,800",mem,v hou, 100-107,29:15,   8pt 5rb 2as 3st 4to 1trey 2-8fg 3-4ft
2019-11-04,PF,"Bell, Jordan",21.7,"3,500",min,v mil, 106-134,14:31,   12pt 6rb 3as 2to 4-6fg 4-4ft
2019-11-04,PF,"Spellman, Omari",20.2,"3,800",gsw,v por, 127-118,15:12,   7pt 6rb 2as 1bl 1trey 3-4fg
2019-11-04,SF,"Hezonja, Mario",20,"4,400",por,@ gsw, 118-127,25:52,   11pt 5rb 1st 3trey 4-6fg
2019-11-04,SF,"Miles, CJ",18.9,"3,700",was,v det, 115-99,19:10,   12pt 2rb 1as 1bl 1trey 3-8fg 5-5ft
2019-11-04,SF,"Burks, Alec",18.8,"3,900",gsw,v por, 127-118,27:58,   13pt 4rb 2as 2to 1trey 4-12fg 4-5ft
2019-11-04,PF,"Labissiere, Skal",17.5,"3,900",por,@ gsw, 118-127,15:25,   4pt 5rb 1as 2bl 2-8fg
2019-11-04,PF,"Chriss, Marquese",17.3,"4,000",gsw,v por, 127-118,14:05,   5pt 4rb 3as 1bl 1trey 2-3fg
2019-11-04,SF,"III, Glenn",16.7,"5,300",gsw,v por, 127-118,30:46,   5pt 6rb 3as 2-5fg 1-2ft
2019-11-04,SF,"Bazemore, Kent",16.7,"4,700",por,@ gsw, 118-127,22:21,   7pt 6rb 1as 1st 2to 1trey 3-10fg
2019-11-04,SF,"Bertans, Davis",16.2,"4,400",was,v det, 115-99,22:14,   9pt 1rb 1st 1bl 3trey 3-7fg
2019-11-04,SF,"Bridges, Mikal",16.1,"4,000",pho,v phi, 114-109,25:17,   6pt 3rb 1as 2st 1to 2-3fg 2-2ft
2019-11-04,SF,"Culver, Jarrett",15.3,"3,500",min,v mil, 106-134,24:08,   8pt 4rb 1as 1st 2to 2trey 3-11fg
2019-11-04,SF,"Layman, Jake",14.8,"3,800",min,v mil, 106-134,26:27,   5pt 4rb 2st 1to 2-10fg 1-1ft
2019-11-04,PF,"Ilyasova, Ersan",14.8,"4,000",mil,@ min, 134-106,15:57,   5pt 4rb 1st 1bl 1to 1trey 2-6fg
2019-11-04,PF,"Hayes, Jaxson",14.5,"3,800",nor,@ bkn, 125-135,16:26,   3pt 5rb 1as 2st 2to 0-3fg 3-3ft
2019-11-04,SF,"Sefolosha, Thabo",13.8,"3,500",hou,@ mem, 107-100,6:51,   3pt 4rb 2as 1bl 1trey 1-2fg
2019-11-04,PF,"Vonleh, Noah",13.7,"3,600",min,v mil, 106-134,16:08,   5pt 6rb 1as 1trey 1-7fg 2-2ft
2019-11-04,SF,"Williams, Kenrich",12.6,"4,100",nor,@ bkn, 125-135,6:17,   3pt 3rb 1st 1bl 1trey 1-2fg
2019-11-04,PF,"Tolliver, Anthony",12.5,"3,800",por,@ gsw, 118-127,17:10,   3pt 5rb 1as 1bl 1to 1trey 1-5fg
2019-11-04,SF,"Okogie, Josh",12.4,"4,400",min,v mil, 106-134,22:05,   3pt 7rb 1st 2to 1-6fg 1-3ft
2019-11-04,PF,"Kaminsky, Frank",11.8,"4,900",pho,v phi, 114-109,20:02,   3pt 4rb 2as 1bl 2to 0-5fg 3-6ft
2019-11-04,PF,"Saric, Dario",11.7,"5,400",pho,v phi, 114-109,25:12,   5pt 6rb 1as 1st 5to 1trey 2-6fg
2019-11-04,SF,"Hood, Rodney",11.7,"4,300",por,@ gsw, 118-127,35:42,   4pt 6rb 1as 1to 1-8fg 2-2ft
2019-11-04,SF,"Bonga, Isaac",10.1,"3,900",was,v det, 115-99,22:48,   5pt 3rb 1as 2-5fg 1-1ft
2019-11-04,SF,"Moore, E",9.7,"3,500",nor,@ bkn, 125-135,14:53,   7pt 1rb 1as 1trey 2-4fg 2-3ft
2019-11-04,PF,"Scott, Mike",9.6,"3,700",phi,@ pho, 109-114,18:16,   7pt 3rb 1to 1trey 3-5fg
2019-11-04,PF,"Tucker, PJ",8.7,"6,000",hou,@ mem, 107-100,34:04,   0pt 6rb 3as 3to 0-1fg
2019-11-04,PF,"Wilson, DJ",4.9,"3,500",mil,@ min, 134-106,6:38,   2pt 2rb 1as 1to 1-3fg
2019-11-04,SF,"Morris, Markieff",4.4,"4,300",det,@ was, 99-115,14:11,   4pt 2rb 2to 2-4fg
2019-11-04,PF,"Kurucs, Rodions",3.4,"3,500",bkn,v nor, 135-125,7:05,   0pt 2rb 1st 2to 0-1fg
2019-11-04,SF,"Ennis, James",3.2,"4,100",phi,@ pho, 109-114,11:39,   3pt 1rb 1to 1-4fg 1-2ft
2019-11-04,SF,"Hill, Solomon",3,"3,900",mem,v hou, 100-107,14:54,   4pt 1to 1-5fg 2-2ft
2019-11-04,SF,"Johnson, Cameron",2,"3,500",pho,v phi, 114-109,9:30,   2pt 1-3fg
2019-11-04,SF,"Schofield, Admiral",1.2,"3,500",was,v det, 115-99,1:54,   0pt 1rb
2019-11-04,SF,"Thybulle, Matisse",1,"4,600",phi,@ pho, 109-114,4:50,   2pt 1to 1-3fg 0-2ft
2019-11-04,SF,"Musa, Dzanan",0,"3,500",bkn,v nor, 135-125,0,   
2019-11-04,PF,"Bolden, Jonah",0,"3,500",phi,@ pho, 109-114,0,   
2019-11-04,PF,"Green, Draymond",0,"7,700",gsw,v por, 127-118,0,   
2019-11-04,PF,"Diallo, Cheick",0,"3,500",pho,v phi, 114-109,0,   
2019-11-04,PF,"Melli, Nicolo",0,"3,600",nor,@ bkn, 125-135,0,   
2019-11-04,PF,"Anderson, Ryan",0,"3,500",hou,@ mem, 107-100,0,   
2019-11-04,SF,"Little, Nassir",0,"3,500",por,@ gsw, 118-127,0,   
2019-11-04,PF,"Claxton, Nicolas",0,"3,500",bkn,v nor, 135-125,0,   
2019-11-04,PF,"Clark, Gary",0,"3,500",hou,@ mem, 107-100,0,   
2019-11-04,PF,"Pelle, Norvel",0,"3,500",phi,@ pho, 109-114,0,   
2019-11-04,SF,"Antetokounmpo, Thanasis",0,"3,500",mil,@ min, 134-106,0,   
2019-11-04,SF,"King, Louis",0,"3,500",det,@ was, 99-115,0,   
2019-11-04,PF,"Collins, Zach",0,"4,500",por,@ gsw, 118-127,0,   
2019-11-04,SF,"Diop, Keita",0,"3,500",min,v mil, 106-134,0,   
2019-11-04,PF,"Bender, Dragan",0,"3,500",mil,@ min, 134-106,0,   
2019-11-04,SF,"Chandler, Wilson",0,"3,500",bkn,v nor, 135-125,0,   
2019-11-04,PF,"Williamson, Zion",0,"3,500",nor,@ bkn, 125-135,0,   
2019-11-04,PF,"Smailagic, Alen",0,"3,500",gsw,v por, 127-118,0,   
2019-11-04,SF,"Green, Gerald",0,"3,500",hou,@ mem, 107-100,0,   
2019-11-04,PF,"Ellenson, Henry",0,"3,500",bkn,v nor, 135-125,0,   
2019-11-04,PF,"Cheatham, Zylan",0,"3,500",nor,@ bkn, 125-135,0,   
2019-11-04,PF,"Griffin, Blake",0,"8,800",det,@ was, 99-115,0,   
2019-11-04,SF,"Miller, Darius",0,"3,500",nor,@ bkn, 125-135,0,   
2019-11-04,SF,"Martin, Kelan",0,"3,500",min,v mil, 106-134,0,   
2019-11-04,SF,"Hoard, Jaylen",0,"3,500",por,@ gsw, 118-127,0,   
2019-11-04,PF,"Reid, Naz",0,"3,500",min,v mil, 106-134,0,   
2019-11-04,PF,"Hartenstein, Isaiah",0,"3,500",hou,@ mem, 107-100,0,   
2019-11-04,PF,"Doumbouya, Sekou",0,"3,500",det,@ was, 99-115,0,   
2019-11-04,SF,"Jackson, Josh",0,"3,500",mem,v hou, 100-107,0,   
2019-11-04,PF,"Jackson, Jaren",0,"6,600",mem,v hou, 100-107,0,   
2019-11-04,C,"Drummond, Andre",57.8,"10,600",det,@ was, 99-115,38:49,   15pt 24rb 4as 2st 2bl 4to 6-20fg 3-3ft
2019-11-04,C,"Whiteside, Hassan",40.2,"7,500",por,@ gsw, 118-127,28:16,   22pt 11rb 2bl 1to 10-14fg 2-5ft
2019-11-04,C,"Baynes, Aron",38.4,"6,000",pho,v phi, 114-109,31:36,   15pt 7rb 6as 1st 2bl 3to 3trey 6-9fg
2019-11-04,C,"Wagner, Moritz",31.8,"3,900",was,v det, 115-99,21:30,   12pt 4rb 2st 3bl 4-7fg 4-4ft
2019-11-04,C,"Capela, Clint",29.6,"7,800",hou,@ mem, 107-100,28:54,   10pt 13rb 2as 1st 2to 5-10fg 0-1ft
2019-11-04,C,"Valanciunas, Jonas",28.5,"5,700",mem,v hou, 100-107,23:49,   10pt 10rb 3as 1bl 1to 4-11fg 2-2ft
2019-11-04,C,"Lopez, Brook",26.4,"5,200",mil,@ min, 134-106,25:40,   9pt 2rb 2as 1st 3bl 1trey 4-6fg
2019-11-04,C,"Dieng, Gorgui",26.2,"4,000",min,v mil, 106-134,17:21,   10pt 6rb 4as 1bl 3-9fg 4-4ft
2019-11-04,C,"Bryant, Thomas",24.9,"7,600",was,v det, 115-99,26:30,   14pt 7rb 1as 1bl 2to 1trey 6-10fg 1-2ft
2019-11-04,C,"Stein, Willie",21.6,"4,900",gsw,v por, 127-118,15:30,   10pt 3rb 2as 2st 1to 4-5fg 2-2ft
2019-11-04,C,"Jordan, DeAndre",20,"5,900",bkn,v nor, 135-125,16:04,   4pt 5rb 2as 1st 2bl 2to 2-3fg
2019-11-04,C,"Quinn, Kyle",13,"3,700",phi,@ pho, 109-114,13:15,   5pt 5rb 1bl 1to 1trey 2-3fg
2019-11-04,C,"Okafor, Jahlil",12.3,"5,000",nor,@ bkn, 125-135,21:27,   4pt 4rb 1as 1bl 1to 1-3fg 2-3ft
2019-11-04,C,"Lopez, Robin",9.6,"3,500",mil,@ min, 134-106,18:33,   1pt 3rb 2as 1bl 1to 0-2fg 1-2ft
2019-11-04,C,"Favors, Derrick",4.3,"5,900",nor,@ bkn, 125-135,8:14,   0pt 4rb 1as 2to 0-1fg 0-2ft
2019-11-04,C,"Chandler, Tyson",2.7,"3,500",hou,@ mem, 107-100,7:23,   0pt 1rb 1as
2019-11-04,C,"Maker, Thon",2,"3,600",det,@ was, 99-115,8:21,   0pt 1bl 1to
2019-11-04,C,"Towns, Karl",0,"10,900",min,v mil, 106-134,0,   
2019-11-04,C,"Ayton, Deandre",0,"3,500",pho,v phi, 114-109,0,   
2019-11-04,C,"Embiid, Joel",0,"10,800",phi,@ pho, 109-114,0,   
2019-11-04,C,"Gasol, Pau",0,"3,500",por,@ gsw, 118-127,0,   
2019-11-04,C,"Brown, Moses",0,"3,500",por,@ gsw, 118-127,0,   
2019-11-04,C,"Mahinmi, Ian",0,"3,500",was,v det, 115-99,0,   
2019-11-04,C,"Looney, Kevon",0,"5,600",gsw,v por, 127-118,0,   
2019-11-04,C,"Hilario, Nene",0,"3,500",hou,@ mem, 107-100,0,   
