Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-21,SG,"McCollum, CJ",65.2,"7,500",por,@ mil, 129-137,38:29,   37pt 6rb 10as 3bl 3to 5trey 15-29fg 2-2ft
2019-11-21,SG,"Holiday, Jrue",48.3,"8,700",nor,@ pho, 124-121,37:05,   23pt 4rb 9as 3st 1bl 5to 1trey 10-19fg 2-4ft
2019-11-21,PG,"Bledsoe, Eric",44.8,"7,700",mil,v por, 137-129,31:01,   30pt 4rb 6as 1st 2to 2trey 11-21fg 6-6ft
2019-11-21,SG,"Redick, JJ",36,"5,400",nor,@ pho, 124-121,36:39,   26pt 5rb 2as 1st 2to 5trey 10-14fg 1-2ft
2019-11-21,PG,"Johnson, Tyler",30,"3,500",pho,v nor, 121-124,29:19,   6pt 5rb 4as 2st 2bl 1trey 2-7fg 1-2ft
2019-11-21,SG,"Booker, Devin",29.5,"8,500",pho,v nor, 121-124,37:22,   19pt 5rb 7as 6to 2trey 7-14fg 3-3ft
2019-11-21,SG,"DiVincenzo, Donte",27.7,"5,000",mil,v por, 137-129,27:17,   16pt 6rb 1as 1st 2trey 7-15fg
2019-11-21,SG,"Jr, Gary",26.2,"3,500",por,@ mil, 129-137,20:58,   13pt 1rb 2as 1st 2bl 3trey 5-7fg
2019-11-21,SG,"Connaughton, Pat",24.8,"3,500",mil,v por, 137-129,21:37,   18pt 4rb 2as 1to 2trey 7-10fg 2-2ft
2019-11-21,SG,"Okobo, Elie",23.5,"3,500",pho,v nor, 121-124,20:20,   11pt 7as 1st 1to 2trey 4-8fg 1-3ft
2019-11-21,PG,"Hill, George",19.3,"4,400",mil,v por, 137-129,17:08,   7pt 4rb 3as 1st 1trey 2-4fg 2-2ft
2019-11-21,SG,"Matthews, Wes",17.1,"3,500",mil,v por, 137-129,29:46,   12pt 3rb 1as 4trey 4-9fg
2019-11-21,SG,"Brown, Sterling",14.7,"4,100",mil,v por, 137-129,18:15,   8pt 6rb 1as 2to 2trey 3-5fg
