Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-13,PG,"Wanamaker, Brad",15.9,"4,900",bos,v was, 140-133,16:41,   10pt 2rb 5as 4to 2-3fg 6-6ft
2019-11-13,PG,"Bowman, Ky",15.7,"3,800",gsw,@ lal, 94-120,12:35,   5pt 1rb 3as 1st 1bl 1to 1trey 2-3fg
2019-11-13,PG,"White, Derrick",15.6,"5,300",sas,@ min, 114-129,24:32,   5pt 3rb 4as 1st 2to 2-7fg 1-3ft
2019-11-13,PG,"Rivers, Austin",14.8,"3,500",hou,v lac, 102-93,33:45,   7pt 4rb 1bl 1trey 3-12fg
2019-11-13,SG,"Poole, Jordan",14.2,"4,500",gsw,@ lal, 94-120,31:32,   11pt 1rb 1st 1to 3trey 4-15fg
2019-11-13,SG,"Pope, Kentavious",14.1,"3,500",lal,v gsw, 120-94,18:50,   6pt 3rb 1as 1st 3-9fg
2019-11-13,PG,"Williams, Michael",12.9,"3,700",orl,v phi, 112-97,14:15,   11pt 2rb 1as 2to 3-5fg 5-7ft
2019-11-13,PG,"Smith, Ishmael",12.6,"3,900",was,@ bos, 133-140,18:17,   4pt 3rb 2as 1bl 1to 2-5fg
2019-11-13,PG,"Neto, Raul",12.4,"5,400",phi,@ orl, 97-112,12:43,   6pt 2rb 1st 1bl 2to 2-3fg 2-2ft
2019-11-13,SG,"Korkmaz, Furkan",12,"4,200",phi,@ orl, 97-112,27:52,   9pt 1st 1trey 4-11fg
2019-11-13,PG,"Mills, Patty",10.5,"3,800",sas,@ min, 114-129,21:08,   10pt 1as 1to 1trey 3-10fg 3-3ft
2019-11-13,SG,"Martin, Cody",10.1,"3,500",cha,v mem, 117-119,21:07,   6pt 3rb 1as 1to 1-5fg 4-4ft
2019-11-13,PG,"Beverley, Patrick",9.9,"5,000",lac,@ hou, 93-102,26:43,   6pt 2rb 1as 3-10fg 0-2ft
2019-11-13,SG,"Bradley, Avery",8.2,"4,100",lal,v gsw, 120-94,23:37,   6pt 1rb 2as 2to 2-5fg 2-2ft
2019-11-13,SG,"Green, Danny",8.2,"4,300",lal,v gsw, 120-94,18:38,   6pt 1rb 1st 2to 2trey 2-2fg
2019-11-13,SG,"Belinelli, Marco",6.2,"3,500",sas,@ min, 114-129,19:12,   2pt 1rb 2as 1-5fg
2019-11-13,PG,"Milton, Shake",5.7,"3,500",phi,@ orl, 97-112,9:36,   3pt 1rb 1as 1-5fg 1-1ft
2019-11-13,SG,"McRae, Jordan",5.2,"3,500",was,@ bos, 133-140,11:04,   4pt 1rb 2-2fg
2019-11-13,SG,"Graham, Treveon",4.9,"4,000",min,v sas, 129-114,26:34,   2pt 2rb 1as 1to 1-4fg 0-1ft
2019-11-13,SG,"Thomas, Matt",4.7,"3,500",tor,@ por, 114-106,11:45,   2pt 1rb 1as 1-6fg
2019-11-13,SG,"Green, Javonte",4.4,"4,100",bos,v was, 140-133,6:23,   2pt 2rb 1-2fg
2019-11-13,SG,"McGruder, Rodney",4.2,"3,500",lac,@ hou, 93-102,20:28,   5pt 1rb 2to 1trey 2-4fg 0-2ft
2019-11-13,SG,"Walker, Lonnie",2.7,"3,500",sas,@ min, 114-129,4:08,   0pt 1rb 1as 0-1fg
2019-11-13,PG,"Jones, Tyus",2.7,"4,300",mem,@ cha, 119-117,17:56,   0pt 1rb 3as 3to 0-3fg
2019-11-13,SG,"Mann, Terance",2,"3,500",lac,@ hou, 93-102,00:24,   2pt 1-1fg
2019-11-13,PG,"Clemons, Chris",0,"3,500",hou,v lac, 102-93,10:35,   0pt 0-2fg
2019-11-13,PG,"Robinson, Jerome",0,"3,500",lac,@ hou, 93-102,2:08,   0pt 0-1fg
2019-11-13,SG,"III, Jacob",0,"3,500",gsw,@ lal, 94-120,0,   
2019-11-13,SG,"Allen, Grayson",0,"3,600",mem,@ cha, 119-117,0,   
2019-11-13,SG,"Jr, Gary",0,"3,500",por,v tor, 106-114,0,   
2019-11-13,PG,"Napier, Shabazz",0,"4,000",min,v sas, 129-114,0,   
2019-11-13,SG,"Langford, Romeo",0,"3,500",bos,v was, 140-133,0,   
2019-11-13,PG,"Melton, De",0,"3,500",mem,@ cha, 119-117,0,   
2019-11-13,SG,"Daniels, Troy",0,"3,600",lal,v gsw, 120-94,0,   
2019-11-13,PG,"Burke, Trey",0,"5,100",phi,@ orl, 97-112,0,   
2019-11-13,SG,"Watanabe, Yuta",0,"3,500",mem,@ cha, 119-117,0,   
2019-11-13,PG,"Curry, Stephen",0,"3,500",gsw,@ lal, 94-120,0,   
2019-11-13,SG,"Bacon, Dwayne",0,"3,800",cha,v mem, 117-119,0,   
2019-11-13,PG,"Jr, Derrick",0,"3,500",lac,@ hou, 93-102,0,   
2019-11-13,SG,"Tucker, Talen",0,"3,500",lal,v gsw, 120-94,0,   
2019-11-13,PG,"Lowry, Kyle",0,"8,500",tor,@ por, 114-106,0,   
2019-11-13,PG,"McLaughlin, Jordan",0,"3,500",min,v sas, 129-114,0,   
2019-11-13,PG,"Magette, Josh",0,"3,500",orl,v phi, 112-97,0,   
2019-11-13,SG,"Weatherspoon, Quinndary",0,"3,500",sas,@ min, 114-129,0,   
2019-11-13,PG,"Robinson, Justin",0,"3,500",was,@ bos, 133-140,0,   
2019-11-13,SG,"McCaw, Patrick",0,"3,500",tor,@ por, 114-106,0,   
2019-11-13,PG,"Shamet, Landry",0,"3,800",lac,@ hou, 93-102,0,   
2019-11-13,PG,"Chiozza, Chris",0,"3,500",was,@ bos, 133-140,0,   
2019-11-13,SG,"Jr, Zach",0,"3,500",lal,v gsw, 120-94,0,   
2019-11-13,PG,"Rondo, Rajon",0,"4,200",lal,v gsw, 120-94,0,   
2019-11-13,SG,"Iguodala, Andre",0,"4,400",mem,@ cha, 119-117,0,   
2019-11-13,SG,"Konchar, John",0,"3,500",mem,@ cha, 119-117,0,   
2019-11-13,PG,"Nowell, Jaylen",0,"3,500",min,v sas, 129-114,0,   
2019-11-13,PG,"Ponds, Shamorie",0,"3,500",tor,@ por, 114-106,0,   
2019-11-13,SG,"Mathews, Garrison",0,"3,500",was,@ bos, 133-140,0,   
2019-11-13,SG,"Lee, Damion",0,"3,600",gsw,@ lal, 94-120,0,   
2019-11-13,PG,"Simmons, Kobi",0,"3,500",cha,v mem, 117-119,0,   
2019-11-13,SG,"Shayok, Marial",0,"3,500",phi,@ orl, 97-112,0,   
2019-11-13,SG,"Smith, Zhaire",0,"3,500",phi,@ orl, 97-112,0,   
2019-11-13,PG,"Waters, Tremont",0,"3,500",bos,v was, 140-133,0,   
2019-11-13,SF,"Leonard, Kawhi",52.9,"10,300",lac,@ hou, 93-102,40:56,   26pt 12rb 7as 1st 1bl 4to 3trey 10-24fg 3-5ft
2019-11-13,SF,"James, LeBron",50.2,"11,800",lal,v gsw, 120-94,26:29,   23pt 6rb 12as 1st 1bl 4to 1trey 11-21fg 0-1ft
2019-11-13,SF,"Siakam, Pascal",49.7,"9,700",tor,@ por, 114-106,41:25,   36pt 6rb 3as 1st 1bl 4to 4trey 15-28fg 2-3ft
2019-11-13,PF,"Gordon, Aaron",48.1,"5,700",orl,v phi, 112-97,36:20,   18pt 13rb 7as 1st 1bl 2to 3trey 4-12fg 7-9ft
2019-11-13,PF,"Green, JaMychal",37.8,"3,900",lac,@ hou, 93-102,32:01,   14pt 14rb 2st 1bl 2to 4trey 5-11fg
2019-11-13,SF,"Bridges, Miles",35.3,"5,900",cha,v mem, 117-119,33:18,   14pt 4rb 7as 1st 1bl 2trey 5-11fg 2-2ft
2019-11-13,SF,"Brown, Jaylen",35,"7,200",bos,v was, 140-133,34:59,   22pt 5rb 4as 1st 2to 9-19fg 4-4ft
2019-11-13,SF,"Harris, Tobias",35,"7,300",phi,@ orl, 97-112,31:21,   8pt 10rb 6as 2st 1bl 3to 4-13fg
2019-11-13,PF,"Jefferson, Rondae",34.7,"4,200",tor,@ por, 114-106,25:58,   16pt 11rb 1as 1st 1bl 2to 6-8fg 4-4ft
2019-11-13,PF,"Aldridge, LaMarcus",33.8,"7,800",sas,@ min, 114-129,31:58,   23pt 4rb 2as 1bl 10-16fg 3-4ft
2019-11-13,PF,"Hachimura, Rui",31.8,"5,900",was,@ bos, 133-140,24:15,   21pt 4rb 2as 1st 9-12fg 3-4ft
2019-11-13,PF,"Tatum, Jayson",31.6,"8,400",bos,v was, 140-133,34:32,   23pt 3rb 4as 1to 1trey 9-20fg 4-4ft
2019-11-13,SF,"Culver, Jarrett",30.3,"3,800",min,v sas, 129-114,27:18,   12pt 4rb 3as 1st 2bl 6-10fg
2019-11-13,PF,"Jackson, Jaren",29.7,"7,000",mem,@ cha, 119-117,29:19,   16pt 6rb 1as 1st 1bl 1to 4trey 5-9fg 2-2ft
2019-11-13,SF,"III, Glenn",29.3,"4,100",gsw,@ lal, 94-120,27:56,   9pt 4rb 5as 3st 1to 1trey 4-7fg
2019-11-13,SF,"Bertans, Davis",27.5,"4,000",was,@ bos, 133-140,27:12,   9pt 10rb 3as 1bl 1to 3trey 3-9fg
2019-11-13,SF,"Layman, Jake",27.1,"4,200",min,v sas, 129-114,29:18,   16pt 3rb 1as 2st 1trey 7-9fg 1-2ft
2019-11-13,SF,"Gay, Rudy",27.1,"4,900",sas,@ min, 114-129,21:52,   10pt 8rb 3as 1bl 3-8fg 4-4ft
2019-11-13,PF,"Kuzma, Kyle",27,"5,000",lal,v gsw, 120-94,30:15,   22pt 5rb 2as 4to 3trey 7-12fg 5-6ft
2019-11-13,SF,"Hood, Rodney",26.9,"4,400",por,v tor, 106-114,32:25,   25pt 2rb 1as 2to 5trey 9-15fg 2-2ft
2019-11-13,PF,"Horford, Al",23.6,"7,200",phi,@ orl, 97-112,32:57,   14pt 8rb 2as 3to 2trey 5-18fg 2-4ft
2019-11-13,SF,"Isaac, Jonathan",23,"7,400",orl,v phi, 112-97,34:54,   12pt 5rb 2as 1bl 1to 5-9fg 2-2ft
2019-11-13,SF,"Okogie, Josh",23,"4,400",min,v sas, 129-114,27:37,   6pt 10rb 2as 1st 1to 1-8fg 4-4ft
2019-11-13,PF,"Green, Draymond",21.7,"6,700",gsw,@ lal, 94-120,28:14,   10pt 1rb 5as 1st 1bl 3to 2trey 4-10fg
2019-11-13,PF,"Clarke, Brandon",19.2,"5,400",mem,@ cha, 119-117,21:02,   13pt 6rb 2as 4to 1trey 6-9fg
2019-11-13,SF,"Hezonja, Mario",19.2,"4,000",por,v tor, 106-114,14:03,   10pt 6rb 1st 1to 1trey 2-5fg 5-6ft
2019-11-13,PF,"Tucker, PJ",18.6,"5,100",hou,v lac, 102-93,38:36,   6pt 3rb 2st 1bl 2trey 2-5fg
2019-11-13,SF,"Bazemore, Kent",18.3,"4,400",por,v tor, 106-114,21:58,   7pt 4rb 1as 2bl 1to 2trey 2-10fg 1-2ft
2019-11-13,SF,"Little, Nassir",18,"3,500",por,v tor, 106-114,22:44,   7pt 5rb 1st 1bl 1to 1trey 3-10fg
2019-11-13,PF,"Covington, Robert",18,"5,700",min,v sas, 129-114,23:00,   10pt 5rb 1st 1to 2trey 3-6fg 2-2ft
2019-11-13,PF,"Lyles, Trey",17.7,"3,800",sas,@ min, 114-129,22:00,   0pt 11rb 3as 1st 3to 0-2fg
2019-11-13,SF,"Dudley, Jared",17.6,"3,500",lal,v gsw, 120-94,22:43,   6pt 3rb 4as 1bl 1to 2trey 2-3fg
2019-11-13,SF,"Hill, Solomon",17.6,"3,600",mem,@ cha, 119-117,21:41,   9pt 3rb 4as 1to 3trey 3-8fg
2019-11-13,SF,"Jr, Troy",16.9,"4,000",was,@ bos, 133-140,27:26,   7pt 2rb 5as 1trey 3-4fg
2019-11-13,PF,"Paschall, Eric",16.6,"5,500",gsw,@ lal, 94-120,32:23,   15pt 3rb 2to 7-15fg 1-2ft
2019-11-13,PF,"Washington, PJ",16.1,"6,400",cha,v mem, 117-119,26:37,   5pt 3rb 1as 2bl 1trey 2-7fg
2019-11-13,PF,"Spellman, Omari",15.9,"3,700",gsw,@ lal, 94-120,15:27,   4pt 7rb 1as 1st 1to 2-7fg
2019-11-13,SF,"Burks, Alec",15.6,"5,500",gsw,@ lal, 94-120,21:37,   9pt 3rb 2as 2trey 2-7fg 3-5ft
2019-11-13,PF,"Labissiere, Skal",14.8,"3,600",por,v tor, 106-114,18:20,   0pt 9rb 4as 2to 0-3fg
2019-11-13,PF,"Chriss, Marquese",13.2,"4,000",gsw,@ lal, 94-120,16:34,   0pt 6rb 2as 2bl 3to 0-5fg
2019-11-13,SF,"Harkless, Maurice",13.1,"3,800",lac,@ hou, 93-102,24:05,   9pt 3rb 1as 1to 1trey 4-6fg
2019-11-13,PF,"Williams, Grant",12.1,"3,500",bos,v was, 140-133,10:44,   2pt 3rb 1as 1st 1bl 1to 0-1fg 2-2ft
2019-11-13,PF,"Boucher, Chris",11.9,"6,500",tor,@ por, 114-106,14:30,   2pt 7rb 1as 1-4fg
2019-11-13,SF,"Ennis, James",11.4,"3,500",phi,@ orl, 97-112,17:54,   10pt 2rb 1to 1trey 4-6fg 1-1ft
2019-11-13,SF,"Sefolosha, Thabo",10.8,"3,500",hou,v lac, 102-93,12:28,   0pt 4rb 2as 1st 0-4fg
2019-11-13,PF,"Vonleh, Noah",10.4,"3,500",min,v sas, 129-114,13:37,   7pt 2rb 1bl 2to 2-3fg 3-4ft
2019-11-13,PF,"Williams, Marvin",9.1,"3,500",cha,v mem, 117-119,13:09,   2pt 3rb 1as 1bl 1to 0-2fg 2-4ft
2019-11-13,SF,"Miles, CJ",8.7,"3,900",was,@ bos, 133-140,13:29,   0pt 1rb 1as 2st 0-4fg
2019-11-13,SF,"Ojeleye, Semi",8.6,"3,500",bos,v was, 140-133,10:35,   5pt 3rb 1trey 2-4fg
2019-11-13,SF,"Crowder, Jae",8.1,"5,800",mem,@ cha, 119-117,31:34,   3pt 3rb 1as 1st 3to 1trey 1-5fg
2019-11-13,SF,"Thybulle, Matisse",7.7,"3,500",phi,@ orl, 97-112,10:49,   2pt 1rb 1as 1bl 1-1fg
2019-11-13,SF,"Johnson, Stanley",5.6,"3,500",tor,@ por, 114-106,4:59,   2pt 3rb 1-3fg
2019-11-13,PF,"Scott, Mike",5.6,"3,500",phi,@ orl, 97-112,16:39,   3pt 3rb 1to 1trey 1-3fg
2019-11-13,PF,"Miller, Malcolm",0.5,"3,500",tor,@ por, 114-106,7:26,   0pt 1as 1to 0-1fg
2019-11-13,PF,"Patterson, Patrick",0.2,"3,500",lac,@ hou, 93-102,4:17,   0pt 1rb 1to
2019-11-13,PF,"Aminu, Al",0,"3,500",orl,v phi, 112-97,1:32,   0pt 0-1fg
2019-11-13,PF,"Clark, Gary",0,"3,500",hou,v lac, 102-93,0,   
2019-11-13,PF,"Pelle, Norvel",0,"3,500",phi,@ orl, 97-112,0,   
2019-11-13,SF,"Frazier, Melvin",0,"3,500",orl,v phi, 112-97,0,   
2019-11-13,PF,"Tolliver, Anthony",0,"3,600",por,v tor, 106-114,0,   
2019-11-13,PF,"Bell, Jordan",0,"3,500",min,v sas, 129-114,0,   
2019-11-13,SF,"Bonga, Isaac",0,"3,500",was,@ bos, 133-140,0,   
2019-11-13,SF,"Brissett, Oshae",0,"3,500",tor,@ por, 114-106,0,   
2019-11-13,PF,"Hernandez, Dewan",0,"3,500",tor,@ por, 114-106,0,   
2019-11-13,SF,"Caboclo, Bruno",0,"3,700",mem,@ cha, 119-117,0,   
2019-11-13,SF,"Iwundu, Wes",0,"3,500",orl,v phi, 112-97,0,   
2019-11-13,SF,"Gilchrist, Michael",0,"3,500",cha,v mem, 117-119,0,   
2019-11-13,SF,"Carroll, DeMarre",0,"3,500",sas,@ min, 114-129,0,   
2019-11-13,PF,"Anderson, Ryan",0,"3,500",hou,v lac, 102-93,0,   
2019-11-13,SF,"George, Paul",0,"9,400",lac,@ hou, 93-102,0,   
2019-11-13,PF,"Birch, Khem",0,"3,500",orl,v phi, 112-97,0,   
2019-11-13,SF,"Hoard, Jaylen",0,"3,500",por,v tor, 106-114,0,   
2019-11-13,SF,"Martin, Caleb",0,"3,500",cha,v mem, 117-119,0,   
2019-11-13,PF,"Hartenstein, Isaiah",0,"3,500",hou,v lac, 102-93,0,   
2019-11-13,PF,"Antetokounmpo, Kostas",0,"3,500",lal,v gsw, 120-94,0,   
2019-11-13,PF,"Collins, Zach",0,"3,500",por,v tor, 106-114,0,   
2019-11-13,SF,"Johnson, Keldon",0,"3,500",sas,@ min, 114-129,0,   
2019-11-13,PF,"Bolden, Jonah",0,"3,500",phi,@ orl, 97-112,0,   
2019-11-13,PF,"McDaniels, Jalen",0,"3,500",cha,v mem, 117-119,0,   
2019-11-13,SF,"Franks, Robert",0,"3,500",cha,v mem, 117-119,0,   
2019-11-13,SF,"Anunoby, OG",0,"5,600",tor,@ por, 114-106,0,   
2019-11-13,SF,"Diop, Keita",0,"3,500",min,v sas, 129-114,0,   
2019-11-13,PF,"Davis, Anthony",0,"12,100",lal,v gsw, 120-94,0,   
2019-11-13,SF,"Gordon, Eric",0,"4,300",hou,v lac, 102-93,0,   
2019-11-13,SF,"Batum, Nicolas",0,"3,500",cha,v mem, 117-119,0,   
2019-11-13,PF,"Ibaka, Serge",0,"6,200",tor,@ por, 114-106,0,   
2019-11-13,SF,"Schofield, Admiral",0,"3,500",was,@ bos, 133-140,0,   
2019-11-13,PF,"Motley, Johnathan",0,"3,500",lac,@ hou, 93-102,0,   
2019-11-13,PF,"Smailagic, Alen",0,"3,500",gsw,@ lal, 94-120,0,   
2019-11-13,SF,"Green, Gerald",0,"3,500",hou,v lac, 102-93,0,   
2019-11-13,PF,"Coffey, Amir",0,"3,500",lac,@ hou, 93-102,0,   
2019-11-13,SF,"House, Danuel",0,"5,000",hou,v lac, 102-93,0,   
2019-11-13,PF,"Samanic, Luka",0,"3,500",sas,@ min, 114-129,0,   
2019-11-13,SF,"Hayward, Gordon",0,"7,700",bos,v was, 140-133,0,   
2019-11-13,SF,"Martin, Kelan",0,"3,500",min,v sas, 129-114,0,   
2019-11-13,SF,"Johnson, BJ",0,"3,500",orl,v phi, 112-97,0,   
2019-11-13,SF,"Kabengele, Mfiondu",0,"3,500",lac,@ hou, 93-102,0,   
2019-11-13,PF,"Jefferson, Amile",0,"3,500",orl,v phi, 112-97,0,   
2019-11-13,PF,"Reid, Naz",0,"3,500",min,v sas, 129-114,0,   
2019-11-13,PF,"Theis, Daniel",0,"4,900",bos,v was, 140-133,0,   
2019-11-13,SF,"Jackson, Josh",0,"3,500",mem,@ cha, 119-117,0,   
2019-11-13,C,"McGee, JaVale",57.4,"4,200",lal,v gsw, 120-94,27:36,   18pt 17rb 2as 3st 3bl 2to 8-12fg 2-2ft
2019-11-13,C,"Towns, Karl",51.2,"10,900",min,v sas, 129-114,30:06,   28pt 11rb 4as 2st 2to 3trey 7-15fg 11-13ft
2019-11-13,C,"Vucevic, Nikola",41.4,"9,400",orl,v phi, 112-97,33:42,   25pt 12rb 2as 1to 2trey 11-18fg 1-2ft
2019-11-13,C,"Capela, Clint",41,"9,000",hou,v lac, 102-93,31:51,   12pt 20rb 2bl 1to 6-7fg 0-2ft
2019-11-13,C,"Valanciunas, Jonas",36.6,"7,300",mem,@ cha, 119-117,23:00,   18pt 13rb 2as 1bl 3to 9-14fg
2019-11-13,C,"Zeller, Cody",32.6,"6,100",cha,v mem, 117-119,33:34,   16pt 8rb 2as 2st 2to 1trey 6-8fg 3-4ft
2019-11-13,C,"Gasol, Marc",32.5,"5,600",tor,@ por, 114-106,35:22,   9pt 5rb 5as 4bl 2to 3trey 3-10fg
2019-11-13,C,"Bryant, Thomas",29.9,"7,700",was,@ bos, 133-140,29:00,   14pt 7rb 1as 2bl 5-13fg 4-5ft
2019-11-13,C,"Whiteside, Hassan",29.3,"8,500",por,v tor, 106-114,29:40,   12pt 9rb 3as 1bl 1to 6-12fg
2019-11-13,C,"Howard, Dwight",29.1,"4,700",lal,v gsw, 120-94,20:24,   15pt 8rb 3as 1bl 3to 5-7fg 5-6ft
2019-11-13,C,"Kanter, Enes",28.8,"4,300",bos,v was, 140-133,25:21,   13pt 9rb 2as 1st 1to 4-5fg 5-6ft
2019-11-13,C,"Stein, Willie",26.5,"5,400",gsw,@ lal, 94-120,22:42,   10pt 5rb 3as 2bl 5-7fg
2019-11-13,C,"Quinn, Kyle",24.7,"3,500",phi,@ orl, 97-112,15:03,   5pt 6rb 5as 2bl 1to 1trey 2-5fg
2019-11-13,C,"Chandler, Tyson",21.8,"3,500",hou,v lac, 102-93,16:09,   5pt 9rb 2bl 1-1fg 3-4ft
2019-11-13,C,"Harrell, Montrezl",19.8,"8,000",lac,@ hou, 93-102,37:44,   4pt 9rb 2as 1bl 1to 2-12fg
2019-11-13,C,"Wagner, Moritz",15.9,"3,900",was,@ bos, 133-140,17:40,   12pt 2rb 1as 1st 3to 2-6fg 8-9ft
2019-11-13,C,"Zubac, Ivica",14.8,"4,500",lac,@ hou, 93-102,10:16,   7pt 4rb 2as 3-7fg 1-2ft
2019-11-13,C,"Poeltl, Jakob",14.6,"3,500",sas,@ min, 114-129,11:54,   7pt 3rb 2as 1st 2to 3-4fg 1-3ft
2019-11-13,C,"Poirier, Vincent",14.3,"3,500",bos,v was, 140-133,9:03,   3pt 4rb 3as 1bl 1to 1-1fg 1-2ft
2019-11-13,C,"Metu, Chimezie",8.4,"3,500",sas,@ min, 114-129,4:08,   6pt 2rb 3-3fg
2019-11-13,C,"Biyombo, Bismack",8,"3,600",cha,v mem, 117-119,12:06,   2pt 2st 1-2fg
2019-11-13,C,"Dieng, Gorgui",5.1,"3,900",min,v sas, 129-114,7:53,   0pt 3rb 1as 0-3fg
2019-11-13,C,"Bamba, Mohamed",1.4,"3,700",orl,v phi, 112-97,14:18,   0pt 2rb 1to 0-1fg
2019-11-13,C,"Brown, Moses",0,"3,500",por,v tor, 106-114,0,   
2019-11-13,C,"Hernangomez, Guillermo",0,"3,500",cha,v mem, 117-119,0,   
2019-11-13,C,"Williams, Robert",0,"3,900",bos,v was, 140-133,0,   
2019-11-13,C,"Eubanks, Drew",0,"3,500",sas,@ min, 114-129,0,   
