Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-10-24,SG,"Snell, Tony",17.4,"3,500",det,v atl, 100-117,33:36,   9pt 2rb 2as 1bl 3trey 3-8fg
2019-10-24,SG,"Korver, Kyle",15.7,"3,500",mil,@ hou, 117-111,15:14,   5pt 6rb 1as 1st 1to 1trey 2-4fg
2019-10-24,PG,"Jackson, Reggie",14.3,"5,700",det,v atl, 100-117,15:25,   5pt 4rb 3as 2-8fg 1-1ft
2019-10-24,PG,"Bledsoe, Eric",14.2,"7,000",mil,@ hou, 117-111,16:05,   11pt 1rb 2as 1to 2trey 4-12fg 1-1ft
2019-10-24,SG,"Poole, Jordan",12.4,"3,500",gsw,v lac, 122-141,20:48,   5pt 2rb 2as 1st 1to 1trey 2-13fg
2019-10-24,SG,"Huerter, Kevin",9.3,"5,000",atl,@ det, 117-100,14:04,   0pt 4rb 5as 3to 0-3fg
2019-10-24,PG,"Frazier, Tim",8.5,"3,500",det,v atl, 100-117,10:13,   7pt 1as 1trey 2-5fg 2-2ft
2019-10-24,SG,"McLemore, Ben",7.5,"3,500",hou,v mil, 111-117,14:44,   6pt 1as 2trey 2-5fg
2019-10-24,SG,"Lee, Damion",5.7,"3,500",gsw,v lac, 122-141,4:19,   3pt 1rb 1as 3-3ft
2019-10-24,PG,"Rivers, Austin",5.4,"3,600",hou,v mil, 111-117,12:07,   3pt 2rb 0-3fg 3-4ft
2019-10-24,PG,"Robinson, Jerome",5.4,"3,500",lac,@ gsw, 141-122,4:06,   3pt 2rb 1trey 1-3fg
2019-10-24,SG,"Brown, Sterling",4.4,"3,500",mil,@ hou, 117-111,5:41,   2pt 2rb 1-3fg
2019-10-24,SG,"Brown, Bruce",3.4,"3,800",det,v atl, 100-117,17:24,   2pt 2rb 1to 1-3fg
2019-10-24,PG,"Bowman, Ky",1.5,"3,500",gsw,v lac, 122-141,4:06,   0pt 1as
2019-10-24,SG,"Mann, Terance",1.2,"3,500",lac,@ gsw, 141-122,4:06,   0pt 1rb
2019-10-24,PG,"Clemons, Chris",0,"3,500",hou,v mil, 111-117,0,   
2019-10-24,PG,"Goodwin, Brandon",0,"3,500",atl,@ det, 117-100,0,   
2019-10-24,SG,"DiVincenzo, Donte",0,"3,500",mil,@ hou, 117-111,0,   
2019-10-24,SG,"Thomas, Khyri",0,"3,500",det,v atl, 100-117,0,   
2019-10-24,SG,"Mykhailiuk, Sviatoslav",0,"3,500",det,v atl, 100-117,0,   
2019-10-24,PG,"III, Frank",0,"3,500",mil,@ hou, 117-111,0,   
2019-10-24,SG,"Reynolds, Cameron",0,"3,500",mil,@ hou, 117-111,0,   
2019-10-24,SG,"Brown, Charlie",0,"3,500",atl,@ det, 117-100,0,   
2019-10-24,PG,"Jr, Derrick",0,"3,500",lac,@ gsw, 141-122,0,   
2019-10-24,SG,"McGruder, Rodney",0,"3,500",lac,@ gsw, 141-122,0,   
2019-10-24,PG,"Bone, Jordan",0,"3,500",det,v atl, 100-117,0,   
2019-10-24,SG,"Crabbe, Allen",0,"3,500",atl,@ det, 117-100,0,   
2019-10-24,SF,"Antetokounmpo, Giannis",65.1,"12,200",mil,@ hou, 117-111,28:10,   30pt 13rb 11as 1st 1bl 3to 2trey 11-17fg 6-11ft
2019-10-24,PF,"Collins, John",40.5,"8,300",atl,@ det, 117-100,30:14,   18pt 10rb 1as 2st 1bl 1trey 8-15fg 1-1ft
2019-10-24,SF,"Leonard, Kawhi",39.5,"9,800",lac,@ gsw, 141-122,21:26,   21pt 5rb 9as 1to 1trey 9-17fg 2-4ft
2019-10-24,PF,"Paschall, Eric",28.3,"3,500",gsw,v lac, 122-141,31:28,   14pt 4rb 3as 2st 1to 6-13fg 2-3ft
2019-10-24,PF,"Ilyasova, Ersan",27.2,"3,700",mil,@ hou, 117-111,20:04,   13pt 11rb 1bl 2to 1trey 6-8fg 0-1ft
2019-10-24,PF,"Tucker, PJ",26.4,"4,400",hou,v mil, 111-117,38:21,   17pt 7rb 1st 2to 5trey 6-10fg
2019-10-24,SF,"Kennard, Luke",24.3,"4,800",det,v atl, 100-117,30:31,   13pt 4rb 3as 1st 1to 3trey 3-12fg 4-4ft
2019-10-24,PF,"Patterson, Patrick",24.1,"3,500",lac,@ gsw, 141-122,28:10,   20pt 3rb 1as 1to 6trey 7-13fg
2019-10-24,PF,"Green, Draymond",23.3,"8,000",gsw,v lac, 122-141,28:25,   11pt 4rb 3as 1st 1trey 3-6fg 4-4ft
2019-10-24,SF,"III, Glenn",22,"3,500",gsw,v lac, 122-141,30:14,   13pt 5rb 2as 1trey 5-10fg 2-2ft
2019-10-24,SF,"Harkless, Maurice",20.9,"4,900",lac,@ gsw, 141-122,24:16,   10pt 2rb 3as 1st 1bl 2to 5-7fg
2019-10-24,SF,"Bembry, DeAndre",20.9,"3,800",atl,@ det, 117-100,23:31,   8pt 2rb 3as 2st 4-5fg
2019-10-24,SF,"House, Danuel",19.9,"4,000",hou,v mil, 111-117,26:04,   8pt 2rb 3as 1st 1bl 1to 2trey 2-6fg 2-2ft
2019-10-24,PF,"Parker, Jabari",19.2,"4,500",atl,@ det, 117-100,22:41,   18pt 1rb 1trey 8-11fg 1-1ft
2019-10-24,PF,"Spellman, Omari",17,"3,800",gsw,v lac, 122-141,10:58,   8pt 5rb 1st 1trey 2-6fg 3-3ft
2019-10-24,PF,"Chriss, Marquese",16.3,"3,800",gsw,v lac, 122-141,14:29,   8pt 4rb 1as 1st 1to 1-2fg 6-6ft
2019-10-24,SF,"Morris, Markieff",15.2,"5,000",det,v atl, 100-117,25:43,   7pt 6rb 2as 2to 1trey 3-11fg
2019-10-24,SF,"Hunter, De",14.4,"4,800",atl,@ det, 117-100,25:27,   14pt 2rb 2to 2trey 5-8fg 2-2ft
2019-10-24,SF,"Reddish, Cam",13.9,"4,400",atl,@ det, 117-100,21:27,   1pt 7rb 1as 1st 0-6fg 1-2ft
2019-10-24,PF,"Fernando, Bruno",13.6,"3,500",atl,@ det, 117-100,14:26,   7pt 3rb 2as 1trey 3-6fg
2019-10-24,SF,"Gordon, Eric",11.2,"4,900",hou,v mil, 111-117,27:37,   11pt 1rb 1to 3trey 4-19fg 0-1ft
2019-10-24,PF,"Green, JaMychal",9.2,"4,600",lac,@ gsw, 141-122,15:44,   9pt 1rb 1to 3trey 3-4fg 0-1ft
2019-10-24,SF,"Kabengele, Mfiondu",7.2,"3,500",lac,@ gsw, 141-122,4:06,   3pt 1rb 1bl 1trey 1-1fg
2019-10-24,SF,"Sefolosha, Thabo",6,"3,500",hou,v mil, 111-117,10:24,   0pt 5rb 0-1fg
2019-10-24,PF,"Motley, Johnathan",5.2,"3,500",lac,@ gsw, 141-122,4:06,   3pt 1rb 2as 2to 1trey 1-1fg
2019-10-24,SF,"Carter, Vince",0.5,"3,700",atl,@ det, 117-100,10:14,   0pt 1as 1to 0-2fg
2019-10-24,PF,"Clark, Gary",0,"3,500",hou,v mil, 111-117,0,   
2019-10-24,PF,"Anderson, Ryan",0,"3,500",hou,v mil, 111-117,0,   
2019-10-24,PF,"Wilson, DJ",0,"3,500",mil,@ hou, 117-111,0,   
2019-10-24,PF,"Wood, Christian",0,"5,100",det,v atl, 100-117,0,   
2019-10-24,PF,"Coffey, Amir",0,"3,500",lac,@ gsw, 141-122,0,   
2019-10-24,SF,"Antetokounmpo, Thanasis",0,"3,500",mil,@ hou, 117-111,0,   
2019-10-24,SF,"King, Louis",0,"3,500",det,v atl, 100-117,0,   
2019-10-24,SF,"Burks, Alec",0,"4,000",gsw,v lac, 122-141,0,   
2019-10-24,PF,"Griffin, Blake",0,"8,900",det,v atl, 100-117,0,   
2019-10-24,PF,"Bender, Dragan",0,"3,700",mil,@ hou, 117-111,0,   
2019-10-24,SF,"George, Paul",0,"9,600",lac,@ gsw, 141-122,0,   
2019-10-24,PF,"Smailagic, Alen",0,"3,500",gsw,v lac, 122-141,0,   
2019-10-24,PF,"Hartenstein, Isaiah",0,"3,500",hou,v mil, 111-117,0,   
2019-10-24,SF,"Green, Gerald",0,"3,500",hou,v mil, 111-117,0,   
2019-10-24,SF,"Parsons, Chandler",0,"3,500",atl,@ det, 117-100,0,   
2019-10-24,PF,"Doumbouya, Sekou",0,"3,500",det,v atl, 100-117,0,   
2019-10-24,C,"Drummond, Andre",49.4,"10,300",det,v atl, 100-117,36:45,   21pt 12rb 2as 4st 1bl 4to 8-12fg 5-6ft
2019-10-24,C,"Capela, Clint",39.4,"8,400",hou,v mil, 111-117,30:54,   13pt 12rb 1st 3bl 5-10fg 3-6ft
2019-10-24,C,"Zubac, Ivica",34.5,"4,000",lac,@ gsw, 141-122,17:52,   16pt 10rb 1as 2bl 1to 4-5fg 8-9ft
2019-10-24,C,"Lopez, Brook",32.9,"5,800",mil,@ hou, 117-111,26:53,   11pt 2rb 3as 5bl 1trey 4-9fg 2-2ft
2019-10-24,C,"Harrell, Montrezl",23.7,"7,000",lac,@ gsw, 141-122,24:34,   18pt 6rb 3as 6to 8-9fg 2-5ft
2019-10-24,C,"Len, Alex",20.7,"5,900",atl,@ det, 117-100,23:53,   4pt 6rb 1as 2st 1bl 1to 1-5fg 2-2ft
2019-10-24,C,"Chandler, Tyson",16,"3,500",hou,v mil, 111-117,10:31,   10pt 5rb 5-6fg 0-1ft
2019-10-24,C,"Looney, Kevon",14.3,"6,400",gsw,v lac, 122-141,10:27,   3pt 9rb 1as 1to 1trey 1-4fg
2019-10-24,C,"Maker, Thon",13.5,"3,600",det,v atl, 100-117,19:16,   1pt 5rb 1as 2bl 1to 0-1fg 1-2ft
2019-10-24,C,"Lopez, Robin",4.9,"3,700",mil,@ hou, 117-111,16:35,   2pt 2rb 1as 1to 1-3fg 0-3ft
2019-10-24,C,"Jones, Damian",0,"3,500",atl,@ det, 117-100,0,   
2019-10-24,C,"Hilario, Nene",0,"3,500",hou,v mil, 111-117,0,   
2019-10-24,C,"Stein, Willie",0,"5,800",gsw,v lac, 122-141,0,   
