Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-12-10,SG,"Butler, Jimmy",53.6,"9,600",mia,v atl, 135-121,41:44,   20pt 18rb 10as 3to 1trey 8-19fg 3-7ft
2019-12-10,PG,"Nunn, Kendrick",51.2,"4,900",mia,v atl, 135-121,42:21,   36pt 6rb 4as 1st 1to 3trey 14-26fg 5-5ft
2019-12-10,SG,"Graham, Devonte",47.2,"7,900",cha,v was, 114-107,35:31,   29pt 1rb 6as 2st 1bl 1to 6trey 9-19fg 5-6ft
2019-12-10,SG,"Robinson, Duncan",46.6,"4,200",mia,v atl, 135-121,43:04,   34pt 3rb 4as 1bl 10trey 12-16fg
2019-12-10,PG,"Lillard, Damian",39.4,"9,600",por,v nyk, 115-87,28:59,   31pt 2rb 6as 3to 8trey 9-15fg 5-5ft
2019-12-10,PG,"Rozier, Terry",39.1,"7,200",cha,v was, 114-107,37:45,   17pt 8rb 7as 1st 1to 1trey 5-14fg 6-7ft
2019-12-10,PG,"Young, Trae",35.3,"9,600",atl,@ mia, 121-135,41:08,   21pt 4rb 9as 4to 3trey 7-19fg 4-5ft
2019-12-10,SG,"Beal, Bradley",33.3,"9,700",was,@ cha, 107-114,36:46,   16pt 4rb 9as 1bl 4to 6-19fg 4-5ft
2019-12-10,SG,"Harris, Gary",28.9,"4,200",den,@ phi, 92-97,33:16,   14pt 2rb 5as 2st 1to 1trey 5-12fg 3-3ft
2019-12-10,PG,"Simmons, Ben",27.3,"8,700",phi,v den, 97-92,37:12,   7pt 9rb 7as 1st 4to 3-6fg 1-4ft
2019-12-10,PG,"Simons, Anfernee",26.5,"3,500",por,v nyk, 115-87,28:43,   16pt 5rb 3as 4trey 5-9fg 2-2ft
2019-12-10,SG,"Huerter, Kevin",24.9,"4,400",atl,@ mia, 121-135,25:49,   9pt 2rb 7as 1bl 3trey 3-8fg
2019-12-10,SG,"McCollum, CJ",23.3,"7,400",por,v nyk, 115-87,31:25,   13pt 4rb 3as 1bl 2to 1trey 5-14fg 2-2ft
2019-12-10,PG,"Smith, Ishmael",22.5,"5,200",was,@ cha, 107-114,38:12,   13pt 5as 1bl 1to 1trey 6-13fg 0-1ft
2019-12-10,PG,"Morris, Monte",21.6,"3,600",den,@ phi, 92-97,31:09,   7pt 3rb 2as 1st 2bl 1to 1trey 3-9fg
2019-12-10,SG,"Crabbe, Allen",17.2,"3,700",atl,@ mia, 121-135,22:02,   7pt 1rb 2as 1st 1bl 1trey 2-3fg 2-2ft
2019-12-10,SG,"Trier, Allonzo",15,"3,500",nyk,@ por, 87-115,14:22,   13pt 2as 1to 2trey 4-9fg 3-5ft
2019-12-10,PG,"Chiozza, Chris",14.4,"3,600",was,@ cha, 107-114,13:32,   6pt 2rb 2as 1st 2trey 2-5fg
2019-12-10,PG,"Payton, Elfrid",13.4,"4,400",nyk,@ por, 87-115,12:32,   2pt 2rb 4as 1st 1-4fg
2019-12-10,SG,"Dotson, Damyean",12.8,"3,800",nyk,@ por, 87-115,23:06,   8pt 4rb 2trey 3-8fg
2019-12-10,SG,"Korkmaz, Furkan",12.6,"3,500",phi,v den, 97-92,16:47,   6pt 3rb 2as 2trey 2-4fg
2019-12-10,SG,"Monk, Malik",11.6,"3,800",cha,v was, 114-107,15:03,   6pt 3rb 2as 1to 2trey 2-6fg
2019-12-10,SG,"Barrett, RJ",9.8,"5,900",nyk,@ por, 87-115,18:52,   5pt 4rb 1-9fg 3-4ft
2019-12-10,PG,"Jr, Dennis",9.8,"4,100",nyk,@ por, 87-115,13:36,   5pt 4rb 1trey 2-7fg 0-2ft
2019-12-10,SG,"Richardson, Josh",7.2,"6,400",phi,v den, 97-92,19:07,   3pt 1rb 1st 1trey 1-8fg
2019-12-10,SG,"Craig, Torrey",6,"3,600",den,@ phi, 92-97,8:08,   4pt 1bl 1to 2-2fg
2019-12-10,SG,"Jr, Gary",5.6,"3,700",por,v nyk, 115-87,10:19,   0pt 3rb 1st 1to 0-5fg
2019-12-10,PG,"Ntilikina, Frank",5.5,"4,200",nyk,@ por, 87-115,17:53,   2pt 1as 1st 1to 1-5fg
2019-12-10,SG,"Beasley, Malik",5.2,"3,500",den,@ phi, 92-97,11:42,   5pt 1rb 1to 1trey 2-5fg
2019-12-10,SG,"Bembry, DeAndre",3.2,"3,900",atl,@ mia, 121-135,13:38,   4pt 1rb 2to 2-5fg
2019-12-10,SG,"Herro, Tyler",2.5,"5,400",mia,v atl, 135-121,22:45,   0pt 1as 1st 2to 0-6fg
2019-12-10,PG,"Neto, Raul",2.2,"3,500",phi,v den, 97-92,10:48,   0pt 1rb 2as 2to
2019-12-10,PG,"Murray, Jamal",1.2,"7,300",den,@ phi, 92-97,5:11,   0pt 1rb 0-1fg
2019-12-10,PG,"Macon, Daryl",0,"3,500",mia,v atl, 135-121,00:49,   0pt
2019-12-10,PG,"Milton, Shake",0,"3,600",phi,v den, 97-92,0,   
2019-12-10,SG,"Bacon, Dwayne",0,"3,500",cha,v was, 114-107,0,   
2019-12-10,PG,"Robinson, Justin",0,"3,500",was,@ cha, 107-114,0,   
2019-12-10,SG,"Turner, Evan",0,"3,600",atl,@ mia, 121-135,0,   
2019-12-10,SG,"Martin, Cody",0,"3,500",cha,v was, 114-107,0,   
2019-12-10,PG,"Burke, Trey",0,"3,500",phi,v den, 97-92,0,   
2019-12-10,SG,"Dozier, PJ",0,"3,500",den,@ phi, 92-97,0,   
2019-12-10,SG,"Bullock, Reggie",0,"3,900",nyk,@ por, 87-115,0,   
2019-12-10,PG,"Wallace, Tyrone",0,"3,500",atl,@ mia, 121-135,0,   
2019-12-10,PG,"Dragic, Goran",0,"5,500",mia,v atl, 135-121,0,   
