Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-07,PF,"Tolliver, Anthony",9.9,"3,800",por,@ lac, 101-107,20:43,   4pt 2rb 1as 1bl 1to 1trey 1-3fg 1-1ft
2019-11-07,PF,"Williams, Grant",9.9,"3,500",bos,@ cha, 108-87,15:07,   0pt 2rb 3as 1st 0-2fg
2019-11-07,SF,"Harkless, Maurice",9.7,"3,600",lac,v por, 107-101,19:09,   8pt 1rb 1as 1to 4-4fg
2019-11-07,PF,"Kaminsky, Frank",9.6,"4,400",pho,v mia, 108-124,17:23,   3pt 3rb 2as 1-2fg 1-2ft
2019-11-07,SF,"Jones, Derrick",8.8,"3,500",mia,@ pho, 124-108,9:10,   2pt 4rb 2as 1to 1-3fg
2019-11-07,PF,"Johnson, James",8.2,"4,200",mia,@ pho, 124-108,14:32,   3pt 1rb 2bl 2to 1-2fg 1-2ft
2019-11-07,SF,"Bazley, Darius",6.3,"3,800",okc,@ sas, 112-121,15:50,   0pt 4rb 1as 0-4fg
2019-11-07,SF,"Carroll, DeMarre",1.2,"3,700",sas,v okc, 121-112,5:31,   0pt 1rb 0-2fg
2019-11-07,SF,"Martin, Caleb",1.2,"3,500",cha,v bos, 87-108,6:10,   1pt 1rb 1to 0-1fg 1-2ft
2019-11-07,PF,"Muscala, Mike",0,"3,500",okc,@ sas, 112-121,00:37,   0pt
2019-11-07,PF,"Silva, Chris",0,"3,500",mia,@ pho, 124-108,00:42,   0pt
2019-11-07,PF,"Diallo, Cheick",0,"3,500",pho,v mia, 108-124,1:57,   0pt
2019-11-07,SF,"Ojeleye, Semi",0,"3,500",bos,@ cha, 108-87,4:08,   0pt
2019-11-07,SF,"Waiters, Dion",0,"3,700",mia,@ pho, 124-108,0,   
2019-11-07,SF,"Gilchrist, Michael",0,"3,500",cha,v bos, 87-108,0,   
2019-11-07,PF,"Haslem, Udonis",0,"3,500",mia,@ pho, 124-108,0,   
2019-11-07,SF,"Little, Nassir",0,"3,500",por,@ lac, 101-107,0,   
2019-11-07,SF,"Nader, Abdel",0,"3,500",okc,@ sas, 112-121,0,   
2019-11-07,SF,"Kabengele, Mfiondu",0,"3,500",lac,v por, 107-101,0,   
2019-11-07,PF,"Collins, Zach",0,"3,500",por,@ lac, 101-107,0,   
2019-11-07,SF,"Johnson, Keldon",0,"3,500",sas,v okc, 121-112,0,   
2019-11-07,SF,"Franks, Robert",0,"3,500",cha,v bos, 87-108,0,   
2019-11-07,PF,"McDaniels, Jalen",0,"3,500",cha,v bos, 87-108,0,   
2019-11-07,SF,"Batum, Nicolas",0,"3,500",cha,v bos, 87-108,0,   
2019-11-07,SF,"Winslow, Justise",0,"6,100",mia,@ pho, 124-108,0,   
2019-11-07,PF,"Motley, Johnathan",0,"3,500",lac,v por, 107-101,0,   
2019-11-07,PF,"Coffey, Amir",0,"3,500",lac,v por, 107-101,0,   
2019-11-07,PF,"Samanic, Luka",0,"3,500",sas,v okc, 121-112,0,   
2019-11-07,SF,"George, Paul",0,"9,600",lac,v por, 107-101,0,   
2019-11-07,SF,"Hoard, Jaylen",0,"3,500",por,@ lac, 101-107,0,   
2019-11-07,SF,"Okpala, KZ",0,"3,500",mia,@ pho, 124-108,0,   
2019-11-07,C,"Whiteside, Hassan",47.3,"7,500",por,@ lac, 101-107,27:29,   17pt 19rb 1as 1st 2bl 3to 7-18fg 3-4ft
2019-11-07,C,"Zubac, Ivica",41.1,"4,600",lac,v por, 107-101,19:58,   15pt 13rb 1as 1st 2bl 7-12fg 1-2ft
2019-11-07,C,"Harrell, Montrezl",37.7,"6,900",lac,v por, 107-101,28:02,   15pt 6rb 1as 2st 3bl 1to 7-11fg 1-2ft
2019-11-07,C,"Baynes, Aron",29.3,"6,800",pho,v mia, 108-124,28:40,   23pt 4rb 1as 1trey 10-17fg 2-3ft
2019-11-07,C,"Olynyk, Kelly",21.5,"4,600",mia,@ pho, 124-108,23:37,   7pt 5rb 3as 2st 2to 1trey 3-6fg
2019-11-07,C,"Adams, Steven",17.5,"6,000",okc,@ sas, 112-121,27:23,   10pt 5rb 3as 3to 5-6fg 0-4ft
2019-11-07,C,"Zeller, Cody",17.5,"6,500",cha,v bos, 87-108,19:02,   5pt 10rb 1as 1to 2-6fg 1-2ft
2019-11-07,C,"Williams, Robert",17.5,"4,000",bos,@ cha, 108-87,13:13,   7pt 5rb 1as 2st 3to 2-2fg 3-6ft
2019-11-07,C,"Biyombo, Bismack",12.4,"3,900",cha,v bos, 87-108,14:24,   8pt 2rb 1bl 1to 4-5fg
2019-11-07,C,"Poeltl, Jakob",10.2,"3,600",sas,v okc, 121-112,12:53,   0pt 6rb 1bl 0-1fg
2019-11-07,C,"Poirier, Vincent",8.6,"3,500",bos,@ cha, 108-87,5:34,   0pt 3rb 1st 1bl 1to 0-3fg
2019-11-07,C,"Hernangomez, Guillermo",7,"3,500",cha,v bos, 87-108,6:10,   5pt 1bl 1to 1trey 2-4fg
2019-11-07,C,"Leonard, Meyers",5,"4,800",mia,@ pho, 124-108,13:02,   6pt 1to 2trey 2-4fg
2019-11-07,C,"Metu, Chimezie",0,"3,500",sas,v okc, 121-112,00:53,   0pt
2019-11-07,C,"Ayton, Deandre",0,"3,500",pho,v mia, 108-124,0,   
2019-11-07,C,"Gasol, Pau",0,"3,500",por,@ lac, 101-107,0,   
2019-11-07,C,"Eubanks, Drew",0,"3,500",sas,v okc, 121-112,0,   
2019-11-07,C,"Brown, Moses",0,"3,500",por,@ lac, 101-107,0,   
2019-11-07,C,"Fall, Tacko",0,"3,600",bos,@ cha, 108-87,0,   
2019-11-07,C,"Patton, Justin",0,"3,500",okc,@ sas, 112-121,0,   
2019-11-07,C,"Kanter, Enes",0,"5,700",bos,@ cha, 108-87,0,   
