Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-14,PG,"Doncic, Luka",70.5,"11,200",dal,@ nyk, 103-106,35:32,   33pt 10rb 11as 3st 1bl 3to 3trey 10-23fg 10-13ft
2019-11-14,SG,"Holiday, Jrue",65.3,"8,500",nor,v lac, 132-127,36:31,   36pt 4rb 7as 6st 1bl 7to 5trey 13-24fg 5-7ft
2019-11-14,SG,"Williams, Louis",50.9,"7,000",lac,@ nor, 127-132,36:41,   31pt 2rb 9as 2st 2to 1trey 11-20fg 8-10ft
2019-11-14,PG,"Bledsoe, Eric",48.8,"7,400",mil,v chi, 124-115,31:34,   31pt 4rb 8as 2st 5to 12-14fg 7-8ft
2019-11-14,SG,"LaVine, Zach",46.1,"7,200",chi,@ mil, 115-124,32:48,   25pt 3rb 7as 3st 1bl 5to 4trey 8-20fg 5-5ft
2019-11-14,PG,"Young, Trae",42.7,"10,100",atl,@ pho, 112-128,35:47,   21pt 1rb 13as 2st 5to 1trey 7-18fg 6-7ft
2019-11-14,PG,"White, Coby",42.5,"4,800",chi,@ mil, 115-124,34:42,   26pt 5rb 3as 3st 3to 6trey 9-23fg 2-2ft
2019-11-14,PG,"Irving, Kyrie",40.7,"9,800",bkn,@ den, 93-101,34:43,   17pt 6rb 9as 1st 1trey 8-20fg
2019-11-14,SG,"Booker, Devin",35.9,"9,200",pho,v atl, 128-112,32:04,   27pt 2rb 7as 1st 7to 3trey 8-16fg 8-8ft
2019-11-14,PG,"Jackson, Frank",32,"3,500",nor,v lac, 132-127,22:35,   23pt 5rb 2as 4trey 9-14fg 1-2ft
2019-11-14,PG,"Jr, Dennis",30.2,"3,600",nyk,v dal, 106-103,29:59,   13pt 6rb 8as 2to 2trey 5-12fg 1-2ft
2019-11-14,SG,"Harris, Gary",29.4,"5,300",den,v bkn, 101-93,35:22,   10pt 7rb 2as 2st 1bl 1to 2trey 4-7fg
2019-11-14,PG,"Satoransky, Tomas",27.3,"4,700",chi,@ mil, 115-124,27:25,   10pt 4rb 5as 3st 4to 2trey 4-8fg
2019-11-14,SG,"Dinwiddie, Spencer",27.2,"5,500",bkn,@ den, 93-101,34:41,   17pt 1rb 4as 1st 1trey 6-18fg 4-5ft
2019-11-14,PG,"Morris, Monte",27.1,"3,800",den,v bkn, 101-93,19:20,   10pt 3rb 7as 1st 1trey 4-11fg 1-2ft
2019-11-14,SG,"McGruder, Rodney",26.6,"3,500",lac,@ nor, 127-132,36:01,   20pt 3rb 2as 5trey 6-10fg 3-6ft
2019-11-14,SG,"Redick, JJ",25.1,"5,000",nor,v lac, 132-127,34:16,   19pt 3rb 3as 2to 3trey 5-13fg 6-7ft
2019-11-14,SG,"Dotson, Damyean",22.9,"3,500",nyk,v dal, 106-103,23:09,   7pt 2rb 3as 3st 1trey 3-8fg
2019-11-14,SG,"Bembry, DeAndre",22.2,"4,400",atl,@ pho, 112-128,19:23,   0pt 6rb 4as 1st 2bl 0-2fg
2019-11-14,PG,"Rubio, Ricky",21,"7,700",pho,v atl, 128-112,30:08,   6pt 5rb 8as 3to 2-9fg 2-2ft
2019-11-14,PG,"Dunn, Kris",20.6,"4,600",chi,@ mil, 115-124,21:42,   5pt 3rb 2as 3st 1trey 2-6fg
2019-11-14,SG,"Matthews, Wes",18.8,"3,500",mil,v chi, 124-115,26:35,   15pt 4rb 1to 1trey 2-6fg 10-13ft
2019-11-14,SG,"Barrett, RJ",18.4,"7,600",nyk,v dal, 106-103,30:12,   8pt 7rb 2as 1st 4to 3-10fg 2-2ft
2019-11-14,SG,"Connaughton, Pat",18.3,"3,500",mil,v chi, 124-115,19:17,   6pt 4rb 3as 1st 2trey 2-4fg
2019-11-14,PG,"Murray, Jamal",17,"7,500",den,v bkn, 101-93,28:40,   4pt 5rb 4as 1st 2to 1trey 1-11fg 1-1ft
2019-11-14,SG,"Wright, Delon",16.4,"4,900",dal,@ nyk, 103-106,22:22,   4pt 2rb 2as 2st 1bl 2to 1-2fg 2-2ft
2019-11-14,PG,"Hill, George",15.4,"4,000",mil,v chi, 124-115,28:45,   3pt 2rb 6as 1st 2to 1-5fg 1-1ft
2019-11-14,PG,"Ntilikina, Frank",14.6,"4,800",nyk,v dal, 106-103,18:01,   5pt 3rb 2as 1st 1trey 1-4fg 2-2ft
2019-11-14,SG,"Korver, Kyle",14.4,"3,500",mil,v chi, 124-115,11:11,   6pt 2rb 2bl 1trey 1-5fg 3-3ft
2019-11-14,SG,"Walker, Nickeil",13.9,"3,500",nor,v lac, 132-127,21:04,   2pt 2rb 3as 2bl 1to 0-6fg 2-2ft
2019-11-14,SG,"Mann, Terance",13.4,"3,500",lac,@ nor, 127-132,24:59,   5pt 2rb 4as 1st 3to 1trey 2-6fg
2019-11-14,SG,"DiVincenzo, Donte",13,"3,700",mil,v chi, 124-115,24:02,   4pt 5rb 2as 1st 3to 2-5fg
2019-11-14,PG,"Arcidiacono, Ryan",12.7,"3,700",chi,@ mil, 115-124,23:42,   7pt 1rb 3as 1trey 2-6fg 2-4ft
