Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-10-26,PG,"Young, Trae",61.9,"9,000",atl,v orl, 103-99,35:59,   39pt 7rb 9as 2st 5to 5trey 16-25fg 2-4ft
2019-10-26,PG,"Westbrook, Russell",58.5,"10,200",hou,v nor, 126-123,33:35,   28pt 10rb 13as 1st 4to 1trey 9-17fg 9-10ft
2019-10-26,PG,"Brogdon, Malcolm",52.4,"6,900",ind,@ cle, 99-110,34:33,   30pt 2rb 10as 1st 1bl 1to 4trey 12-18fg 2-2ft
2019-10-26,PG,"Walker, Kemba",50,"8,200",bos,@ nyk, 118-95,30:21,   32pt 5rb 4as 2st 7trey 11-17fg 3-4ft
2019-10-26,PG,"Simmons, Ben",48.8,"9,600",phi,@ det, 117-111,35:14,   13pt 4rb 10as 7st 5to 5-13fg 3-7ft
2019-10-26,SG,"Rose, Derrick",48.1,"5,700",det,v phi, 111-117,26:44,   31pt 3rb 3as 3st 2bl 6to 1trey 14-21fg 2-2ft
2019-10-26,SG,"Beal, Bradley",47.5,"9,500",was,@ sas, 122-124,38:26,   25pt 5rb 11as 1bl 3to 3trey 8-25fg 6-7ft
2019-10-26,SG,"Booker, Devin",45.2,"9,100",pho,v lac, 130-122,38:27,   30pt 6rb 8as 4to 3trey 10-20fg 7-8ft
2019-10-26,PG,"Dragic, Goran",45.2,"5,700",mia,@ mil, 131-126,34:31,   25pt 6rb 8as 1st 2to 2trey 7-16fg 9-15ft
2019-10-26,PG,"Murray, Dejounte",45,"6,500",sas,v was, 124-122,23:02,   19pt 10rb 4as 2st 1bl 1to 8-15fg 3-3ft
2019-10-26,PG,"Ball, Lonzo",44.4,"6,700",nor,@ hou, 123-126,35:39,   18pt 2rb 10as 3st 4trey 6-13fg 2-2ft
2019-10-26,SG,"DeRozan, DeMar",43.3,"7,900",sas,v was, 124-122,36:24,   26pt 4rb 3as 2st 1bl 1to 11-24fg 4-4ft
2019-10-26,PG,"Nunn, Kendrick",38.3,"4,300",mia,@ mil, 131-126,28:31,   18pt 4rb 5as 2st 1bl 1to 2trey 8-17fg
2019-10-26,SG,"Harden, James",36.3,"11,500",hou,v nor, 126-123,36:05,   29pt 4rb 5as 1st 8to 2trey 8-29fg 11-12ft
2019-10-26,SG,"Hart, Josh",36.1,"4,200",nor,@ hou, 123-126,33:41,   23pt 3rb 1as 2st 1bl 1to 5trey 8-17fg 2-2ft
2019-10-26,PG,"Lowry, Kyle",35.4,"7,600",tor,@ chi, 108-84,34:25,   11pt 7rb 8as 1st 1bl 2to 3trey 4-11fg
2019-10-26,SG,"Middleton, Khris",35.3,"7,600",mil,v mia, 126-131,37:23,   25pt 4rb 3as 1st 2to 4trey 7-16fg 7-9ft
2019-10-26,SG,"Barrett, RJ",33.9,"6,500",nyk,v bos, 95-118,36:34,   26pt 7rb 3as 5to 4trey 9-20fg 4-7ft
2019-10-26,SG,"Smart, Marcus",33.2,"5,000",bos,@ nyk, 118-95,27:33,   12pt 6rb 4as 1st 2bl 1to 3trey 3-9fg 3-3ft
2019-10-26,PG,"Smith, Ishmael",33,"5,400",was,@ sas, 122-124,29:22,   19pt 5rb 4as 1st 1to 2trey 8-13fg 1-2ft
2019-10-26,SG,"Brown, Jaylen",30.8,"5,500",bos,@ nyk, 118-95,27:06,   19pt 4rb 2as 1st 1bl 2to 1trey 6-14fg 6-8ft
2019-10-26,SG,"Fournier, Evan",30.6,"5,600",orl,@ atl, 99-103,29:42,   23pt 3rb 2as 1st 2to 1trey 8-18fg 6-7ft
2019-10-26,SG,"VanVleet, Fred",29.8,"6,600",tor,@ chi, 108-84,30:35,   16pt 4rb 6as 1st 3to 3trey 5-14fg 3-3ft
2019-10-26,PG,"Payton, Elfrid",28.3,"5,700",nyk,v bos, 95-118,30:46,   8pt 4rb 5as 4st 4to 2trey 2-7fg 2-2ft
2019-10-26,PG,"Sexton, Collin",26.5,"5,900",cle,v ind, 110-99,30:23,   18pt 5rb 3as 2to 2trey 6-14fg 4-6ft
2019-10-26,PG,"Carter, Jevon",25.6,"3,600",pho,v lac, 130-122,32:46,   8pt 3rb 6as 3st 4to 2trey 3-7fg
2019-10-26,PG,"Conley, Mike",25.6,"7,700",uta,v sac, 113-81,24:12,   12pt 3rb 8as 2to 2trey 5-11fg
2019-10-26,PG,"Thomas, Isaiah",25.1,"4,900",was,@ sas, 122-124,19:37,   16pt 3rb 5as 2to 4trey 6-14fg
2019-10-26,PG,"Beverley, Patrick",24.9,"5,100",lac,@ pho, 122-130,29:49,   11pt 7rb 1as 2st 2to 1trey 4-8fg 2-4ft
2019-10-26,SG,"Mitchell, Donovan",24.2,"8,500",uta,v sac, 113-81,25:35,   15pt 1rb 4as 1st 1to 3trey 6-9fg
2019-10-26,SG,"Powell, Norman",23.7,"4,500",tor,@ chi, 108-84,27:34,   7pt 6rb 3as 3st 4to 1trey 3-9fg
2019-10-26,SG,"Williams, Louis",23.4,"6,900",lac,@ pho, 122-130,28:32,   23pt 2rb 2as 5to 3trey 7-17fg 6-9ft
2019-10-26,SG,"Richardson, Josh",23.2,"6,100",phi,@ det, 117-111,37:03,   10pt 1rb 6as 2st 3to 4-12fg 2-2ft
2019-10-26,SG,"Clarkson, Jordan",22.9,"4,900",cle,v ind, 110-99,17:37,   15pt 2rb 1as 2st 2to 2trey 5-8fg 3-4ft
2019-10-26,PG,"Forbes, Bryn",22.3,"4,000",sas,v was, 124-122,32:02,   16pt 4rb 3as 3to 4trey 6-14fg
2019-10-26,PG,"Williams, Michael",22.3,"3,500",orl,@ atl, 99-103,16:41,   5pt 4rb 1as 3st 1bl 1to 1trey 2-6fg
2019-10-26,PG,"Edwards, Carsen",21.7,"3,500",bos,@ nyk, 118-95,22:19,   10pt 1rb 3as 2st 1trey 3-11fg 3-4ft
2019-10-26,PG,"Augustin, DJ",21.4,"4,800",orl,@ atl, 99-103,23:41,   14pt 2rb 4as 1to 5-11fg 4-4ft
2019-10-26,PG,"Bledsoe, Eric",21.4,"6,900",mil,v mia, 126-131,33:14,   10pt 7rb 2as 1st 3to 3-8fg 4-6ft
2019-10-26,SG,"Huerter, Kevin",20.4,"4,600",atl,v orl, 103-99,20:42,   10pt 2rb 4as 1bl 1to 2trey 3-7fg 2-2ft
2019-10-26,PG,"Fultz, Markelle",20.1,"4,900",orl,@ atl, 99-103,24:19,   12pt 3rb 3as 2trey 4-11fg 2-2ft
2019-10-26,SG,"Matthews, Wes",19.7,"4,000",mil,v mia, 126-131,30:07,   14pt 1rb 1as 1st 4trey 5-9fg
2019-10-26,PG,"White, Coby",19.7,"4,700",chi,v tor, 84-108,22:12,   8pt 6rb 1as 2st 3to 3-14fg 2-2ft
2019-10-26,SG,"Snell, Tony",19.2,"3,700",det,v phi, 111-117,24:57,   3pt 1rb 6as 2st 1trey 1-4fg
2019-10-26,PG,"Satoransky, Tomas",18.4,"4,800",chi,v tor, 84-108,26:18,   8pt 2rb 4as 1st 1to 2trey 3-7fg
2019-10-26,PG,"Hill, George",18.4,"3,900",mil,v mia, 126-131,28:47,   5pt 2rb 4as 1st 1bl 1to 1trey 2-4fg
2019-10-26,PG,"Johnson, Tyler",18.4,"3,800",pho,v lac, 130-122,21:05,   10pt 2rb 4as 2trey 3-8fg 2-2ft
2019-10-26,PG,"Garland, Darius",18.2,"5,300",cle,v ind, 110-99,29:24,   12pt 1rb 4as 1st 4to 2trey 5-12fg
2019-10-26,PG,"Fox, De",17.7,"8,100",sac,@ uta, 81-113,20:00,   9pt 1rb 5as 1st 3to 1trey 3-9fg 2-2ft
2019-10-26,PG,"Arcidiacono, Ryan",17.4,"3,500",chi,v tor, 84-108,17:45,   6pt 2rb 4as 1st 1trey 2-2fg 1-1ft
