Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-25,SG,"Galloway, Langston",25.1,"4,200",det,v orl, 103-88,37:02,   12pt 3rb 5as 1st 1to 4trey 4-11fg
2019-11-25,PG,"McConnell, TJ",25,"4,000",ind,v mem, 126-114,19:04,   11pt 5rb 6as 1to 1trey 5-12fg
2019-11-25,SG,"Matthews, Wes",24.8,"3,800",mil,v uta, 122-118,31:50,   19pt 4rb 2as 2to 5trey 6-9fg 2-2ft
2019-11-25,SG,"Brown, Bruce",24.6,"4,100",det,v orl, 103-88,30:42,   13pt 8rb 2as 1st 4to 1trey 5-11fg 2-2ft
2019-11-25,PG,"Sexton, Collin",24.6,"5,400",cle,v bkn, 106-108,32:59,   18pt 3rb 2as 1trey 7-22fg 3-4ft
2019-11-25,PG,"Dragic, Goran",24.1,"5,700",mia,v cha, 117-100,28:23,   6pt 3rb 9as 2st 5to 2-8fg 2-4ft
2019-11-25,SG,"Pope, Kentavious",23.7,"3,800",lal,@ sas, 114-104,28:22,   14pt 1rb 1as 2st 1bl 2to 3trey 5-7fg 1-2ft
2019-11-25,PG,"Rondo, Rajon",23.5,"4,400",lal,@ sas, 114-104,24:32,   13pt 5rb 3as 1st 3to 3trey 5-9fg
2019-11-25,PG,"Bledsoe, Eric",23.1,"8,000",mil,v uta, 122-118,26:49,   13pt 3rb 5as 1to 1trey 5-16fg 2-2ft
2019-11-25,PG,"Joseph, Cory",22,"4,700",sac,@ bos, 102-103,34:41,   5pt 5rb 6as 1st 1to 1trey 2-4fg
2019-11-25,SG,"Herro, Tyler",21.9,"4,800",mia,v cha, 117-100,29:43,   18pt 2rb 1as 2trey 6-13fg 4-4ft
2019-11-25,SG,"Temple, Garrett",21.5,"5,300",bkn,@ cle, 108-106,36:29,   7pt 5rb 3as 1st 1bl 2to 1trey 3-7fg
2019-11-25,PG,"Satoransky, Tomas",21.5,"5,000",chi,v por, 94-117,27:09,   11pt 5rb 5as 3to 1trey 5-12fg
2019-11-25,PG,"Mudiay, Emmanuel",21.5,"3,600",uta,@ mil, 118-122,19:10,   12pt 5rb 5as 4to 1trey 5-6fg 1-2ft
2019-11-25,SG,"Monk, Malik",21.4,"4,700",cha,@ mia, 100-117,20:26,   13pt 2rb 2as 1st 2trey 4-12fg 3-3ft
2019-11-25,SG,"Green, Danny",21.3,"4,300",lal,@ sas, 114-104,28:23,   6pt 9rb 1as 1bl 3-7fg
2019-11-25,PG,"Waters, Tremont",20.9,"3,500",bos,v sac, 103-102,19:43,   7pt 2rb 3as 1st 2bl 2to 1trey 2-7fg 2-2ft
2019-11-25,PG,"White, Coby",20.6,"5,200",chi,v por, 94-117,28:16,   8pt 3rb 2as 2st 1trey 3-13fg 1-2ft
2019-11-25,SG,"Ross, Terrence",20.4,"5,000",orl,@ det, 88-103,29:47,   19pt 2rb 1to 3trey 7-14fg 2-3ft
2019-11-25,SG,"Crabbe, Allen",19.9,"3,500",atl,v min, 113-125,22:42,   7pt 7rb 1as 1st 1trey 3-7fg
2019-11-25,SG,"Robinson, Duncan",19.2,"4,200",mia,v cha, 117-100,22:23,   6pt 1rb 2as 3st 2trey 2-6fg
2019-11-25,SG,"DiVincenzo, Donte",19,"5,100",mil,v uta, 122-118,33:28,   6pt 5rb 2as 2st 2to 2-10fg 2-2ft
2019-11-25,PG,"Conley, Mike",18.9,"7,200",uta,@ mil, 118-122,28:50,   6pt 2rb 9as 3to 2-10fg 2-2ft
2019-11-25,SG,"Powell, Norman",18.5,"5,100",tor,v phi, 101-96,28:19,   10pt 5rb 1as 1st 2to 2trey 3-11fg 2-2ft
2019-11-25,PG,"Augustin, DJ",18.1,"4,900",orl,@ det, 88-103,22:25,   9pt 3rb 5as 2to 2trey 2-7fg 3-4ft
2019-11-25,SG,"Mykhailiuk, Sviatoslav",17.4,"3,500",det,v orl, 103-88,22:11,   12pt 2rb 1st 4trey 4-9fg
2019-11-25,SG,"Shumpert, Iman",17.1,"3,500",bkn,@ cle, 108-106,18:01,   3pt 3rb 1as 2st 1bl 1trey 1-6fg
2019-11-25,PG,"White, Derrick",17,"4,900",sas,v lal, 104-114,25:10,   11pt 4as 1trey 5-6fg 0-1ft
2019-11-25,PG,"Dellavedova, Matthew",16.4,"3,500",cle,v bkn, 106-108,16:28,   2pt 2rb 6as 1st 0-2fg 2-2ft
2019-11-25,PG,"Rose, Derrick",15.4,"5,600",det,v orl, 103-88,20:00,   2pt 2rb 6as 1bl 1to 1-11fg
2019-11-25,SG,"Graham, Treveon",15.3,"3,600",min,@ atl, 125-113,22:56,   7pt 4rb 1as 1bl 1to 1trey 3-5fg
2019-11-25,PG,"Murray, Dejounte",15.1,"6,700",sas,v lal, 104-114,21:29,   5pt 8rb 3as 4to 1trey 2-6fg
2019-11-25,SG,"Davis, Terence",15.1,"4,400",tor,v phi, 101-96,20:32,   11pt 3rb 1as 1to 1trey 5-8fg
2019-11-25,SG,"Turner, Evan",14.3,"3,600",atl,v min, 113-125,10:48,   3pt 4rb 5as 1to 1-5fg 1-2ft
2019-11-25,SG,"Bembry, DeAndre",14.1,"4,600",atl,v min, 113-125,15:54,   7pt 3rb 1as 1st 1to 3-4fg 1-2ft
2019-11-25,SG,"Daniels, Troy",14,"3,500",lal,@ sas, 114-104,15:05,   11pt 1st 3trey 4-6fg
2019-11-25,SG,"Ferguson, Terrance",13.5,"3,500",okc,@ gsw, 100-97,27:17,   6pt 1as 2bl 3-7fg
2019-11-25,PG,"Harrison, Shaquille",13.3,"4,100",chi,v por, 94-117,23:26,   3pt 4rb 3as 1bl 2to 1trey 1-5fg 0-2ft
2019-11-25,SG,"Korkmaz, Furkan",13.1,"3,600",phi,@ tor, 96-101,15:53,   9pt 3rb 1as 1to 1trey 4-10fg
2019-11-25,PG,"Ferrell, Yogi",12.3,"3,500",sac,@ bos, 102-103,11:35,   5pt 4rb 3as 2to 1trey 2-3fg
2019-11-25,PG,"Mills, Patty",12.2,"4,200",sas,v lal, 104-114,20:27,   6pt 1rb 2as 1st 1to 2trey 2-6fg
2019-11-25,SG,"Pinson, Theo",12.2,"3,500",bkn,@ cle, 108-106,16:14,   6pt 1rb 4as 1to 2-5fg 2-2ft
2019-11-25,SG,"Allen, Grayson",12.1,"3,600",mem,@ ind, 114-126,11:58,   4pt 3rb 3as 2-5fg
2019-11-25,SG,"Brown, Sterling",11.6,"3,900",mil,v uta, 122-118,25:43,   5pt 3rb 2as 1trey 2-9fg
2019-11-25,SG,"Anderson, Kyle",11.1,"4,000",mem,@ ind, 114-126,15:08,   4pt 3rb 1as 1st 1to 2-4fg
2019-11-25,PG,"Garland, Darius",11.1,"3,900",cle,v bkn, 106-108,22:03,   11pt 3rb 1as 5to 3trey 4-10fg
2019-11-25,SG,"Bacon, Dwayne",10.9,"3,600",cha,@ mia, 100-117,15:53,   1pt 2rb 1as 2st 0-6fg 1-2ft
2019-11-25,PG,"Edwards, Carsen",8.8,"3,600",bos,v sac, 103-102,13:13,   6pt 4rb 2to 2trey 2-5fg
2019-11-25,PG,"Dunn, Kris",8.5,"4,600",chi,v por, 94-117,10:52,   4pt 1as 1st 2-8fg
2019-11-25,PG,"Wanamaker, Brad",8.2,"4,000",bos,v sac, 103-102,21:18,   3pt 1rb 4as 2to 0-8fg 3-4ft
2019-11-25,SG,"Martin, Cody",7.2,"3,500",cha,@ mia, 100-117,6:10,   4pt 1rb 1st 1to 2-2fg 0-1ft
2019-11-25,SG,"Guduric, Marko",6.5,"3,700",mem,@ ind, 114-126,8:08,   5pt 1as 1trey 2-3fg
2019-11-25,PG,"Neto, Raul",5.7,"3,700",phi,@ tor, 96-101,7:18,   3pt 1rb 1as 1trey 1-3fg
2019-11-25,SG,"Burton, Deonte",5.6,"3,500",okc,@ gsw, 100-97,7:44,   2pt 3rb 1-3fg
2019-11-25,SG,"James, Justin",5.4,"3,500",sac,@ bos, 102-103,13:49,   0pt 2rb 1bl
2019-11-25,PG,"Arcidiacono, Ryan",2.7,"3,600",chi,v por, 94-117,8:31,   0pt 1rb 1as 0-2fg
2019-11-25,PG,"Melton, De",2,"3,500",mem,@ ind, 114-126,5:43,   0pt 2as 1to
2019-11-25,PG,"Jones, Tyus",1.5,"4,000",mem,@ ind, 114-126,12:11,   0pt 1as 0-5fg
2019-11-25,PG,"Caruso, Alex",1.5,"3,700",lal,@ sas, 114-104,13:07,   0pt 1as 0-2fg
2019-11-25,SG,"Walker, Lonnie",1.2,"3,500",sas,v lal, 104-114,1:10,   0pt 1rb 0-2fg
2019-11-25,PG,"Simons, Anfernee",0.4,"3,900",por,@ chi, 117-94,20:43,   2pt 2rb 4to 1-5fg
2019-11-25,SG,"Korver, Kyle",0.2,"3,500",mil,v uta, 122-118,4:47,   0pt 1rb 1to
2019-11-25,SG,"III, Jacob",0,"3,500",gsw,v okc, 97-100,0,   
2019-11-25,PG,"Cook, Quinn",0,"3,500",lal,@ sas, 114-104,0,   
2019-11-25,SG,"Green, Javonte",0,"3,500",bos,v sac, 103-102,0,   
2019-11-25,PG,"Frazier, Tim",0,"3,500",det,v orl, 103-88,0,   
2019-11-25,PG,"Milton, Shake",0,"3,500",phi,@ tor, 96-101,0,   
2019-11-25,PG,"Wallace, Tyrone",0,"3,500",atl,v min, 113-125,0,   
2019-11-25,SG,"Oni, Miye",0,"3,500",uta,@ mil, 118-122,0,   
2019-11-25,SG,"Luwawu, Timothe",0,"3,500",bkn,@ cle, 108-106,0,   
2019-11-25,SG,"Russell, D",0,"8,600",gsw,v okc, 97-100,0,   
2019-11-25,SG,"Hall, Devon",0,"3,500",okc,@ gsw, 100-97,0,   
2019-11-25,PG,"Burke, Trey",0,"3,700",phi,@ tor, 96-101,0,   
2019-11-25,SG,"Belinelli, Marco",0,"3,500",sas,v lal, 104-114,0,   
2019-11-25,PG,"Magette, Josh",0,"3,500",orl,@ det, 88-103,0,   
2019-11-25,SG,"Guy, Kyle",0,"3,600",sac,@ bos, 102-103,0,   
2019-11-25,SG,"Snell, Tony",0,"3,800",det,v orl, 103-88,0,   
2019-11-25,PG,"Exum, Dante",0,"3,500",uta,@ mil, 118-122,0,   
2019-11-25,PG,"Nowell, Jaylen",0,"3,500",min,@ atl, 125-113,0,   
2019-11-25,PG,"Ponds, Shamorie",0,"3,500",tor,v phi, 101-96,0,   
2019-11-25,SG,"Nwaba, David",0,"3,500",bkn,@ cle, 108-106,0,   
2019-11-25,PG,"Knight, Brandon",0,"3,500",cle,v bkn, 106-108,0,   
2019-11-25,PG,"III, Frank",0,"3,500",mil,v uta, 122-118,0,   
2019-11-25,PG,"Jackson, Reggie",0,"4,500",det,v orl, 103-88,0,   
2019-11-25,PG,"Irving, Kyrie",0,"9,900",bkn,@ cle, 108-106,0,   
2019-11-25,SG,"Reynolds, Cameron",0,"3,500",mil,v uta, 122-118,0,   
2019-11-25,SG,"II, Brian",0,"3,500",ind,v mem, 126-114,0,   
2019-11-25,SG,"Roberson, Andre",0,"3,500",okc,@ gsw, 100-97,0,   
2019-11-25,SG,"Jr, Gary",0,"3,700",por,@ chi, 117-94,0,   
2019-11-25,PG,"Goss, Nigel",0,"3,500",uta,@ mil, 118-122,0,   
2019-11-25,SG,"McCaw, Patrick",0,"3,500",tor,v phi, 101-96,0,   
2019-11-25,SG,"Windler, Dylan",0,"3,500",cle,v bkn, 106-108,0,   
2019-11-25,SG,"Bradley, Avery",0,"3,900",lal,@ sas, 114-104,0,   
2019-11-25,SG,"Oladipo, Victor",0,"7,900",ind,v mem, 126-114,0,   
2019-11-25,SG,"Jr, Zach",0,"3,500",lal,@ sas, 114-104,0,   
2019-11-25,PG,"Hill, George",0,"4,200",mil,v uta, 122-118,0,   
2019-11-25,PG,"Sumner, Edmond",0,"3,700",ind,v mem, 126-114,0,   
2019-11-25,SG,"Brown, Charlie",0,"3,500",atl,v min, 113-125,0,   
2019-11-25,SG,"Diallo, Hamidou",0,"4,000",okc,@ gsw, 100-97,0,   
2019-11-25,PG,"Fox, De",0,"7,900",sac,@ bos, 102-103,0,   
2019-11-25,PG,"Walker, Kemba",0,"7,600",bos,v sac, 103-102,0,   
2019-11-25,SG,"Konchar, John",0,"3,500",mem,@ ind, 114-126,0,   
2019-11-25,PG,"Foreman, Justin",0,"3,500",uta,@ mil, 118-122,0,   
2019-11-25,SG,"Long, Nazareth",0,"3,600",ind,v mem, 126-114,0,   
2019-11-25,SG,"Lee, Damion",0,"3,600",gsw,v okc, 97-100,0,   
2019-11-25,SG,"Smith, Zhaire",0,"3,500",phi,@ tor, 96-101,0,   
2019-11-25,SG,"Watanabe, Yuta",0,"3,500",mem,@ ind, 114-126,0,   
2019-11-25,SG,"LeVert, Caris",0,"6,000",bkn,@ cle, 108-106,0,   
2019-11-25,PG,"Curry, Stephen",0,"3,500",gsw,v okc, 97-100,0,   
2019-11-25,PG,"Macon, Daryl",0,"3,500",mia,v cha, 117-100,0,   
2019-11-25,SG,"Tucker, Talen",0,"3,500",lal,@ sas, 114-104,0,   
2019-11-25,SG,"Thomas, Khyri",0,"3,500",det,v orl, 103-88,0,   
2019-11-25,SG,"Middleton, Khris",0,"6,500",mil,v uta, 122-118,0,   
2019-11-25,PG,"Lowry, Kyle",0,"8,300",tor,v phi, 101-96,0,   
2019-11-25,PG,"McLaughlin, Jordan",0,"3,500",min,@ atl, 125-113,0,   
2019-11-25,PG,"Bone, Jordan",0,"3,500",det,v orl, 103-88,0,   
2019-11-25,SG,"Weatherspoon, Quinndary",0,"3,500",sas,v lal, 104-114,0,   
2019-11-25,SG,"Mokoka, Adam",0,"3,500",chi,v por, 94-117,0,   
2019-11-25,SG,"Dort, Luguentz",0,"3,500",okc,@ gsw, 100-97,0,   
2019-11-25,PG,"Goodwin, Brandon",0,"3,500",atl,v min, 113-125,0,   
2019-11-25,SG,"Iguodala, Andre",0,"3,800",mem,@ ind, 114-126,0,   
2019-11-25,SG,"Thomas, Matt",0,"3,500",tor,v phi, 101-96,0,   
2019-11-25,SG,"Huerter, Kevin",0,"4,700",atl,v min, 113-125,0,   
2019-11-25,PG,"Napier, Shabazz",0,"3,900",min,@ atl, 125-113,0,   
2019-11-25,SG,"Langford, Romeo",0,"3,500",bos,v sac, 103-102,0,   
2019-11-25,PG,"Williams, Michael",0,"3,500",orl,@ det, 88-103,0,   
2019-11-25,PG,"Simmons, Kobi",0,"3,500",cha,@ mia, 100-117,0,   
2019-11-25,SG,"Shayok, Marial",0,"3,500",phi,@ tor, 96-101,0,   
2019-11-25,SF,"Antetokounmpo, Giannis",81.8,"12,500",mil,v uta, 122-118,38:30,   50pt 14rb 6as 2st 3trey 17-31fg 13-19ft
2019-11-25,PF,"Allen, Jarrett",63.7,"6,800",bkn,@ cle, 108-106,34:17,   22pt 21rb 3as 2st 2bl 9-10fg 4-5ft
2019-11-25,SF,"James, LeBron",57.6,"11,400",lal,@ sas, 114-104,35:08,   33pt 3rb 14as 1bl 3to 4trey 13-24fg 3-8ft
2019-11-25,PF,"Davis, Anthony",54.4,"11,800",lal,@ sas, 114-104,32:37,   19pt 12rb 6as 2st 2bl 1trey 7-19fg 4-4ft
2019-11-25,SF,"Siakam, Pascal",45.9,"9,300",tor,v phi, 101-96,39:49,   25pt 7rb 3as 1st 2bl 1to 2trey 9-19fg 5-6ft
2019-11-25,PF,"Adebayo, Bam",44.1,"8,800",mia,v cha, 117-100,34:07,   21pt 13rb 5as 1bl 3to 8-14fg 5-5ft
2019-11-25,PF,"Nance, Larry",43.6,"6,200",cle,v bkn, 106-108,33:29,   20pt 13rb 2as 1st 1bl 1to 2trey 8-16fg 2-2ft
2019-11-25,SF,"III, Glenn",42.9,"4,700",gsw,v okc, 97-100,36:08,   25pt 2rb 5as 2st 1bl 1to 3trey 9-14fg 4-5ft
2019-11-25,PF,"Sabonis, Domantas",42.6,"8,900",ind,v mem, 126-114,33:00,   13pt 13rb 6as 2st 1to 5-8fg 3-6ft
2019-11-25,PF,"Aldridge, LaMarcus",41,"7,500",sas,v lal, 104-114,36:02,   30pt 5rb 1st 1bl 1to 1trey 12-22fg 5-6ft
2019-11-25,SF,"Kennard, Luke",40.3,"5,500",det,v orl, 103-88,34:05,   20pt 4rb 7as 1st 1bl 1to 3trey 6-11fg 5-5ft
2019-11-25,PF,"Parker, Jabari",39.4,"6,900",atl,v min, 113-125,33:44,   22pt 7rb 2as 2st 1trey 9-16fg 3-4ft
2019-11-25,SF,"Anthony, Carmelo",38.6,"4,800",por,@ chi, 117-94,30:38,   25pt 8rb 2as 1st 2to 4trey 10-20fg 1-1ft
2019-11-25,SF,"Bogdanovic, Bojan",35.6,"6,700",uta,@ mil, 118-122,34:23,   24pt 3rb 4as 1st 1to 5trey 9-15fg 1-1ft
2019-11-25,PF,"Jackson, Jaren",34.5,"6,000",mem,@ ind, 114-126,22:44,   28pt 5rb 1as 1to 6trey 10-15fg 2-2ft
2019-11-25,PF,"Horford, Al",34,"7,300",phi,@ tor, 96-101,31:49,   11pt 10rb 4as 2bl 1to 1trey 5-7fg
2019-11-25,SF,"Harris, Joe",33.7,"5,100",bkn,@ cle, 108-106,32:59,   19pt 6rb 1as 2st 3trey 8-17fg
2019-11-25,SF,"Gallinari, Danilo",33.4,"6,100",okc,@ gsw, 100-97,33:35,   15pt 7rb 6as 1st 2to 3trey 5-12fg 2-2ft
2019-11-25,SF,"Isaac, Jonathan",32.7,"7,000",orl,@ det, 88-103,30:50,   10pt 6rb 1as 1st 4bl 1to 2trey 4-11fg
2019-11-25,PF,"Jefferson, Rondae",32.5,"5,200",tor,v phi, 101-96,30:53,   16pt 10rb 3as 6-11fg 4-6ft
2019-11-25,SF,"Prince, Taurean",32.2,"5,400",bkn,@ cle, 108-106,33:19,   18pt 6rb 4as 1st 2to 4trey 7-14fg
2019-11-25,SF,"Brown, Jaylen",31.8,"7,100",bos,v sac, 103-102,34:05,   24pt 4rb 1st 2trey 9-16fg 4-5ft
2019-11-25,PF,"Chriss, Marquese",31.5,"4,900",gsw,v okc, 97-100,23:22,   6pt 5rb 7as 1st 2bl 2-5fg 2-2ft
2019-11-25,SF,"Hood, Rodney",30.7,"4,400",por,@ chi, 117-94,30:07,   16pt 6rb 3as 1st 1trey 6-11fg 3-4ft
2019-11-25,SF,"Culver, Jarrett",30.5,"4,000",min,@ atl, 125-113,23:59,   14pt 5rb 3as 2st 4-11fg 6-9ft
2019-11-25,SF,"Ingles, Joe",30,"4,300",uta,@ mil, 118-122,27:10,   15pt 5rb 4as 1st 3trey 5-10fg 2-2ft
2019-11-25,PF,"Tatum, Jayson",28.7,"8,200",bos,v sac, 103-102,34:28,   20pt 6rb 3as 3to 7-18fg 6-7ft
2019-11-25,SF,"Harris, Tobias",28,"7,300",phi,@ tor, 96-101,38:20,   18pt 5rb 2as 1st 2to 3trey 7-17fg 1-1ft
2019-11-25,SF,"Diop, Keita",28,"3,500",min,@ atl, 125-113,23:57,   13pt 5rb 1st 2bl 2trey 5-8fg 1-3ft
2019-11-25,PF,"Noel, Nerlens",28,"5,200",okc,@ gsw, 100-97,20:23,   9pt 5rb 5bl 2to 4-6fg 1-1ft
2019-11-25,SF,"Barnes, Harrison",27.1,"5,500",sac,@ bos, 102-103,34:44,   20pt 3rb 1as 1bl 1to 3trey 5-9fg 7-10ft
2019-11-25,SF,"Warren, TJ",26.8,"5,800",ind,v mem, 126-114,33:50,   26pt 4rb 4to 3trey 11-15fg 1-2ft
2019-11-25,SF,"Porter, Kevin",26.5,"3,900",cle,v bkn, 106-108,29:01,   5pt 5rb 7as 2st 1to 2-5fg 1-2ft
2019-11-25,SF,"Osman, Cedi",26.1,"3,800",cle,v bkn, 106-108,30:32,   15pt 3rb 1as 1st 1bl 1trey 6-8fg 2-3ft
2019-11-25,PF,"Holmes, Richaun",26,"6,200",sac,@ bos, 102-103,27:31,   8pt 5rb 2as 1st 2bl 4-6fg
2019-11-25,PF,"Labissiere, Skal",25.6,"4,100",por,@ chi, 117-94,20:52,   12pt 8rb 2bl 2to 5-8fg 2-2ft
2019-11-25,PF,"Clarke, Brandon",25.3,"5,400",mem,@ ind, 114-126,24:37,   17pt 4rb 1as 1bl 1to 1trey 8-9fg
2019-11-25,PF,"Paschall, Eric",24.5,"6,000",gsw,v okc, 97-100,31:25,   13pt 10rb 1as 1bl 5to 6-9fg 1-1ft
2019-11-25,PF,"Fernando, Bruno",23.3,"3,600",atl,v min, 113-125,17:23,   13pt 4rb 1as 1st 1bl 2to 1trey 5-6fg 2-2ft
2019-11-25,PF,"Griffin, Blake",23,"7,300",det,v orl, 103-88,31:19,   17pt 5rb 2as 3to 1trey 5-9fg 6-8ft
2019-11-25,PF,"Wood, Christian",22.8,"3,900",det,v orl, 103-88,15:08,   12pt 4rb 1st 1bl 4-5fg 4-4ft
2019-11-25,PF,"Neale, Royce",22.7,"4,100",uta,@ mil, 118-122,30:18,   9pt 6rb 1as 2bl 1to 3trey 3-6fg
2019-11-25,SF,"Anunoby, OG",22.6,"5,900",tor,v phi, 101-96,34:57,   12pt 3rb 2as 1st 1bl 2to 2trey 5-10fg 0-2ft
2019-11-25,PF,"Niang, Georges",20.5,"3,500",uta,@ mil, 118-122,17:27,   13pt 5rb 1as 3trey 5-11fg
2019-11-25,SF,"Valentine, Denzel",20.3,"3,500",chi,v por, 94-117,15:54,   11pt 4rb 1as 1st 1trey 5-10fg
2019-11-25,PF,"Covington, Robert",20,"6,300",min,@ atl, 125-113,24:06,   5pt 5rb 4as 2st 3to 1trey 1-8fg 2-2ft
2019-11-25,PF,"Bjelica, Nemanja",19.7,"5,600",sac,@ bos, 102-103,26:13,   4pt 6rb 5as 1bl 2to 1-7fg 2-2ft
2019-11-25,PF,"Spellman, Omari",19.5,"3,700",gsw,v okc, 97-100,23:48,   7pt 5rb 1as 2bl 1to 1trey 3-7fg
2019-11-25,PF,"Washington, PJ",18.8,"5,800",cha,@ mia, 100-117,23:28,   8pt 4rb 2st 4-8fg
2019-11-25,PF,"Markkanen, Lauri",18.7,"7,100",chi,v por, 94-117,27:09,   10pt 1rb 3as 1bl 2trey 3-7fg 2-2ft
2019-11-25,SF,"Batum, Nicolas",18.4,"4,400",cha,@ mia, 100-117,18:33,   3pt 2rb 4as 3st 2to 1trey 1-5fg
2019-11-25,PF,"Ilyasova, Ersan",18,"3,700",mil,v uta, 122-118,15:55,   9pt 5rb 1st 1trey 4-5fg
