Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-11,SG,"Harden, James",60.3,"12,000",hou,@ nor, 122-116,38:16,   39pt 4rb 9as 2st 1bl 6to 3trey 13-25fg 10-14ft
2019-11-11,PG,"Doncic, Luka",53.7,"10,700",dal,@ bos, 106-116,33:47,   34pt 6rb 9as 1to 3trey 11-21fg 9-10ft
2019-11-11,SG,"Wiggins, Andrew",51.7,"8,000",min,@ det, 120-114,35:57,   33pt 6rb 5as 1st 1bl 2to 3trey 12-20fg 6-8ft
2019-11-11,SG,"Russell, D",47.4,"8,900",gsw,v uta, 108-122,32:20,   33pt 2rb 8as 1st 3to 5trey 13-25fg 2-5ft
2019-11-11,SG,"Holiday, Jrue",45.3,"8,300",nor,v hou, 116-122,38:20,   18pt 9rb 11as 1st 1bl 6to 6-21fg 6-8ft
2019-11-11,PG,"Westbrook, Russell",44,"9,900",hou,@ nor, 122-116,35:22,   26pt 5rb 4as 4st 6to 1trey 11-21fg 3-4ft
2019-11-11,PG,"Walker, Kemba",42.5,"9,000",bos,v dal, 116-106,33:07,   29pt 5rb 5as 1bl 3to 8trey 9-17fg 3-4ft
2019-11-11,SG,"Brown, Jaylen",41.7,"6,400",bos,v dal, 116-106,38:09,   25pt 11rb 3as 1to 2trey 9-16fg 5-7ft
2019-11-11,SG,"Mitchell, Donovan",39.6,"8,200",uta,@ gsw, 122-108,33:01,   23pt 8rb 6as 2to 5trey 7-17fg 4-4ft
2019-11-11,SG,"VanVleet, Fred",34.4,"6,900",tor,@ lac, 88-98,45:26,   14pt 2rb 8as 3st 3to 1trey 6-20fg 1-2ft
2019-11-11,PG,"Conley, Mike",33.7,"6,800",uta,@ gsw, 122-108,31:13,   22pt 1rb 7as 5trey 6-11fg 5-5ft
2019-11-11,SG,"Brooks, Dillon",32.9,"4,900",mem,@ sas, 113-109,35:26,   21pt 2rb 3as 2st 1to 1trey 8-17fg 4-6ft
2019-11-11,SG,"Williams, Louis",32.8,"7,500",lac,v tor, 98-88,35:46,   21pt 4rb 4as 1st 2to 2trey 7-15fg 5-6ft
2019-11-11,SG,"Hart, Josh",32.8,"5,400",nor,v hou, 116-122,29:57,   19pt 4rb 4as 2st 3to 4trey 5-8fg 5-8ft
2019-11-11,SG,"DeRozan, DeMar",28.9,"7,900",sas,v mem, 109-113,34:31,   12pt 7rb 7as 2to 6-15fg 0-1ft
2019-11-11,SG,"Smart, Marcus",28.2,"5,400",bos,v dal, 116-106,36:33,   17pt 1rb 6as 1bl 2to 4trey 6-9fg 1-1ft
2019-11-11,PG,"White, Derrick",28.1,"4,400",sas,v mem, 109-113,28:44,   15pt 3rb 5as 1bl 1to 2trey 5-13fg 3-3ft
2019-11-11,SG,"Redick, JJ",27.5,"4,500",nor,v hou, 116-122,36:57,   24pt 3as 1to 7trey 7-16fg 3-3ft
2019-11-11,PG,"Brunson, Jalen",26.4,"4,100",dal,@ bos, 106-116,27:10,   12pt 7rb 2as 1st 1trey 4-7fg 3-4ft
2019-11-11,PG,"Rose, Derrick",26.1,"5,800",det,v min, 114-120,19:54,   6pt 3rb 5as 2st 1bl 3-13fg
2019-11-11,SG,"Graham, Treveon",24.7,"3,900",min,@ det, 120-114,24:05,   13pt 6rb 3as 1trey 6-11fg
2019-11-11,PG,"Beverley, Patrick",24.4,"5,300",lac,v tor, 98-88,23:46,   6pt 12rb 2as 1st 2to 2-6fg 2-4ft
2019-11-11,SG,"Galloway, Langston",24.2,"4,100",det,v min, 114-120,24:53,   18pt 1rb 2as 1bl 1to 4trey 7-11fg 0-1ft
2019-11-11,SG,"Powell, Norman",23.8,"4,300",tor,@ lac, 88-98,37:13,   15pt 4rb 2as 1bl 2to 1trey 5-12fg 4-5ft
2019-11-11,SG,"Wright, Delon",22.8,"4,600",dal,@ bos, 106-116,21:11,   9pt 4rb 2as 1st 1bl 3-5fg 3-4ft
2019-11-11,SG,"Snell, Tony",22.7,"3,900",det,v min, 114-120,30:59,   16pt 1rb 3as 1st 2to 4trey 5-7fg 2-2ft
