Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-12-14,SG,"Harden, James",55.7,"12,400",hou,v det, 107-115,38:28,   39pt 6rb 7as 1st 4to 4trey 14-33fg 7-8ft
2019-12-14,SG,"Beal, Bradley",53,"10,700",was,@ mem, 111-128,33:57,   29pt 10rb 4as 4st 6to 5trey 8-23fg 8-12ft
2019-12-14,PG,"Rubio, Ricky",52.1,"8,500",pho,v sas, 119-121,37:21,   25pt 3rb 13as 1st 1bl 2to 2trey 10-20fg 3-4ft
2019-12-14,SG,"Brown, Bruce",50,"4,000",det,@ hou, 115-107,30:38,   16pt 10rb 6as 4st 1bl 2to 6-9fg 4-6ft
2019-12-14,PG,"Paul, Chris",43.8,"7,100",okc,@ den, 102-110,33:46,   15pt 4rb 10as 4st 3to 5-8fg 5-6ft
2019-12-14,PG,"Dinwiddie, Spencer",43.4,"7,700",bkn,@ tor, 102-110,33:44,   24pt 2rb 8as 1st 1bl 1to 2trey 8-18fg 6-7ft
2019-12-14,SG,"Butler, Jimmy",43.3,"9,400",mia,@ dal, 122-118,43:01,   27pt 4rb 7as 1st 2to 1trey 8-22fg 10-12ft
2019-12-14,PG,"Murray, Dejounte",41.9,"6,500",sas,@ pho, 121-119,30:39,   18pt 7rb 5as 2st 1bl 1to 8-12fg 2-4ft
2019-12-14,SG,"LaVine, Zach",41.8,"7,800",chi,v lac, 109-106,36:06,   31pt 4rb 2as 2st 3to 4trey 11-21fg 5-6ft
2019-12-14,SG,"Brooks, Dillon",40.9,"5,800",mem,v was, 128-111,26:21,   27pt 2rb 3as 3st 2to 2trey 10-17fg 5-6ft
2019-12-14,PG,"Rose, Derrick",40.8,"5,700",det,@ hou, 115-107,26:57,   20pt 4rb 12as 2to 10-21fg
2019-12-14,PG,"Dunn, Kris",39.8,"5,600",chi,v lac, 109-106,28:56,   9pt 9rb 4as 2st 3bl 1to 1trey 4-7fg
2019-12-14,PG,"Lowry, Kyle",37.8,"8,700",tor,v bkn, 110-102,38:54,   17pt 4rb 6as 3st 2to 2trey 5-14fg 5-6ft
2019-12-14,PG,"Mills, Patty",37.5,"4,000",sas,@ pho, 121-119,31:56,   26pt 5rb 1as 2st 2to 6trey 10-23fg
2019-12-14,SG,"Middleton, Khris",37.4,"7,100",mil,v cle, 125-108,22:40,   24pt 2rb 6as 1st 1to 3trey 8-12fg 5-6ft
2019-12-14,PG,"Rivers, Austin",36.5,"4,300",hou,v det, 107-115,28:27,   14pt 5rb 5as 3bl 1trey 6-14fg 1-2ft
2019-12-14,PG,"Morant, Ja",36.3,"8,200",mem,v was, 128-111,28:27,   18pt 4rb 5as 2st 1bl 3to 1trey 5-11fg 7-7ft
2019-12-14,SG,"Powell, Norman",36.3,"4,900",tor,v bkn, 110-102,32:44,   25pt 4rb 1as 2bl 1to 5trey 10-15fg 0-1ft
2019-12-14,SG,"DiVincenzo, Donte",35,"3,800",mil,v cle, 125-108,25:10,   15pt 5rb 4as 3st 1to 1trey 6-8fg 2-2ft
2019-12-14,PG,"Brunson, Jalen",34.4,"3,700",dal,v mia, 118-122,34:20,   18pt 7rb 8as 4to 3trey 7-16fg 1-2ft
2019-12-14,PG,"Murray, Jamal",31.5,"7,000",den,v okc, 110-102,32:46,   14pt 5rb 7as 1st 2to 1trey 6-15fg 1-2ft
