Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-10-23,PG,"Irving, Kyrie",73.1,"9,000",bkn,v min, 126-127,38:10,   50pt 8rb 7as 1bl 7trey 17-33fg 9-10ft
2019-10-23,SG,"Mitchell, Donovan",52.9,"8,400",uta,v okc, 100-95,36:24,   32pt 12rb 3as 1st 1to 1trey 14-22fg 3-4ft
2019-10-23,PG,"Doncic, Luka",49.3,"9,900",dal,v was, 108-100,33:31,   34pt 9rb 3as 2st 6to 4trey 12-19fg 6-8ft
2019-10-23,PG,"Lillard, Damian",48.8,"9,500",por,v den, 100-108,37:49,   32pt 4rb 8as 1st 3to 3trey 10-21fg 9-10ft
2019-10-23,SG,"Beal, Bradley",46.7,"9,800",was,@ dal, 100-108,31:45,   19pt 6rb 9as 3st 2to 1trey 7-25fg 4-6ft
2019-10-23,PG,"Brogdon, Malcolm",43.1,"6,500",ind,v det, 110-119,35:51,   22pt 3rb 11as 1bl 2to 2trey 5-13fg 10-11ft
2019-10-23,PG,"Simmons, Ben",43.1,"9,600",phi,v bos, 107-93,34:59,   24pt 8rb 9as 4to 11-16fg 2-5ft
2019-10-23,PG,"Rubio, Ricky",42.7,"6,900",pho,v sac, 124-95,29:41,   11pt 6rb 11as 4st 4to 4-12fg 3-4ft
2019-10-23,PG,"Murray, Dejounte",41.6,"6,400",sas,v nyk, 120-111,23:47,   18pt 8rb 6as 3st 4to 1trey 7-10fg 3-3ft
2019-10-23,PG,"Payton, Elfrid",40.4,"4,900",nyk,@ sas, 111-120,26:03,   11pt 2rb 8as 5st 1trey 4-9fg 2-2ft
2019-10-23,SG,"Booker, Devin",39.4,"9,000",pho,v sac, 124-95,32:18,   22pt 2rb 10as 1st 3to 2trey 10-17fg 0-1ft
2019-10-23,PG,"Graham, Devonte",38.8,"3,500",cha,v chi, 126-125,27:19,   23pt 4rb 8as 1to 6trey 7-9fg 3-3ft
2019-10-23,PG,"Paul, Chris",38.1,"8,200",okc,@ uta, 95-100,30:07,   22pt 8rb 3as 1st 1to 4trey 7-15fg 4-4ft
2019-10-23,SG,"LaVine, Zach",37.7,"8,000",chi,@ cha, 125-126,30:00,   16pt 6rb 7as 2st 1bl 5to 1trey 7-17fg 1-1ft
2019-10-23,SG,"Bacon, Dwayne",36.5,"3,600",cha,v chi, 126-125,33:06,   22pt 5rb 3as 2st 2to 2trey 8-21fg 4-6ft
2019-10-23,SG,"LeVert, Caris",36,"6,400",bkn,v min, 126-127,37:18,   20pt 5rb 4as 3st 5to 1trey 9-19fg 1-4ft
