Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-12-01,PG,"Dragic, Goran",34.4,"5,500",mia,@ bkn, 109-106,30:45,   24pt 2rb 6as 1to 3trey 9-18fg 3-4ft
2019-12-01,PG,"Jr, Dennis",32.7,"3,600",nyk,v bos, 104-113,38:22,   17pt 1rb 7as 2bl 2to 2trey 6-11fg 3-6ft
2019-12-01,SG,"Brooks, Dillon",31.9,"4,900",mem,@ min, 115-107,31:54,   26pt 2rb 3as 1to 4trey 9-18fg 4-4ft
2019-12-01,SG,"Alexander, Shai",31.8,"6,700",okc,@ nor, 107-104,33:05,   17pt 9rb 2as 1st 2to 2trey 5-17fg 5-6ft
2019-12-01,SG,"Ross, Terrence",31.3,"4,400",orl,v gsw, 100-96,28:56,   19pt 4rb 1as 1st 1bl 3trey 8-15fg 0-1ft
2019-12-01,PG,"Jones, Tyus",31.3,"3,600",mem,@ min, 115-107,25:25,   12pt 4rb 7as 1st 1bl 2to 1trey 5-9fg 1-2ft
2019-12-01,SG,"Williams, Louis",31.2,"7,300",lac,v was, 150-125,23:17,   22pt 1rb 8as 4to 2trey 6-10fg 8-9ft
2019-12-01,PG,"Rose, Derrick",31,"5,700",det,v sas, 132-98,18:53,   10pt 10as 2st 1bl 3to 1trey 3-8fg 3-3ft
2019-12-01,PG,"Paul, Chris",30.8,"7,600",okc,@ nor, 107-104,33:06,   16pt 4rb 8as 2to 2trey 6-9fg 2-2ft
2019-12-01,SG,"DeRozan, DeMar",30.8,"8,100",sas,@ det, 98-132,25:04,   20pt 4rb 2as 1st 1trey 6-12fg 7-8ft
2019-12-01,SG,"Barrett, RJ",30.4,"6,400",nyk,v bos, 104-113,35:08,   16pt 7rb 1st 1bl 4-13fg 8-13ft
2019-12-01,PG,"Conley, Mike",28.6,"6,400",uta,@ tor, 110-130,25:06,   20pt 3rb 2as 1bl 1to 4trey 7-13fg 2-2ft
2019-12-01,PG,"Ball, Lonzo",28.3,"5,900",nor,v okc, 104-107,32:47,   14pt 4rb 7as 1bl 4to 4trey 5-11fg
2019-12-01,SG,"Mitchell, Donovan",26.2,"8,400",uta,@ tor, 110-130,30:45,   16pt 1rb 4as 1st 2trey 6-16fg 2-3ft
2019-12-01,PG,"Murray, Dejounte",25.6,"5,100",sas,@ det, 98-132,22:08,   5pt 3rb 6as 3st 1to 1trey 1-6fg 2-2ft
2019-12-01,SG,"Brown, Bruce",24.9,"4,700",det,v sas, 132-98,26:32,   13pt 7rb 3as 1to 1trey 5-8fg 2-2ft
2019-12-01,PG,"Thomas, Isaiah",24.8,"4,600",was,@ lac, 125-150,24:36,   16pt 4rb 4as 2to 3trey 5-11fg 3-5ft
2019-12-01,SG,"Dotson, Damyean",24.3,"3,600",nyk,v bos, 104-113,31:33,   10pt 4rb 3as 1st 1bl 1to 2trey 4-6fg
2019-12-01,PG,"Teague, Jeff",23.8,"6,400",min,v mem, 107-115,25:59,   13pt 4rb 6as 3to 1trey 2-4fg 8-8ft
2019-12-01,SG,"Schroder, Dennis",23.6,"5,800",okc,@ nor, 107-104,24:52,   17pt 3rb 2as 1st 3to 2trey 6-12fg 3-3ft
2019-12-01,SG,"Davis, Terence",22.3,"4,100",tor,v uta, 130-110,23:02,   13pt 4rb 3as 1bl 3to 2trey 5-7fg 1-2ft
2019-12-01,PG,"Beverley, Patrick",22.2,"5,800",lac,v was, 150-125,23:53,   3pt 6rb 2as 3st 1trey 1-3fg
2019-12-01,SG,"Robinson, Duncan",22,"4,100",mia,@ bkn, 109-106,33:07,   10pt 10rb 3trey 3-6fg 1-1ft
2019-12-01,SG,"Allen, Grayson",22,"3,500",mem,@ min, 115-107,30:04,   13pt 5rb 1st 3trey 4-9fg 2-2ft
2019-12-01,SG,"Walker, Lonnie",21.4,"3,500",sas,@ det, 98-132,16:16,   13pt 2rb 2as 1st 1trey 6-12fg
2019-12-01,PG,"Robinson, Jerome",21.1,"3,500",lac,v was, 150-125,19:42,   8pt 3rb 3as 1st 1bl 1to 1trey 2-4fg 3-4ft
2019-12-01,SG,"Redick, JJ",21.1,"5,400",nor,v okc, 104-107,29:19,   13pt 3rb 1as 1st 3trey 5-7fg
2019-12-01,SG,"Temple, Garrett",20.7,"5,300",bkn,v mia, 106-109,34:10,   7pt 6rb 5as 1to 1trey 3-12fg
2019-12-01,PG,"Wanamaker, Brad",19.9,"4,300",bos,@ nyk, 113-104,18:27,   11pt 2rb 3as 1st 1to 1trey 3-5fg 4-4ft
2019-12-01,PG,"Bowman, Ky",19.6,"6,000",gsw,@ orl, 96-100,28:34,   12pt 3rb 4as 2to 1trey 4-12fg 3-3ft
2019-12-01,PG,"White, Derrick",17.7,"4,900",sas,@ det, 98-132,22:39,   7pt 1rb 3as 1st 1bl 1to 1trey 3-6fg
2019-12-01,PG,"Nunn, Kendrick",16.7,"5,600",mia,@ bkn, 109-106,24:54,   11pt 1rb 3as 1trey 5-15fg
2019-12-01,SG,"Pope, Kentavious",15.6,"4,000",lal,v dal, 100-114,23:39,   7pt 3rb 2as 1st 1to 1trey 3-7fg
2019-12-01,SG,"Nwaba, David",15.4,"3,500",bkn,v mia, 106-109,18:15,   10pt 2rb 1bl 1trey 4-7fg 1-2ft
2019-12-01,SG,"Mykhailiuk, Sviatoslav",15.4,"3,500",det,v sas, 132-98,22:32,   13pt 2rb 2trey 5-6fg 1-2ft
2019-12-01,SG,"Galloway, Langston",15.1,"4,300",det,v sas, 132-98,20:31,   8pt 3rb 1as 1st 1to 2trey 3-5fg
2019-12-01,SG,"Mann, Terance",14.6,"3,500",lac,v was, 150-125,14:53,   7pt 3rb 1st 1bl 2to 3-4fg 1-1ft
2019-12-01,PG,"Caruso, Alex",14.3,"3,500",lal,v dal, 100-114,25:01,   10pt 4rb 1as 2to 2trey 4-5fg
2019-12-01,SG,"Green, Danny",13.9,"4,200",lal,v dal, 100-114,27:53,   8pt 2rb 1as 1st 1to 2trey 3-10fg
2019-12-01,PG,"Rondo, Rajon",12.7,"4,800",lal,v dal, 100-114,18:02,   4pt 1rb 7as 3to 2-3fg
2019-12-01,SG,"Graham, Treveon",11,"3,600",min,v mem, 107-115,21:37,   6pt 5rb 1to 1-5fg 4-4ft
2019-12-01,PG,"Smith, Ishmael",10.7,"4,500",was,@ lac, 125-150,17:07,   4pt 1rb 3as 1st 2to 2-6fg
2019-12-01,SG,"Guduric, Marko",10.2,"3,500",mem,@ min, 115-107,12:38,   8pt 1rb 2as 2to 1trey 3-6fg 1-1ft
2019-12-01,SG,"McRae, Jordan",10.2,"4,200",was,@ lac, 125-150,17:49,   8pt 1rb 2as 2to 3-10fg 2-2ft
2019-12-01,PG,"Augustin, DJ",10,"4,800",orl,v gsw, 100-96,24:14,   0pt 5rb 4as 2to 0-5fg
2019-12-01,SG,"Forbes, Bryn",10,"4,400",sas,@ det, 98-132,22:51,   5pt 2as 1st 1to 1trey 2-7fg
2019-12-01,PG,"Chiozza, Chris",9.2,"3,500",was,@ lac, 125-150,6:17,   0pt 1rb 2as 2st 1to
2019-12-01,SG,"Belinelli, Marco",8.7,"3,500",sas,@ det, 98-132,15:21,   6pt 1rb 1as 1trey 1-2fg 3-3ft
2019-12-01,PG,"Exum, Dante",8.4,"3,500",uta,@ tor, 110-130,11:28,   9pt 2rb 3to 1trey 3-4fg 2-2ft
2019-12-01,SG,"Pinson, Theo",8.1,"3,500",bkn,v mia, 106-109,13:49,   5pt 3rb 1as 2to 1trey 2-4fg
2019-12-01,SG,"Snell, Tony",7.7,"3,800",det,v sas, 132-98,17:20,   5pt 1rb 1as 1trey 2-5fg
2019-12-01,SG,"Ferguson, Terrance",7.4,"3,500",okc,@ nor, 107-104,30:19,   3pt 2rb 1st 1to 1trey 1-5fg
2019-12-01,PG,"Napier, Shabazz",7.2,"3,700",min,v mem, 107-115,8:52,   4pt 1rb 1st 1to 1trey 1-1fg 1-2ft
2019-12-01,SG,"Shumpert, Iman",6.5,"3,600",bkn,v mia, 106-109,16:54,   2pt 1as 1bl 1-5fg
2019-12-01,SG,"Ellington, Wayne",6.1,"3,500",nyk,v bos, 104-113,12:52,   2pt 3rb 1as 1to 1-2fg
2019-12-01,PG,"Frazier, Tim",5.7,"3,500",det,v sas, 132-98,4:47,   0pt 1rb 3as 0-1fg
2019-12-01,PG,"Mills, Patty",5.5,"3,800",sas,@ det, 98-132,16:22,   4pt 1as 2-8fg
2019-12-01,SG,"Green, Javonte",5.4,"3,500",bos,@ nyk, 113-104,8:16,   3pt 2rb 1trey 1-2fg
2019-12-01,PG,"Brunson, Jalen",5.4,"3,600",dal,@ lal, 114-100,10:30,   0pt 2rb 2as 0-3fg
2019-12-01,SG,"Herro, Tyler",5.2,"5,100",mia,@ bkn, 109-106,20:53,   4pt 1rb 2-6fg
2019-12-01,SG,"Daniels, Troy",5.2,"3,500",lal,v dal, 100-114,17:24,   5pt 1rb 1to 1trey 2-4fg
2019-12-01,SG,"Burton, Deonte",4.7,"3,500",okc,@ nor, 107-104,8:26,   2pt 1rb 1as 1-2fg
2019-12-01,PG,"Mudiay, Emmanuel",4.7,"3,600",uta,@ tor, 110-130,17:03,   2pt 1rb 3as 3to 1-7fg
2019-12-01,PG,"Goss, Nigel",4.4,"3,500",uta,@ tor, 110-130,6:34,   2pt 2rb 0-2fg 2-2ft
2019-12-01,SG,"Poole, Jordan",4,"4,600",gsw,@ orl, 96-100,15:48,   1pt 1bl 0-8fg 1-2ft
2019-12-01,PG,"Jr, Derrick",3.5,"3,500",lac,v was, 150-125,6:17,   2pt 1as 1-1fg
2019-12-01,PG,"Curry, Seth",3.2,"3,500",dal,@ lal, 114-100,15:33,   3pt 1rb 1to 1trey 1-5fg
2019-12-01,PG,"Ponds, Shamorie",3,"3,500",tor,v uta, 130-110,1:41,   0pt 1bl 0-1fg
2019-12-01,PG,"Ntilikina, Frank",2.5,"4,700",nyk,v bos, 104-113,6:53,   3pt 1as 2to 1trey 1-3fg
2019-12-01,PG,"Cook, Quinn",2,"3,500",lal,v dal, 100-114,3:10,   2pt 0-1fg 2-2ft
2019-12-01,SG,"Smart, Marcus",1.6,"6,700",bos,@ nyk, 113-104,19:39,   0pt 3rb 2to 0-6fg
2019-12-01,PG,"Edwards, Carsen",1.2,"3,500",bos,@ nyk, 113-104,6:41,   0pt 1rb 0-2fg
2019-12-01,SG,"III, Jacob",0,"3,500",gsw,@ orl, 96-100,0,   
2019-12-01,SG,"Walker, Nickeil",0,"3,600",nor,v okc, 104-107,0,   
2019-12-01,PG,"Jackson, Frank",0,"3,600",nor,v okc, 104-107,0,   
2019-12-01,SG,"Hall, Devon",0,"3,500",okc,@ nor, 107-104,0,   
2019-12-01,SG,"Watanabe, Yuta",0,"3,500",mem,@ min, 115-107,0,   
2019-12-01,SG,"Trier, Allonzo",0,"3,500",nyk,v bos, 104-113,0,   
2019-12-01,SG,"Lee, Courtney",0,"3,600",dal,@ lal, 114-100,0,   
2019-12-01,PG,"Magette, Josh",0,"3,500",orl,v gsw, 100-96,0,   
2019-12-01,PG,"Barea, Jose",0,"3,800",dal,@ lal, 114-100,0,   
2019-12-01,PG,"Jackson, Reggie",0,"4,500",det,v sas, 132-98,0,   
2019-12-01,PG,"Irving, Kyrie",0,"9,700",bkn,v mia, 106-109,0,   
2019-12-01,SG,"Bullock, Reggie",0,"3,900",nyk,v bos, 104-113,0,   
2019-12-01,SG,"Cleveland, Antonius",0,"3,500",dal,@ lal, 114-100,0,   
2019-12-01,SG,"Roberson, Andre",0,"3,500",okc,@ nor, 107-104,0,   
2019-12-01,SG,"Oni, Miye",0,"3,500",uta,@ tor, 110-130,0,   
2019-12-01,SG,"McCaw, Patrick",0,"3,500",tor,v uta, 130-110,0,   
2019-12-01,SG,"Bradley, Avery",0,"3,900",lal,v dal, 100-114,0,   
2019-12-01,SG,"Jr, Zach",0,"3,500",lal,v dal, 100-114,0,   
2019-12-01,SG,"Diallo, Hamidou",0,"4,000",okc,@ nor, 107-104,0,   
2019-12-01,SG,"Luwawu, Timothe",0,"3,500",bkn,v mia, 106-109,0,   
2019-12-01,SG,"Konchar, John",0,"3,500",mem,@ min, 115-107,0,   
2019-12-01,PG,"Foreman, Justin",0,"3,500",uta,@ tor, 110-130,0,   
2019-12-01,PG,"Gray, Josh",0,"3,500",nor,v okc, 104-107,0,   
2019-12-01,SG,"Russell, D",0,"8,500",gsw,@ orl, 96-100,0,   
2019-12-01,SG,"Allen, Kadeem",0,"3,500",nyk,v bos, 104-113,0,   
2019-12-01,SG,"Lee, Damion",0,"3,500",gsw,@ orl, 96-100,0,   
2019-12-01,PG,"Payton, Elfrid",0,"4,300",nyk,v bos, 104-113,0,   
2019-12-01,SG,"LeVert, Caris",0,"6,000",bkn,v mia, 106-109,0,   
2019-12-01,PG,"Curry, Stephen",0,"3,500",gsw,@ orl, 96-100,0,   
2019-12-01,PG,"Macon, Daryl",0,"3,500",mia,@ bkn, 109-106,0,   
2019-12-01,SG,"Anderson, Kyle",0,"3,700",mem,@ min, 115-107,0,   
2019-12-01,SG,"Tucker, Talen",0,"3,500",lal,v dal, 100-114,0,   
2019-12-01,SG,"Thomas, Khyri",0,"3,500",det,v sas, 132-98,0,   
2019-12-01,SG,"Reaves, Josh",0,"3,500",dal,@ lal, 114-100,0,   
2019-12-01,PG,"Morant, Ja",0,"8,000",mem,@ min, 115-107,0,   
2019-12-01,PG,"Lowry, Kyle",0,"8,200",tor,v uta, 130-110,0,   
2019-12-01,PG,"McLaughlin, Jordan",0,"3,500",min,v mem, 107-115,0,   
2019-12-01,PG,"Bone, Jordan",0,"3,500",det,v sas, 132-98,0,   
2019-12-01,SG,"Weatherspoon, Quinndary",0,"3,500",sas,@ det, 98-132,0,   
2019-12-01,PG,"Robinson, Justin",0,"3,500",was,@ lac, 125-150,0,   
2019-12-01,PG,"Shamet, Landry",0,"3,800",lac,v was, 150-125,0,   
2019-12-01,SG,"Dort, Luguentz",0,"3,500",okc,@ nor, 107-104,0,   
2019-12-01,SG,"Iguodala, Andre",0,"3,800",mem,@ min, 115-107,0,   
2019-12-01,SG,"Thomas, Matt",0,"3,500",tor,v uta, 130-110,0,   
2019-12-01,PG,"Nowell, Jaylen",0,"3,500",min,v mem, 107-115,0,   
2019-12-01,SG,"McGruder, Rodney",0,"3,600",lac,v was, 150-125,0,   
2019-12-01,SG,"Langford, Romeo",0,"3,500",bos,@ nyk, 113-104,0,   
2019-12-01,PG,"Williams, Michael",0,"3,500",orl,v gsw, 100-96,0,   
2019-12-01,SG,"Mathews, Garrison",0,"3,500",was,@ lac, 125-150,0,   
2019-12-01,PG,"Waters, Tremont",0,"3,900",bos,@ nyk, 113-104,0,   
2019-12-01,PF,"Tatum, Jayson",58.7,"7,700",bos,@ nyk, 113-104,37:24,   30pt 6rb 7as 2st 2bl 1to 5trey 10-23fg 5-6ft
2019-12-01,SF,"James, LeBron",53.8,"11,400",lal,v dal, 100-114,36:25,   25pt 9rb 8as 4st 6to 11-20fg 3-3ft
2019-12-01,SF,"Siakam, Pascal",50.5,"9,300",tor,v uta, 130-110,34:36,   35pt 5rb 5as 2st 4to 5trey 14-22fg 2-2ft
2019-12-01,PF,"Davis, Anthony",49,"11,300",lal,v dal, 100-114,35:50,   27pt 10rb 2as 1st 2bl 2to 1trey 10-21fg 6-6ft
2019-12-01,PF,"Hachimura, Rui",48.3,"4,900",was,@ lac, 125-150,38:27,   30pt 9rb 3as 1st 2trey 13-23fg 2-3ft
2019-12-01,PF,"Leonard, Kawhi",47.7,"10,200",lac,v was, 150-125,26:28,   34pt 6rb 3as 1st 1to 2trey 14-21fg 4-4ft
2019-12-01,PF,"Wood, Christian",47,"4,100",det,v sas, 132-98,22:01,   28pt 10rb 2as 1st 1bl 2to 2trey 11-14fg 4-4ft
2019-12-01,SF,"George, Paul",43.1,"9,100",lac,v was, 150-125,29:50,   31pt 8rb 1as 1bl 2to 4trey 10-21fg 7-7ft
2019-12-01,SF,"Isaac, Jonathan",41.2,"7,400",orl,v gsw, 100-96,33:19,   14pt 11rb 1st 5bl 4to 1trey 4-9fg 5-6ft
2019-12-01,SF,"Gallinari, Danilo",40.7,"7,300",okc,@ nor, 107-104,32:02,   23pt 11rb 3as 4trey 8-14fg 3-4ft
2019-12-01,SF,"Brown, Jaylen",40.5,"6,600",bos,@ nyk, 113-104,34:56,   28pt 5rb 1as 1st 1bl 1to 4trey 11-18fg 2-4ft
2019-12-01,PF,"Adebayo, Bam",39.7,"8,300",mia,@ bkn, 109-106,33:27,   17pt 16rb 1as 1st 1bl 4to 6-14fg 5-7ft
2019-12-01,SF,"Ingram, Brandon",39.4,"9,000",nor,v okc, 104-107,40:27,   20pt 7rb 4as 2bl 1to 2trey 8-18fg 2-2ft
2019-12-01,SF,"Caboclo, Bruno",36.1,"3,500",mem,@ min, 115-107,28:43,   12pt 13rb 1as 3st 2to 5-14fg 2-3ft
2019-12-01,SF,"Bertans, Davis",34.3,"5,600",was,@ lac, 125-150,28:56,   20pt 4rb 1as 2st 1bl 1to 6trey 7-10fg
2019-12-01,SF,"Prince, Taurean",33.9,"5,300",bkn,v mia, 106-109,31:34,   9pt 7rb 5as 1st 3bl 3to 2trey 3-14fg 1-2ft
2019-12-01,SF,"Burks, Alec",32.5,"6,200",gsw,@ orl, 96-100,36:13,   15pt 5rb 3as 3st 2to 1trey 6-16fg 2-3ft
2019-12-01,SF,"Anunoby, OG",32,"5,300",tor,v uta, 130-110,29:56,   10pt 5rb 2as 4st 1bl 2to 3-5fg 4-7ft
2019-12-01,PF,"Birch, Khem",31.5,"4,500",orl,v gsw, 100-96,30:27,   7pt 10rb 3as 2st 1bl 1to 2-5fg 3-6ft
2019-12-01,PF,"Randle, Julius",31,"7,300",nyk,v bos, 104-113,33:41,   26pt 5rb 2as 4to 8-16fg 10-13ft
2019-12-01,SF,"Harris, Joe",30.3,"5,600",bkn,v mia, 106-109,31:06,   25pt 4rb 1as 1to 5trey 9-16fg 2-2ft
2019-12-01,PF,"Green, Draymond",30.3,"7,000",gsw,@ orl, 96-100,23:23,   11pt 4rb 7as 2st 2to 1trey 4-6fg 2-2ft
2019-12-01,PF,"Jefferson, Rondae",29.2,"5,300",tor,v uta, 130-110,23:30,   10pt 6rb 2as 1st 2bl 4-7fg 2-2ft
2019-12-01,SF,"Kennard, Luke",28.3,"6,000",det,v sas, 132-98,30:50,   20pt 4rb 3as 1to 4trey 8-12fg
2019-12-01,PF,"Green, Jeff",27.6,"3,700",uta,@ tor, 110-130,14:31,   19pt 3rb 2st 1to 1trey 6-11fg 6-6ft
2019-12-01,SF,"Crowder, Jae",27.5,"5,000",mem,@ min, 115-107,33:10,   12pt 10rb 3as 1to 2trey 4-11fg 2-3ft
2019-12-01,PF,"Paschall, Eric",26.2,"5,800",gsw,@ orl, 96-100,35:05,   17pt 6rb 2as 1to 6-14fg 5-6ft
2019-12-01,SF,"III, Glenn",26.1,"4,800",gsw,@ orl, 96-100,37:28,   19pt 3rb 1as 1bl 1to 3trey 8-16fg
2019-12-01,SF,"Culver, Jarrett",25.9,"4,800",min,v mem, 107-115,25:36,   14pt 7rb 1as 1st 1to 1trey 6-12fg 1-4ft
2019-12-01,PF,"Porzingis, Kristaps",23.2,"8,400",dal,@ lal, 114-100,27:49,   15pt 6rb 1st 2to 3trey 5-11fg 2-4ft
2019-12-01,PF,"Neale, Royce",22.7,"3,900",uta,@ tor, 110-130,19:24,   6pt 6rb 5as 1st 1to 2trey 2-5fg
2019-12-01,SF,"Gay, Rudy",22.6,"4,600",sas,@ det, 98-132,22:47,   12pt 3rb 1st 2bl 2to 5-12fg 2-2ft
2019-12-01,SF,"Bogdanovic, Bojan",22.4,"6,900",uta,@ tor, 110-130,29:35,   11pt 7rb 2as 1st 3to 1trey 5-14fg 0-1ft
2019-12-01,PF,"Ibaka, Serge",22.3,"5,500",tor,v uta, 130-110,20:52,   13pt 4rb 3as 1st 3to 2trey 5-14fg 1-1ft
2019-12-01,PF,"Covington, Robert",22.1,"5,600",min,v mem, 107-115,31:14,   13pt 3rb 1as 1st 1bl 2to 3trey 4-9fg 2-2ft
2019-12-01,SF,"Knox, Kevin",22,"3,600",nyk,v bos, 104-113,21:40,   11pt 5rb 2bl 1to 2trey 4-9fg 1-1ft
2019-12-01,SF,"Hill, Solomon",21.5,"3,500",mem,@ min, 115-107,25:50,   11pt 5rb 1as 1st 2trey 4-10fg 1-2ft
2019-12-01,PF,"Allen, Jarrett",21.4,"7,200",bkn,v mia, 106-109,24:22,   4pt 12rb 2as 1-3fg 2-2ft
2019-12-01,PF,"Noel, Nerlens",20,"4,900",okc,@ nor, 107-104,19:29,   8pt 5rb 1st 1bl 3-6fg 2-4ft
2019-12-01,PF,"Kleber, Maxi",19.8,"4,200",dal,@ lal, 114-100,22:07,   6pt 9rb 2as 1trey 1-4fg 3-4ft
2019-12-01,PF,"Gibson, Taj",19.6,"3,800",nyk,v bos, 104-113,19:38,   4pt 3rb 4st 2-6fg
2019-12-01,SF,"Winslow, Justise",19.5,"5,600",mia,@ bkn, 109-106,29:39,   10pt 5rb 3as 1to 1trey 3-12fg 3-4ft
2019-12-01,PF,"Gordon, Aaron",19.4,"6,100",orl,v gsw, 100-96,30:06,   8pt 7rb 4as 3to 1trey 2-11fg 3-4ft
2019-12-01,SF,"Jr, Troy",19.4,"4,000",was,@ lac, 125-150,22:04,   8pt 7rb 1st 4-8fg
2019-12-01,PF,"Griffin, Blake",19.4,"7,400",det,v sas, 132-98,21:56,   10pt 2rb 6as 2to 4-12fg 2-2ft
2019-12-01,SF,"Diop, Keita",18.5,"4,000",min,v mem, 107-115,25:01,   10pt 5rb 1as 1st 2to 2trey 4-7fg
2019-12-01,SF,"Okogie, Josh",18.5,"3,900",min,v mem, 107-115,18:39,   5pt 5rb 1as 1st 1bl 1-6fg 3-4ft
2019-12-01,SF,"Bonga, Isaac",18.1,"3,500",was,@ lac, 125-150,19:25,   7pt 3rb 3as 1st 3-4fg 1-1ft
2019-12-01,PF,"Chriss, Marquese",17.7,"5,300",gsw,@ orl, 96-100,22:44,   3pt 6rb 1as 2bl 0-2fg 3-4ft
2019-12-01,PF,"Jackson, Jaren",16.9,"6,400",mem,@ min, 115-107,19:17,   12pt 2rb 1as 1bl 2to 2trey 5-10fg
2019-12-01,SF,"Morris, Markieff",16.8,"3,600",det,v sas, 132-98,21:17,   10pt 4rb 2as 1to 2trey 4-6fg
2019-12-01,SF,"Jackson, Justin",16.2,"3,500",dal,@ lal, 114-100,15:26,   15pt 1rb 3trey 6-10fg
2019-12-01,SF,"Jr, Tim",15.9,"5,000",dal,@ lal, 114-100,30:31,   8pt 2rb 1as 2st 2to 3-10fg 2-2ft
2019-12-01,SF,"Ingles, Joe",15.6,"4,200",uta,@ tor, 110-130,25:34,   6pt 3rb 4as 2trey 2-5fg 0-1ft
2019-12-01,SF,"Smith, Dorian",15,"4,400",dal,@ lal, 114-100,21:23,   6pt 5rb 1bl 2trey 2-7fg
2019-12-01,PF,"Spellman, Omari",14.4,"4,400",gsw,@ orl, 96-100,16:42,   7pt 7rb 1to 3-7fg 1-1ft
2019-12-01,SF,"Harkless, Maurice",13.9,"4,300",lac,v was, 150-125,23:49,   7pt 2rb 1as 1bl 1trey 3-4fg 0-2ft
2019-12-01,SF,"Moore, E",12.8,"4,400",nor,v okc, 104-107,17:45,   1pt 4rb 2as 2st 2to 0-6fg 1-2ft
2019-12-01,PF,"Davis, Ed",11.4,"3,500",uta,@ tor, 110-130,13:00,   2pt 7rb 1bl 2to 1-2fg
2019-12-01,PF,"Lyles, Trey",10.6,"3,700",sas,@ det, 98-132,16:32,   5pt 3rb 1bl 1to 1trey 2-8fg
2019-12-01,PF,"Green, JaMychal",10.4,"4,000",lac,v was, 150-125,10:11,   5pt 2rb 1st 1trey 1-3fg 2-2ft
2019-12-01,SF,"Ojeleye, Semi",10.1,"3,500",bos,@ nyk, 113-104,19:25,   5pt 3rb 1as 1trey 2-3fg
2019-12-01,PF,"Theis, Daniel",9.4,"4,500",bos,@ nyk, 113-104,16:57,   2pt 2rb 2as 1bl 1to 1-1fg
2019-12-01,PF,"Patterson, Patrick",8.9,"3,500",lac,v was, 150-125,13:40,   6pt 2rb 1as 1to 2trey 2-4fg
2019-12-01,PF,"Williams, Grant",7.9,"3,500",bos,@ nyk, 113-104,22:28,   4pt 2rb 1as 2-5fg
2019-12-01,PF,"Silva, Chris",7.6,"3,900",mia,@ bkn, 109-106,6:58,   4pt 3rb 1-1fg 2-2ft
2019-12-01,SF,"Carroll, DeMarre",6.7,"3,500",sas,@ det, 98-132,12:00,   4pt 1rb 1as 0-3fg 4-6ft
2019-12-01,SF,"Iwundu, Wes",6.2,"3,500",orl,v gsw, 100-96,10:11,   2pt 1rb 1st 0-2fg 2-2ft
2019-12-01,PF,"Kuzma, Kyle",5.7,"4,600",lal,v dal, 100-114,21:24,   4pt 1rb 1as 1to 1-8fg 2-3ft
2019-12-01,SF,"Dudley, Jared",5.7,"3,500",lal,v dal, 100-114,3:10,   0pt 1rb 1as 1st
2019-12-01,PF,"Hernandez, Dewan",5.6,"3,500",tor,v uta, 130-110,1:41,   2pt 3rb 0-3fg 2-2ft
2019-12-01,PF,"Melli, Nicolo",5,"3,700",nor,v okc, 104-107,15:18,   6pt 1to 2trey 2-8fg
2019-12-01,SF,"Musa, Dzanan",4.5,"3,500",bkn,v mia, 106-109,12:01,   0pt 3as 0-1fg
