Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-08,SG,"Russell, D",82.3,"8,700",gsw,@ min, 119-125,40:05,   52pt 9rb 5as 3st 2bl 3to 7trey 19-37fg 7-8ft
2019-11-08,PG,"Lillard, Damian",70.3,"10,100",por,v bkn, 115-119,40:21,   60pt 4rb 5as 2to 7trey 19-33fg 15-15ft
2019-11-08,SG,"Wiggins, Andrew",65.5,"7,100",min,v gsw, 125-119,44:37,   40pt 5rb 7as 3bl 2trey 17-33fg 4-8ft
2019-11-08,PG,"Doncic, Luka",61.8,"10,500",dal,v nyk, 102-106,35:13,   38pt 14rb 10as 8to 3trey 13-26fg 9-9ft
2019-11-08,PG,"Young, Trae",60.4,"9,300",atl,v sac, 109-121,39:36,   30pt 2rb 12as 5st 5to 3trey 12-22fg 3-3ft
2019-11-08,PG,"Murray, Jamal",52.7,"6,800",den,v phi, 100-97,37:25,   22pt 6rb 11as 1st 2bl 2to 1trey 10-18fg 1-1ft
2019-11-08,PG,"Irving, Kyrie",50.6,"9,800",bkn,@ por, 119-115,38:31,   33pt 3rb 6as 1st 1bl 1to 4trey 12-27fg 5-5ft
2019-11-08,SG,"Dinwiddie, Spencer",48,"5,500",bkn,@ por, 119-115,34:38,   34pt 5rb 4as 1st 1to 6trey 11-18fg 6-7ft
2019-11-08,PG,"Ntilikina, Frank",47.2,"4,500",nyk,@ dal, 106-102,37:33,   14pt 6rb 4as 4st 3bl 1to 4trey 5-12fg
2019-11-08,PG,"Bledsoe, Eric",42.1,"6,400",mil,@ uta, 100-103,32:01,   22pt 8rb 5as 1bl 1trey 8-20fg 5-5ft
2019-11-08,SG,"Butler, Jimmy",39.7,"9,200",mia,@ lal, 80-95,38:06,   22pt 6rb 3as 2st 7-16fg 8-8ft
2019-11-08,PG,"McConnell, TJ",39.5,"3,500",ind,v det, 112-106,21:34,   17pt 5rb 9as 1bl 8-10fg 1-1ft
2019-11-08,SG,"Fournier, Evan",39.4,"4,500",orl,v mem, 118-86,27:12,   19pt 7rb 6as 1bl 2trey 7-13fg 3-3ft
2019-11-08,SG,"Holiday, Jrue",39.2,"8,200",nor,v tor, 104-122,30:29,   16pt 6rb 6as 3st 2to 1trey 6-13fg 3-5ft
