Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-18,SG,"Alexander, Shai",10.2,"7,300",okc,@ lac, 88-90,30:37,   11pt 1rb 1st 5to 1trey 4-10fg 2-2ft
2019-11-18,PG,"Dellavedova, Matthew",9.4,"3,500",cle,@ nyk, 105-123,11:44,   5pt 2rb 2as 1to 1trey 1-2fg 2-2ft
2019-11-18,PG,"Edwards, Carsen",8.2,"4,600",bos,@ pho, 99-85,10:39,   4pt 1rb 1st 1-5fg 2-2ft
2019-11-18,PG,"Mills, Patty",8.2,"3,800",sas,@ dal, 110-117,26:25,   9pt 1rb 2to 2trey 3-9fg 1-2ft
2019-11-18,PG,"Exum, Dante",8,"3,700",uta,v min, 102-112,14:01,   2pt 1st 1bl 1-4fg
2019-11-18,SG,"Martin, Cody",7.9,"3,500",cha,@ tor, 96-132,10:01,   0pt 2rb 3as 1st 2to 0-3fg
2019-11-18,SG,"Shumpert, Iman",7.2,"3,500",bkn,v ind, 86-115,18:59,   3pt 1rb 1st 1trey 1-5fg 0-2ft
2019-11-18,SG,"Korver, Kyle",7,"3,500",mil,@ chi, 115-101,14:34,   5pt 1bl 1to 1trey 2-4fg
2019-11-18,PG,"Satoransky, Tomas",6.7,"4,800",chi,v mil, 101-115,17:53,   5pt 1rb 1as 1to 1trey 2-6fg
2019-11-18,SG,"Mann, Terance",6.6,"3,500",lac,v okc, 90-88,20:46,   3pt 3rb 0-5fg 3-4ft
2019-11-18,SG,"Ellington, Wayne",5.4,"3,500",nyk,v cle, 123-105,9:09,   3pt 2rb 1trey 1-1fg
2019-11-18,SG,"Bacon, Dwayne",5,"3,900",cha,@ tor, 96-132,8:21,   5pt 1trey 2-4fg
2019-11-18,SG,"Okobo, Elie",5,"3,500",pho,v bos, 85-99,8:08,   0pt 4as 1to 0-3fg
2019-11-18,PG,"White, Derrick",4.7,"5,200",sas,@ dal, 110-117,12:36,   2pt 1rb 1as 1-1fg
2019-11-18,SG,"Jr, Gary",4.2,"3,500",por,@ hou, 108-132,3:49,   3pt 1rb 1trey 1-3fg
2019-11-18,SG,"Connaughton, Pat",3.9,"3,500",mil,@ chi, 115-101,12:48,   0pt 2rb 1as
2019-11-18,SG,"McGruder, Rodney",3.9,"3,700",lac,v okc, 90-88,20:24,   0pt 2rb 1as 0-7fg
2019-11-18,SG,"Matthews, Wes",3.7,"3,600",mil,@ chi, 115-101,17:20,   0pt 1rb 1as 1st 2to
2019-11-18,SG,"II, Brian",3,"3,500",ind,@ bkn, 115-86,2:20,   0pt 1bl 0-1fg
2019-11-18,SG,"Graham, Treveon",2.6,"3,700",min,@ uta, 112-102,24:53,   0pt 3rb 1to 0-4fg
2019-11-18,SG,"Burton, Deonte",1.2,"3,500",okc,@ lac, 88-90,2:19,   0pt 1rb 0-1fg
2019-11-18,SG,"Luwawu, Timothe",1,"3,500",bkn,v ind, 86-115,4:35,   1pt 0-2fg 1-2ft
2019-11-18,PG,"Robinson, Jerome",0,"3,500",lac,v okc, 90-88,10:08,   0pt 0-2fg
2019-11-18,SG,"Nwaba, David",0,"3,500",bkn,v ind, 86-115,6:05,   0pt
2019-11-18,SG,"Green, Javonte",0,"3,600",bos,@ pho, 99-85,0,   
2019-11-18,PG,"Jr, Derrick",0,"3,500",lac,v okc, 90-88,0,   
2019-11-18,PG,"Goss, Nigel",0,"3,500",uta,v min, 102-112,0,   
2019-11-18,SG,"Walker, Lonnie",0,"3,500",sas,@ dal, 110-117,0,   
2019-11-18,PG,"Rubio, Ricky",0,"7,500",pho,v bos, 85-99,0,   
2019-11-18,SG,"Hall, Devon",0,"3,500",okc,@ lac, 88-90,0,   
2019-11-18,SG,"Trier, Allonzo",0,"3,500",nyk,v cle, 123-105,0,   
2019-11-18,SG,"Lee, Courtney",0,"3,500",dal,v sas, 117-110,0,   
2019-11-18,PG,"Harrison, Shaquille",0,"3,500",chi,v mil, 101-115,0,   
2019-11-18,PG,"Barea, Jose",0,"3,500",dal,v sas, 117-110,0,   
2019-11-18,PG,"III, Frank",0,"3,500",mil,@ chi, 115-101,0,   
2019-11-18,PG,"Irving, Kyrie",0,"9,500",bkn,v ind, 86-115,0,   
2019-11-18,SG,"Reynolds, Cameron",0,"3,500",mil,@ chi, 115-101,0,   
2019-11-18,SG,"Bullock, Reggie",0,"3,900",nyk,v cle, 123-105,0,   
2019-11-18,SG,"Cleveland, Antonius",0,"3,500",dal,v sas, 117-110,0,   
2019-11-18,SG,"Roberson, Andre",0,"3,500",okc,@ lac, 88-90,0,   
2019-11-18,SG,"Lamb, Jeremy",0,"6,300",ind,@ bkn, 115-86,0,   
2019-11-18,SG,"Oni, Miye",0,"3,500",uta,v min, 102-112,0,   
2019-11-18,SG,"McCaw, Patrick",0,"3,500",tor,v cha, 132-96,0,   
2019-11-18,SG,"Windler, Dylan",0,"3,500",cle,@ nyk, 105-123,0,   
2019-11-18,PG,"Brogdon, Malcolm",0,"8,000",ind,@ bkn, 115-86,0,   
2019-11-18,SG,"Oladipo, Victor",0,"8,000",ind,@ bkn, 115-86,0,   
2019-11-18,PG,"Sumner, Edmond",0,"3,700",ind,@ bkn, 115-86,0,   
2019-11-18,SG,"Diallo, Hamidou",0,"4,000",okc,@ lac, 88-90,0,   
2019-11-18,SG,"Wiggins, Andrew",0,"8,900",min,@ uta, 112-102,0,   
2019-11-18,PG,"Foreman, Justin",0,"3,500",uta,v min, 102-112,0,   
2019-11-18,PG,"Lecque, Jalen",0,"3,500",pho,v bos, 85-99,0,   
2019-11-18,SG,"Allen, Kadeem",0,"3,500",nyk,v cle, 123-105,0,   
2019-11-18,PG,"Harper, Jared",0,"3,500",pho,v bos, 85-99,0,   
2019-11-18,PG,"Payton, Elfrid",0,"4,300",nyk,v cle, 123-105,0,   
2019-11-18,SG,"LeVert, Caris",0,"6,200",bkn,v ind, 86-115,0,   
2019-11-18,PG,"McConnell, TJ",0,"4,200",ind,@ bkn, 115-86,0,   
2019-11-18,SG,"Middleton, Khris",0,"6,500",mil,@ chi, 115-101,0,   
2019-11-18,SG,"Reaves, Josh",0,"3,500",dal,v sas, 117-110,0,   
2019-11-18,PG,"Lowry, Kyle",0,"8,500",tor,v cha, 132-96,0,   
2019-11-18,PG,"McLaughlin, Jordan",0,"3,500",min,@ uta, 112-102,0,   
2019-11-18,SG,"Weatherspoon, Quinndary",0,"3,500",sas,@ dal, 110-117,0,   
2019-11-18,SG,"Mokoka, Adam",0,"3,500",chi,v mil, 101-115,0,   
2019-11-18,PG,"Shamet, Landry",0,"3,800",lac,v okc, 90-88,0,   
2019-11-18,SG,"Jerome, Ty",0,"3,500",pho,v bos, 85-99,0,   
2019-11-18,SG,"Dort, Luguentz",0,"3,500",okc,@ lac, 88-90,0,   
2019-11-18,PG,"Nowell, Jaylen",0,"3,500",min,@ uta, 112-102,0,   
2019-11-18,PG,"Ponds, Shamorie",0,"3,500",tor,v cha, 132-96,0,   
2019-11-18,PG,"Napier, Shabazz",0,"3,900",min,@ uta, 112-102,0,   
2019-11-18,SG,"Langford, Romeo",0,"3,500",bos,@ pho, 99-85,0,   
2019-11-18,PG,"Simmons, Kobi",0,"3,500",cha,@ tor, 96-132,0,   
2019-11-18,PG,"Waters, Tremont",0,"3,500",bos,@ pho, 99-85,0,   
2019-11-18,PF,"Randle, Julius",52.4,"8,100",nyk,v cle, 123-105,31:52,   30pt 7rb 4as 2st 1bl 1to 3trey 12-17fg 3-5ft
2019-11-18,SF,"Antetokounmpo, Giannis",52,"12,300",mil,@ chi, 115-101,33:44,   33pt 10rb 2as 3st 1bl 8to 2trey 13-22fg 5-12ft
2019-11-18,PF,"Sabonis, Domantas",46.1,"8,800",ind,@ bkn, 115-86,29:00,   16pt 18rb 3as 2bl 2to 7-16fg 2-2ft
2019-11-18,SF,"Siakam, Pascal",43.1,"9,300",tor,v cha, 132-96,34:42,   20pt 8rb 5as 1st 1bl 3trey 7-14fg 3-3ft
2019-11-18,PF,"Tatum, Jayson",42.7,"8,300",bos,@ pho, 99-85,27:01,   26pt 11rb 3as 1st 4to 3trey 8-16fg 7-9ft
2019-11-18,SF,"Morris, Marcus",39.7,"6,500",nyk,v cle, 123-105,33:52,   23pt 6rb 1as 1st 2bl 1to 1trey 5-13fg 12-13ft
2019-11-18,SF,"Smith, Dorian",37.5,"4,100",dal,v sas, 117-110,35:22,   22pt 5rb 3as 1st 1bl 1to 3trey 8-10fg 3-4ft
2019-11-18,PF,"Noel, Nerlens",36.1,"4,700",okc,@ lac, 88-90,20:45,   7pt 8rb 3as 2st 3bl 1-2fg 5-6ft
2019-11-18,SF,"Anunoby, OG",36,"5,700",tor,v cha, 132-96,27:20,   24pt 5rb 2as 2st 3to 4trey 10-13fg
2019-11-18,PF,"Gafford, Daniel",34.5,"3,600",chi,v mil, 101-115,20:28,   21pt 5rb 1as 2bl 10-12fg 1-2ft
2019-11-18,SF,"Holiday, Justin",32.8,"3,800",ind,@ bkn, 115-86,32:00,   20pt 4rb 2as 2st 1to 4trey 6-11fg 4-4ft
2019-11-18,SF,"House, Danuel",32.2,"5,500",hou,v por, 132-108,34:06,   11pt 6rb 4as 3st 1to 3trey 4-9fg
2019-11-18,PF,"Aldridge, LaMarcus",31.8,"8,000",sas,@ dal, 110-117,34:48,   16pt 9rb 2as 1bl 1to 7-14fg 2-2ft
2019-11-18,SF,"Brown, Jaylen",31.3,"7,800",bos,@ pho, 99-85,29:36,   14pt 9rb 3as 1st 1to 2trey 6-16fg 0-2ft
2019-11-18,PF,"Covington, Robert",31.1,"5,800",min,@ uta, 112-102,32:06,   15pt 8rb 1as 2st 1bl 4to 2trey 5-10fg 3-3ft
2019-11-18,PF,"Porzingis, Kristaps",29.5,"8,400",dal,v sas, 117-110,31:33,   18pt 10rb 1as 2to 4trey 6-14fg 2-4ft
2019-11-18,PF,"Saric, Dario",29.5,"5,000",pho,v bos, 85-99,28:54,   9pt 10rb 3as 2st 2to 2trey 3-13fg 1-2ft
2019-11-18,SF,"Bazemore, Kent",29.3,"4,400",por,@ hou, 108-132,21:29,   11pt 4rb 5as 1st 1bl 2trey 4-14fg 1-2ft
2019-11-18,PF,"Labissiere, Skal",29.2,"3,800",por,@ hou, 108-132,20:18,   15pt 6rb 2as 2bl 2to 6-7fg 3-4ft
2019-11-18,PF,"Allen, Jarrett",28.9,"5,400",bkn,v ind, 86-115,24:10,   10pt 12rb 1as 1bl 4-7fg 2-4ft
2019-11-18,SF,"Warren, TJ",28.7,"6,000",ind,@ bkn, 115-86,37:30,   19pt 6rb 1as 1st 2to 1trey 6-17fg 6-7ft
2019-11-18,PF,"Jefferson, Rondae",27.6,"4,400",tor,v cha, 132-96,20:12,   15pt 8rb 2as 6-10fg 3-3ft
2019-11-18,SF,"Ingles, Joe",27.1,"4,200",uta,v min, 102-112,33:37,   12pt 8rb 5as 2to 3trey 4-12fg 1-2ft
2019-11-18,SF,"Bridges, Miles",27,"5,900",cha,@ tor, 96-132,27:43,   13pt 5rb 2as 1st 1bl 1to 2trey 5-10fg 1-1ft
2019-11-18,SF,"Oubre, Kelly",26.7,"6,100",pho,v bos, 85-99,33:09,   15pt 6rb 1as 1st 1bl 3to 1trey 5-13fg 4-6ft
2019-11-18,SF,"Okogie, Josh",26.5,"4,400",min,@ uta, 112-102,24:23,   11pt 5rb 1as 1st 2bl 1to 1trey 3-5fg 4-5ft
2019-11-18,PF,"Williams, Marvin",26.3,"3,500",cha,@ tor, 96-132,23:30,   14pt 4rb 1as 2bl 3trey 4-5fg 3-3ft
2019-11-18,PF,"Boucher, Chris",26.2,"4,800",tor,v cha, 132-96,18:15,   11pt 11rb 1st 1to 1trey 5-11fg 0-1ft
2019-11-18,SF,"Bogdanovic, Bojan",26.2,"6,300",uta,v min, 102-112,30:58,   18pt 6rb 2as 2to 3trey 7-17fg 1-1ft
2019-11-18,SF,"Porter, Kevin",25.8,"3,500",cle,@ nyk, 105-123,31:22,   18pt 4rb 2as 1st 3to 3trey 6-11fg 3-8ft
2019-11-18,SF,"George, Paul",25.4,"9,600",lac,v okc, 90-88,29:01,   18pt 7rb 4as 7to 3trey 7-14fg 1-2ft
2019-11-18,PF,"Neale, Royce",24.4,"3,800",uta,v min, 102-112,25:21,   7pt 7rb 2as 2st 1trey 3-5fg
2019-11-18,SF,"Gay, Rudy",24,"5,300",sas,@ dal, 110-117,17:41,   9pt 5rb 2as 1st 1bl 1trey 4-10fg
2019-11-18,SF,"Little, Nassir",23.4,"3,700",por,@ hou, 108-132,29:12,   11pt 7rb 2as 1st 2to 4-10fg 3-6ft
2019-11-18,SF,"McKinnie, Alfonzo",21.7,"3,500",cle,@ nyk, 105-123,29:41,   14pt 6rb 1as 1to 3trey 4-10fg 3-5ft
2019-11-18,PF,"Young, Thaddeus",21.1,"4,600",chi,v mil, 101-115,21:23,   9pt 3rb 3as 2bl 2to 1trey 3-7fg 2-2ft
2019-11-18,SF,"Martin, Kelan",20.2,"3,500",min,@ uta, 112-102,24:18,   14pt 6rb 1to 2trey 6-7fg
2019-11-18,SF,"Gallinari, Danilo",20,"6,400",okc,@ lac, 88-90,31:41,   14pt 5rb 2as 3to 2trey 3-13fg 6-6ft
2019-11-18,PF,"Markkanen, Lauri",19.6,"6,800",chi,v mil, 101-115,26:37,   9pt 8rb 1st 2to 2-12fg 5-6ft
2019-11-18,SF,"Culver, Jarrett",19.6,"4,200",min,@ uta, 112-102,23:59,   5pt 3rb 2as 3bl 1to 1trey 2-7fg
2019-11-18,PF,"Tucker, PJ",18.9,"5,200",hou,v por, 132-108,31:25,   13pt 2rb 1as 1bl 1to 3trey 5-7fg
2019-11-18,PF,"Gibson, Taj",18.1,"3,800",nyk,v cle, 123-105,15:45,   7pt 8rb 1as 2-6fg 3-4ft
2019-11-18,PF,"Kleber, Maxi",17.8,"4,600",dal,v sas, 117-110,28:28,   8pt 4rb 2as 1st 1to 2trey 3-4fg
2019-11-18,SF,"Harkless, Maurice",17.7,"3,700",lac,v okc, 90-88,18:12,   3pt 1rb 3as 1st 3bl 3to 1trey 1-3fg
2019-11-18,PF,"Green, Jeff",17.3,"3,700",uta,v min, 102-112,17:52,   11pt 4rb 1as 1bl 3to 2trey 2-8fg 5-6ft
2019-11-18,SF,"Batum, Nicolas",17.2,"3,600",cha,@ tor, 96-132,24:54,   3pt 6rb 4as 1bl 2to 1trey 1-4fg
2019-11-18,SF,"McDermott, Doug",16.9,"4,000",ind,@ bkn, 115-86,26:51,   7pt 7rb 1as 2trey 2-7fg 1-2ft
2019-11-18,PF,"Ilyasova, Ersan",16.8,"3,500",mil,@ chi, 115-101,15:16,   6pt 4rb 2as 1st 3-8fg
2019-11-18,SF,"Johnson, Cameron",16.5,"3,700",pho,v bos, 85-99,23:50,   8pt 5rb 1as 1bl 2to 2trey 3-10fg
2019-11-18,SF,"Hutchison, Chandler",16,"3,700",chi,v mil, 101-115,21:17,   7pt 5rb 2as 1st 3to 1trey 2-8fg 2-2ft
2019-11-18,SF,"Knox, Kevin",15.6,"3,800",nyk,v cle, 123-105,19:35,   6pt 3rb 2as 1st 2-10fg 2-4ft
2019-11-18,PF,"Theis, Daniel",15.2,"4,700",bos,@ pho, 99-85,27:31,   0pt 11rb 1bl 1to 0-2fg
2019-11-18,SF,"Osman, Cedi",14.6,"4,300",cle,@ nyk, 105-123,22:12,   5pt 8rb 2as 3to 2-5fg 1-2ft
2019-11-18,SF,"Prince, Taurean",14.3,"5,500",bkn,v ind, 86-115,22:33,   7pt 4rb 1as 1bl 2to 1trey 3-11fg
2019-11-18,PF,"Hartenstein, Isaiah",14.2,"3,500",hou,v por, 132-108,12:51,   9pt 1rb 2bl 2to 3-3fg 3-3ft
2019-11-18,SF,"Nader, Abdel",13.6,"3,500",okc,@ lac, 88-90,15:36,   8pt 3rb 1st 1to 1trey 3-5fg 1-1ft
2019-11-18,PF,"Kaminsky, Frank",11.8,"4,600",pho,v bos, 85-99,16:26,   5pt 4rb 1bl 1to 1trey 2-7fg
2019-11-18,SF,"Harris, Joe",11.4,"4,800",bkn,v ind, 86-115,27:29,   7pt 2rb 1bl 1to 1trey 3-8fg
2019-11-18,PF,"Williams, Grant",11.4,"3,500",bos,@ pho, 99-85,17:58,   4pt 2rb 2bl 1to 2-5fg
2019-11-18,SF,"Bridges, Mikal",11.4,"3,800",pho,v bos, 85-99,14:49,   6pt 2rb 1st 3-4fg
2019-11-18,PF,"Green, JaMychal",11,"4,000",lac,v okc, 90-88,20:34,   3pt 5rb 1st 1to 1trey 1-5fg
2019-11-18,PF,"Patterson, Patrick",10.8,"3,500",lac,v okc, 90-88,6:05,   3pt 4rb 1bl 1trey 1-4fg
2019-11-18,SF,"Hood, Rodney",10.5,"4,500",por,@ hou, 108-132,32:25,   5pt 1as 2st 2to 1trey 2-8fg
2019-11-18,SF,"Layman, Jake",10.2,"4,500",min,@ uta, 112-102,13:51,   6pt 1rb 1bl 3-6fg 0-1ft
2019-11-18,PF,"Diallo, Cheick",10,"3,500",pho,v bos, 85-99,5:20,   4pt 5rb 2-2fg
2019-11-18,SF,"Carroll, DeMarre",9.6,"3,500",sas,@ dal, 110-117,8:18,   3pt 3rb 1st 1trey 1-2fg
2019-11-18,PF,"Hernandez, Dewan",8.8,"3,500",tor,v cha, 132-96,6:22,   2pt 4rb 1st 1to 1-2fg
2019-11-18,SF,"Ojeleye, Semi",7.2,"3,500",bos,@ pho, 99-85,17:34,   3pt 1rb 1st 1trey 1-2fg
2019-11-18,PF,"Washington, PJ",7,"6,300",cha,@ tor, 96-132,16:35,   5pt 2as 1to 1trey 2-5fg
2019-11-18,SF,"Hezonja, Mario",7,"3,700",por,@ hou, 108-132,8:39,   2pt 5rb 1to 1-1fg
2019-11-18,PF,"Claxton, Nicolas",6.7,"3,500",bkn,v ind, 86-115,14:42,   1pt 1rb 1as 1bl 0-1fg 1-2ft
2019-11-18,SF,"Diop, Keita",6.6,"3,500",min,@ uta, 112-102,12:55,   3pt 3rb 1-2fg 1-1ft
2019-11-18,PF,"Johnson, Alize",6.6,"3,500",ind,@ bkn, 115-86,2:57,   4pt 3rb 1to 2-3fg
2019-11-18,PF,"Miller, Malcolm",6.2,"3,500",tor,v cha, 132-96,6:22,   5pt 1rb 1trey 2-2fg
2019-11-18,SF,"Musa, Dzanan",5.9,"3,500",bkn,v ind, 86-115,15:39,   3pt 2rb 1as 1to 0-4fg 3-4ft
2019-11-18,SF,"Gilchrist, Michael",5.9,"3,500",cha,@ tor, 96-132,8:21,   2pt 2rb 1as 0-3fg 2-2ft
2019-11-18,PF,"Leaf, TJ",4.8,"3,500",ind,@ bkn, 115-86,7:31,   0pt 4rb 0-1fg
2019-11-18,PF,"Lyles, Trey",4.7,"4,000",sas,@ dal, 110-117,11:16,   0pt 1rb 1as 1st 1to 0-2fg
2019-11-18,SF,"Jackson, Justin",4.5,"3,500",dal,v sas, 117-110,4:38,   3pt 1as 1trey 1-3fg
