Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-10-27,PG,"Irving, Kyrie",62.9,"10,300",bkn,@ mem, 133-134,34:20,   37pt 7rb 7as 2st 1bl 2to 5trey 11-27fg 10-11ft
2019-10-27,PG,"Doncic, Luka",61.9,"10,100",dal,v por, 119-121,37:42,   29pt 12rb 9as 3st 4to 2trey 8-22fg 11-14ft
2019-10-27,SG,"McCollum, CJ",52.2,"6,500",por,@ dal, 121-119,40:59,   35pt 6rb 4as 2st 2to 1trey 13-26fg 8-8ft
2019-10-27,SG,"Schroder, Dennis",49.6,"4,900",okc,v gsw, 120-92,25:20,   22pt 8rb 6as 4st 3to 1trey 9-13fg 3-3ft
2019-10-27,PG,"Morant, Ja",48.3,"6,700",mem,v bkn, 134-133,32:21,   30pt 4rb 9as 1st 1bl 6to 1trey 13-22fg 3-4ft
2019-10-27,PG,"Lillard, Damian",43.1,"9,900",por,@ dal, 121-119,38:24,   28pt 3rb 5as 1st 1bl 2to 1trey 10-20fg 7-9ft
2019-10-27,SG,"Alexander, Shai",38.8,"7,300",okc,v gsw, 120-92,29:40,   19pt 9rb 4as 2bl 3to 1trey 8-14fg 2-4ft
2019-10-27,PG,"Curry, Stephen",38.1,"9,500",gsw,@ okc, 92-120,30:08,   23pt 8rb 5as 2to 2trey 7-18fg 7-7ft
2019-10-27,SG,"LeVert, Caris",37.3,"6,400",bkn,@ mem, 133-134,38:57,   27pt 4rb 5as 2to 3trey 11-22fg 2-3ft
2019-10-27,PG,"Dinwiddie, Spencer",36.6,"5,200",bkn,@ mem, 133-134,29:42,   16pt 3rb 8as 1st 1bl 1to 2trey 3-13fg 8-10ft
2019-10-27,PG,"Teague, Jeff",36.2,"6,000",min,v mia, 116-109,31:04,   21pt 1rb 8as 1st 1to 1trey 5-8fg 10-11ft
2019-10-27,PG,"Nunn, Kendrick",34.8,"4,900",mia,@ min, 109-116,40:14,   25pt 4rb 2as 2st 4to 5trey 9-17fg 2-2ft
2019-10-27,PG,"Rozier, Terry",32.2,"6,500",cha,@ lal, 101-120,32:02,   19pt 6rb 4as 1st 3to 3trey 6-14fg 4-4ft
2019-10-27,SG,"Anderson, Kyle",31.3,"4,800",mem,v bkn, 134-133,23:41,   13pt 4rb 1as 2st 2bl 4-6fg 5-6ft
2019-10-27,SG,"Robinson, Duncan",29.9,"3,500",mia,@ min, 109-116,23:14,   21pt 2rb 1as 2bl 1to 4trey 8-12fg 1-1ft
2019-10-27,SG,"Brooks, Dillon",29.4,"3,900",mem,v bkn, 134-133,37:31,   21pt 2rb 2as 1st 3trey 9-15fg
2019-10-27,SG,"Wiggins, Andrew",29.2,"6,700",min,v mia, 116-109,35:27,   25pt 6rb 3to 4trey 9-18fg 3-4ft
2019-10-27,PG,"Cook, Quinn",27.6,"3,500",lal,v cha, 120-101,24:02,   12pt 3rb 8as 2trey 5-9fg
2019-10-27,SG,"Bacon, Dwayne",24.2,"5,400",cha,@ lal, 101-120,36:40,   15pt 6rb 2as 1to 1trey 6-15fg 2-2ft
2019-10-27,PG,"Curry, Seth",24,"3,600",dal,v por, 119-121,24:55,   12pt 2as 3st 2trey 4-10fg 2-2ft
2019-10-27,PG,"Dragic, Goran",23,"5,900",mia,@ min, 109-116,27:26,   13pt 5rb 4as 2to 2trey 5-11fg 1-2ft
2019-10-27,PG,"Napier, Shabazz",20.6,"4,000",min,v mia, 116-109,19:35,   12pt 3rb 2as 2st 4to 2trey 2-5fg 6-6ft
2019-10-27,SG,"Ferguson, Terrance",20.4,"3,500",okc,v gsw, 120-92,29:50,   13pt 2rb 4as 1to 3trey 5-7fg
2019-10-27,PG,"Paul, Chris",19.6,"7,700",okc,v gsw, 120-92,19:04,   10pt 3rb 2as 1st 2trey 2-5fg 4-4ft
2019-10-27,PG,"Graham, Devonte",19.1,"5,700",cha,@ lal, 101-120,27:31,   9pt 3rb 5as 1to 1trey 1-13fg 6-6ft
2019-10-27,SG,"Herro, Tyler",18,"5,300",mia,@ min, 109-116,35:02,   8pt 5rb 4as 1st 5to 1trey 3-9fg 1-1ft
2019-10-27,PG,"Jones, Tyus",16.5,"5,000",mem,v bkn, 134-133,20:35,   5pt 5as 2st 2to 1trey 1-10fg 2-2ft
2019-10-27,SG,"Pope, Kentavious",16.2,"3,600",lal,v cha, 120-101,18:35,   10pt 1rb 2as 1st 1to 2trey 4-8fg
2019-10-27,SG,"Wright, Delon",15.9,"5,800",dal,v por, 119-121,22:58,   8pt 2rb 5as 2to 2trey 3-4fg
2019-10-27,SG,"Temple, Garrett",15.2,"3,500",bkn,@ mem, 133-134,18:19,   5pt 1rb 2as 1st 1bl 1-4fg 3-3ft
2019-10-27,PG,"Caruso, Alex",13.9,"3,700",lal,v cha, 120-101,13:16,   5pt 2rb 1as 1st 1bl 1to 1trey 2-3fg
2019-10-27,SG,"Green, Danny",12.8,"5,600",lal,v cha, 120-101,25:52,   5pt 4rb 2as 1trey 2-10fg
2019-10-27,SG,"Lee, Damion",12.6,"3,500",gsw,@ okc, 92-120,17:01,   6pt 3rb 1st 1-5fg 4-5ft
2019-10-27,SG,"Graham, Treveon",11.4,"4,100",min,v mia, 116-109,19:56,   0pt 2rb 2as 2st 0-5fg
2019-10-27,SG,"Bradley, Avery",11.2,"3,700",lal,v cha, 120-101,27:50,   8pt 1rb 1st 1to 4-7fg
2019-10-27,SG,"Diallo, Hamidou",11.2,"3,500",okc,v gsw, 120-92,12:41,   8pt 1rb 1st 1to 1trey 3-5fg 1-2ft
2019-10-27,SG,"Poole, Jordan",10.9,"3,500",gsw,@ okc, 92-120,23:27,   6pt 2rb 1as 1st 2to 1trey 1-9fg 3-3ft
2019-10-27,SG,"Allen, Grayson",9.9,"3,500",mem,v bkn, 134-133,13:50,   6pt 2rb 1as 1trey 2-7fg 1-2ft
2019-10-27,PG,"Brunson, Jalen",9.4,"4,400",dal,v por, 119-121,26:31,   4pt 2rb 2as 1trey 1-6fg 1-1ft
2019-10-27,SG,"Russell, D",9.2,"7,900",gsw,@ okc, 92-120,22:23,   6pt 1rb 2as 1to 3-10fg
2019-10-27,SG,"Daniels, Troy",8,"3,600",lal,v cha, 120-101,12:09,   5pt 1st 1trey 2-6fg
2019-10-27,PG,"Bowman, Ky",5,"3,500",gsw,@ okc, 92-120,12:00,   5pt 2-8fg 1-1ft
2019-10-27,SG,"III, Jacob",4.5,"3,800",gsw,@ okc, 92-120,18:15,   4pt 1as 1to 0-3fg 4-4ft
2019-10-27,SG,"Nwaba, David",4.4,"3,500",bkn,@ mem, 133-134,13:52,   0pt 2rb 1st 1to
2019-10-27,SG,"Burton, Deonte",4,"3,500",okc,v gsw, 120-92,8:36,   3pt 1st 2to 1trey 1-1fg
2019-10-27,SG,"Monk, Malik",3.5,"3,700",cha,@ lal, 101-120,14:08,   0pt 1as 1st 1to 0-4fg
2019-10-27,SG,"Martin, Cody",3,"3,500",cha,@ lal, 101-120,1:44,   3pt 1-1fg 1-2ft
2019-10-27,SG,"Guduric, Marko",2.2,"3,500",mem,v bkn, 134-133,5:42,   2pt 1rb 1to 0-1fg 2-2ft
2019-10-27,PG,"Simons, Anfernee",2,"3,500",por,@ dal, 121-119,15:04,   3pt 1to 1trey 1-2fg
2019-10-27,SG,"Jr, Zach",0,"3,500",lal,v cha, 120-101,2:20,   0pt
2019-10-27,PG,"Macon, Daryl",0,"3,500",mia,@ min, 109-116,0,   
2019-10-27,SG,"Lee, Courtney",0,"3,500",dal,v por, 119-121,0,   
2019-10-27,SG,"Jr, Gary",0,"3,500",por,@ dal, 121-119,0,   
2019-10-27,SG,"Pinson, Theo",0,"3,500",bkn,@ mem, 133-134,0,   
2019-10-27,PG,"Melton, De",0,"3,500",mem,v bkn, 134-133,0,   
2019-10-27,SG,"Watanabe, Yuta",0,"3,500",mem,v bkn, 134-133,0,   
2019-10-27,SG,"Waiters, Dion",0,"4,800",mia,@ min, 109-116,0,   
2019-10-27,SG,"Tucker, Talen",0,"3,500",lal,v cha, 120-101,0,   
2019-10-27,SG,"Cleveland, Antonius",0,"3,500",dal,v por, 119-121,0,   
2019-10-27,SG,"Reaves, Josh",0,"3,500",dal,v por, 119-121,0,   
2019-10-27,SG,"Roberson, Andre",0,"3,500",okc,v gsw, 120-92,0,   
2019-10-27,PG,"McLaughlin, Jordan",0,"3,500",min,v mia, 116-109,0,   
2019-10-27,SG,"Butler, Jimmy",0,"8,700",mia,@ min, 109-116,0,   
2019-10-27,SG,"Dort, Luguentz",0,"3,500",okc,v gsw, 120-92,0,   
2019-10-27,PG,"Rondo, Rajon",0,"4,500",lal,v cha, 120-101,0,   
2019-10-27,SG,"Luwawu, Timothe",0,"3,500",bkn,@ mem, 133-134,0,   
2019-10-27,SG,"Iguodala, Andre",0,"4,400",mem,v bkn, 134-133,0,   
2019-10-27,SG,"Konchar, John",0,"3,500",mem,v bkn, 134-133,0,   
2019-10-27,PG,"Nowell, Jaylen",0,"3,500",min,v mia, 116-109,0,   
2019-10-27,PG,"Simmons, Kobi",0,"3,500",cha,@ lal, 101-120,0,   
2019-10-27,SG,"Hall, Devon",0,"3,500",okc,v gsw, 120-92,0,   
2019-10-27,PF,"Davis, Anthony",57.3,"11,500",lal,v cha, 120-101,32:29,   29pt 14rb 3as 1st 3bl 5to 3trey 10-19fg 6-6ft
2019-10-27,PF,"Porzingis, Kristaps",56.3,"8,400",dal,v por, 119-121,34:23,   32pt 9rb 5as 2bl 3trey 11-23fg 7-10ft
2019-10-27,SF,"James, LeBron",44.2,"11,300",lal,v cha, 120-101,35:01,   20pt 6rb 12as 1st 4to 1trey 7-14fg 5-5ft
2019-10-27,SF,"Winslow, Justise",43.6,"7,000",mia,@ min, 109-116,42:42,   20pt 8rb 6as 1st 2bl 4to 2trey 8-17fg 2-2ft
2019-10-27,PF,"Adebayo, Bam",43.3,"7,100",mia,@ min, 109-116,31:36,   13pt 9rb 5as 2st 3bl 3to 6-10fg 1-5ft
2019-10-27,PF,"Spellman, Omari",35.6,"3,800",gsw,@ okc, 92-120,24:49,   9pt 8rb 2as 2st 3bl 1to 1trey 4-10fg
2019-10-27,SF,"Hood, Rodney",34.2,"4,000",por,@ dal, 121-119,31:41,   20pt 6rb 2st 1bl 2to 3trey 8-12fg 1-2ft
2019-10-27,SF,"Bridges, Miles",31.7,"5,900",cha,@ lal, 101-120,37:15,   23pt 6rb 3as 3to 2trey 8-17fg 5-5ft
2019-10-27,SF,"Crowder, Jae",29.9,"5,500",mem,v bkn, 134-133,37:43,   6pt 7rb 5as 1st 2bl 1to 2trey 2-6fg
2019-10-27,PF,"Allen, Jarrett",29.1,"6,600",bkn,@ mem, 133-134,27:29,   14pt 13rb 1as 2to 5-6fg 4-4ft
2019-10-27,PF,"Kleber, Maxi",27.7,"4,800",dal,v por, 119-121,24:31,   14pt 6rb 3as 1bl 1to 2trey 5-10fg 2-2ft
2019-10-27,PF,"Covington, Robert",27.5,"5,700",min,v mia, 116-109,27:39,   11pt 10rb 3as 1st 3to 2trey 3-10fg 3-4ft
