Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-12-02,PG,"Simmons, Ben",46.1,"8,900",phi,v uta, 103-94,33:50,   14pt 8rb 9as 4st 3to 7-11fg 0-4ft
2019-12-02,PG,"Rubio, Ricky",44.7,"6,900",pho,@ cha, 109-104,35:37,   9pt 1rb 13as 4st 1bl 3-10fg 3-4ft
2019-12-02,SG,"Hield, Buddy",40,"7,000",sac,v chi, 106-113,39:14,   26pt 5rb 4as 1st 1to 3trey 9-21fg 5-6ft
2019-12-02,PG,"Brogdon, Malcolm",36.7,"8,400",ind,@ mem, 117-104,32:28,   19pt 6rb 9as 3to 2trey 7-13fg 3-4ft
2019-12-02,SG,"Graham, Devonte",35.3,"7,400",cha,v pho, 104-109,38:49,   15pt 4rb 13as 4to 1trey 5-19fg 4-4ft
2019-12-02,SG,"Booker, Devin",34.8,"8,300",pho,@ cha, 109-104,38:23,   23pt 4rb 4as 1st 1bl 5to 3trey 7-15fg 6-7ft
2019-12-02,SG,"LaVine, Zach",34.7,"7,900",chi,@ sac, 113-106,35:07,   28pt 1rb 3as 1st 2to 5trey 7-13fg 9-11ft
2019-12-02,SG,"Brooks, Dillon",32.4,"4,900",mem,v ind, 104-117,30:06,   19pt 7rb 2as 1st 1to 2trey 7-16fg 3-4ft
2019-12-02,SG,"Middleton, Khris",31.9,"6,400",mil,v nyk, 132-88,17:40,   16pt 7rb 3as 1st 2trey 7-10fg
2019-12-02,SG,"Lamb, Jeremy",31.9,"6,700",ind,@ mem, 117-104,32:28,   15pt 7rb 3as 2st 2to 1trey 6-11fg 2-2ft
2019-12-02,PG,"Bowman, Ky",31.1,"5,800",gsw,@ atl, 79-104,36:48,   10pt 8rb 3as 3st 1bl 5to 5-10fg
2019-12-02,PG,"Melton, De",30.8,"3,500",mem,v ind, 104-117,24:55,   16pt 9rb 4as 2to 1trey 6-10fg 3-3ft
2019-12-02,SG,"Mitchell, Donovan",29.9,"8,500",uta,@ phi, 94-103,35:59,   18pt 2rb 1as 3st 1bl 4to 1trey 6-19fg 5-6ft
2019-12-02,SG,"Bembry, DeAndre",29.6,"4,200",atl,v gsw, 104-79,28:08,   5pt 8rb 2as 3st 1bl 1trey 2-5fg
2019-12-02,PG,"Young, Trae",28.7,"10,000",atl,v gsw, 104-79,33:51,   24pt 1rb 7as 7to 2trey 10-19fg 2-2ft
2019-12-02,PG,"Rozier, Terry",25.9,"7,100",cha,v pho, 104-109,33:49,   13pt 7rb 3as 1st 3to 3trey 5-10fg
2019-12-02,PG,"Satoransky, Tomas",23.9,"5,100",chi,@ sac, 113-106,33:35,   14pt 2rb 5as 1st 3to 3-9fg 8-8ft
2019-12-02,PG,"Hill, George",23.4,"4,000",mil,v nyk, 132-88,16:22,   14pt 2rb 4as 1st 2to 3trey 5-8fg 1-1ft
2019-12-02,SG,"DiVincenzo, Donte",22.9,"4,600",mil,v nyk, 132-88,19:24,   11pt 2rb 1as 2st 1bl 1to 2trey 4-10fg 1-2ft
2019-12-02,SG,"Jerome, Ty",22.6,"3,500",pho,@ cha, 109-104,12:23,   4pt 3rb 4as 3st 2-4fg
2019-12-02,PG,"Ferrell, Yogi",21.2,"3,500",sac,v chi, 106-113,20:15,   9pt 1rb 4as 2st 1to 1trey 3-5fg 2-2ft
2019-12-02,PG,"Dunn, Kris",20.6,"4,700",chi,@ sac, 113-106,30:12,   6pt 3rb 4as 2st 1to 3-8fg
2019-12-02,PG,"Conley, Mike",20.4,"6,300",uta,@ phi, 94-103,23:19,   7pt 2rb 6as 1st 1bl 4to 1trey 3-9fg
2019-12-02,PG,"Bledsoe, Eric",20.4,"7,400",mil,v nyk, 132-88,19:38,   6pt 7rb 4as 1bl 3to 2-3fg 2-2ft
2019-12-02,SG,"Turner, Evan",19.7,"3,500",atl,v gsw, 104-79,19:50,   8pt 1rb 5as 1st 3-5fg 2-2ft
2019-12-02,SG,"Monk, Malik",19.1,"4,000",cha,v pho, 104-109,21:46,   6pt 3rb 3as 1st 1bl 1to 2-6fg 2-2ft
2019-12-02,PG,"White, Coby",19.1,"5,100",chi,@ sac, 113-106,21:14,   11pt 3rb 3as 3trey 4-9fg
2019-12-02,SG,"Connaughton, Pat",18.4,"3,800",mil,v nyk, 132-88,18:24,   5pt 7rb 4as 1to 1-2fg 3-6ft
2019-12-02,PG,"Joseph, Cory",18.3,"4,700",sac,v chi, 106-113,25:21,   2pt 4rb 7as 1bl 2to 1-4fg
2019-12-02,PG,"Jones, Tyus",17.6,"4,000",mem,v ind, 104-117,30:37,   2pt 3rb 6as 1bl 1-6fg
2019-12-02,SG,"Dotson, Damyean",17.5,"3,600",nyk,@ mil, 88-132,28:45,   15pt 1as 1st 2to 2trey 5-10fg 3-4ft
2019-12-02,PG,"Holiday, Aaron",17.2,"4,600",ind,@ mem, 117-104,21:25,   11pt 1rb 2as 1bl 1to 3trey 4-11fg
2019-12-02,SG,"Poole, Jordan",16.4,"4,600",gsw,@ atl, 79-104,19:40,   0pt 2rb 2as 3st 1bl 1to 0-5fg
2019-12-02,SG,"Korver, Kyle",15.5,"3,500",mil,v nyk, 132-88,20:50,   6pt 5as 1st 1to 2trey 2-8fg
2019-12-02,SG,"Bogdanovic, Bogdan",14.9,"6,200",sac,v chi, 106-113,21:51,   11pt 2rb 3as 3to 2trey 4-9fg 1-2ft
2019-12-02,SG,"Allen, Kadeem",14,"3,500",nyk,@ mil, 88-132,15:32,   9pt 2as 1st 1to 3trey 3-6fg
2019-12-02,SG,"Trier, Allonzo",12.7,"3,500",nyk,@ mil, 88-132,11:50,   10pt 1rb 1as 2trey 3-5fg 2-2ft
2019-12-02,SG,"Allen, Grayson",11.9,"3,500",mem,v ind, 104-117,27:01,   6pt 2rb 3as 1to 2-6fg 2-2ft
2019-12-02,PG,"Jr, Dennis",11.7,"3,600",nyk,@ mil, 88-132,25:39,   4pt 1rb 3as 1bl 1to 1-7fg 2-2ft
2019-12-02,SG,"Guduric, Marko",11.6,"3,500",mem,v ind, 104-117,16:18,   3pt 3rb 2as 1bl 1to 1trey 1-5fg
2019-12-02,SG,"Bacon, Dwayne",10.8,"3,500",cha,v pho, 104-109,16:02,   6pt 4rb 3-8fg
2019-12-02,PG,"McConnell, TJ",8.9,"4,500",ind,@ mem, 117-104,15:32,   4pt 2rb 3as 2to 2-4fg
2019-12-02,SG,"Matthews, Wes",8.7,"3,900",mil,v nyk, 132-88,19:42,   6pt 1rb 1as 1trey 2-7fg 1-1ft
2019-12-02,SG,"Korkmaz, Furkan",7.4,"3,500",phi,v uta, 103-94,23:49,   7pt 2rb 2to 1trey 2-6fg 2-2ft
2019-12-02,SG,"Barrett, RJ",6.5,"6,200",nyk,@ mil, 88-132,19:58,   2pt 1as 1bl 0-9fg 2-2ft
2019-12-02,PG,"Carter, Jevon",6,"3,500",pho,@ cha, 109-104,9:37,   6pt 2trey 2-3fg
2019-12-02,PG,"Arcidiacono, Ryan",5.5,"3,500",chi,@ sac, 113-106,12:01,   4pt 1as 1st 3to 1trey 1-2fg 1-1ft
2019-12-02,PG,"Neto, Raul",4.7,"3,500",phi,v uta, 103-94,14:10,   3pt 1rb 1as 1to 1trey 1-7fg
2019-12-02,PG,"Wallace, Tyrone",4.5,"3,500",atl,v gsw, 104-79,10:34,   0pt 1as 1st
2019-12-02,PG,"Exum, Dante",3.5,"3,500",uta,@ phi, 94-103,6:40,   0pt 1as 1bl 1to
2019-12-02,PG,"Mudiay, Emmanuel",3.2,"3,700",uta,@ phi, 94-103,4:34,   2pt 1rb 1-2fg
2019-12-02,SG,"Ellington, Wayne",0,"3,500",nyk,@ mil, 88-132,8:20,   0pt 0-3fg
2019-12-02,SG,"Watanabe, Yuta",0,"3,500",mem,v ind, 104-117,0,   
2019-12-02,SG,"III, Jacob",0,"3,500",gsw,@ atl, 79-104,0,   
2019-12-02,PG,"Milton, Shake",0,"3,500",phi,v uta, 103-94,0,   
2019-12-02,SG,"Anderson, Kyle",0,"3,700",mem,v ind, 104-117,0,   
2019-12-02,PG,"Harrison, Shaquille",0,"3,900",chi,@ sac, 113-106,0,   
2019-12-02,SG,"Guy, Kyle",0,"3,500",sac,v chi, 106-113,0,   
2019-12-02,PG,"Goss, Nigel",0,"3,500",uta,@ phi, 94-103,0,   
2019-12-02,SG,"Okobo, Elie",0,"3,700",pho,@ cha, 109-104,0,   
2019-12-02,PG,"Johnson, Tyler",0,"3,600",pho,@ cha, 109-104,0,   
2019-12-02,PG,"III, Frank",0,"3,500",mil,v nyk, 132-88,0,   
2019-12-02,PG,"Payton, Elfrid",0,"4,400",nyk,@ mil, 88-132,0,   
2019-12-02,SG,"Reynolds, Cameron",0,"3,500",mil,v nyk, 132-88,0,   
2019-12-02,PG,"Curry, Stephen",0,"3,500",gsw,@ atl, 79-104,0,   
2019-12-02,PG,"Ntilikina, Frank",0,"4,700",nyk,@ mil, 88-132,0,   
2019-12-02,SG,"II, Brian",0,"3,500",ind,@ mem, 117-104,0,   
2019-12-02,SG,"Richardson, Josh",0,"6,600",phi,v uta, 103-94,0,   
2019-12-02,SG,"Bullock, Reggie",0,"3,900",nyk,@ mil, 88-132,0,   
2019-12-02,PG,"Morant, Ja",0,"8,000",mem,v ind, 104-117,0,   
2019-12-02,SG,"Oni, Miye",0,"3,500",uta,@ phi, 94-103,0,   
2019-12-02,SG,"Mokoka, Adam",0,"3,500",chi,@ sac, 113-106,0,   
2019-12-02,SG,"Oladipo, Victor",0,"7,800",ind,@ mem, 117-104,0,   
2019-12-02,PG,"Sumner, Edmond",0,"3,500",ind,@ mem, 117-104,0,   
2019-12-02,SG,"Brown, Charlie",0,"3,500",atl,v gsw, 104-79,0,   
