Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-10-22,SF,"Harkless, Maurice",32.8,"4,100",lac,v lal, 112-102,29:10,   10pt 4rb 4st 2bl 2trey 4-7fg
2019-10-22,SF,"Anunoby, OG",24.4,"4,300",tor,v nor, 130-122,35:48,   11pt 7rb 2bl 1to 1trey 5-12fg 0-1ft
2019-10-22,SF,"Williams, Kenrich",22.7,"3,600",nor,@ tor, 122-130,18:02,   3pt 6rb 3as 1st 2bl 1to 0-4fg 3-3ft
2019-10-22,PF,"Melli, Nicolo",21,"3,500",nor,@ tor, 122-130,19:37,   14pt 5rb 2as 2to 4trey 5-7fg
2019-10-22,PF,"Ibaka, Serge",19,"6,000",tor,v nor, 130-122,26:00,   13pt 5rb 1st 3to 4-10fg 5-6ft
2019-10-22,PF,"Green, JaMychal",18.2,"4,600",lac,v lal, 112-102,19:16,   12pt 6rb 1to 4trey 4-8fg
2019-10-22,SF,"Moore, E",11.6,"3,500",nor,@ tor, 122-130,12:06,   5pt 3rb 2as 1trey 2-7fg
2019-10-22,PF,"Patterson, Patrick",7.6,"3,500",lac,v lal, 112-102,17:29,   4pt 3rb 1trey 1-3fg 1-2ft
2019-10-22,SF,"Dudley, Jared",6,"3,500",lal,@ lac, 102-112,13:21,   6pt 2trey 2-2fg
2019-10-22,PF,"Antetokounmpo, Kostas",0,"3,500",lal,@ lac, 102-112,0,   
2019-10-22,SF,"Johnson, Stanley",0,"3,800",tor,v nor, 130-122,0,   
2019-10-22,PF,"Hayes, Jaxson",0,"3,500",nor,@ tor, 122-130,0,   
2019-10-22,PF,"Motley, Johnathan",0,"3,500",lac,v lal, 112-102,0,   
2019-10-22,PF,"Miller, Malcolm",0,"3,500",tor,v nor, 130-122,0,   
2019-10-22,PF,"Hernandez, Dewan",0,"3,500",tor,v nor, 130-122,0,   
2019-10-22,SF,"Kabengele, Mfiondu",0,"3,500",lac,v lal, 112-102,0,   
2019-10-22,PF,"Coffey, Amir",0,"3,500",lac,v lal, 112-102,0,   
2019-10-22,PF,"Cheatham, Zylan",0,"3,500",nor,@ tor, 122-130,0,   
2019-10-22,PF,"Kuzma, Kyle",0,"6,200",lal,@ lac, 102-112,0,   
2019-10-22,PF,"Jefferson, Rondae",0,"4,400",tor,v nor, 130-122,0,   
2019-10-22,SF,"Brissett, Oshae",0,"3,500",tor,v nor, 130-122,0,   
2019-10-22,SF,"Miller, Darius",0,"3,500",nor,@ tor, 122-130,0,   
2019-10-22,SF,"George, Paul",0,"9,600",lac,v lal, 112-102,0,   
2019-10-22,PF,"Williamson, Zion",0,"8,000",nor,@ tor, 122-130,0,   
2019-10-22,C,"Harrell, Montrezl",34.4,"7,300",lac,v lal, 112-102,38:22,   17pt 7rb 4as 1st 1bl 3to 7-11fg 3-8ft
2019-10-22,C,"Favors, Derrick",19.4,"6,700",nor,@ tor, 122-130,20:46,   6pt 7rb 2as 1bl 1to 3-6fg
2019-10-22,C,"Howard, Dwight",14.7,"5,100",lal,@ lac, 102-112,19:02,   3pt 6rb 1as 1bl 1-3fg 1-1ft
2019-10-22,C,"Okafor, Jahlil",12.4,"3,700",nor,@ tor, 122-130,12:29,   8pt 2rb 1bl 1to 3-3fg 2-3ft
2019-10-22,C,"Gasol, Marc",12.3,"6,500",tor,v nor, 130-122,31:55,   6pt 4rb 1as 1trey 2-9fg 1-1ft
2019-10-22,C,"McGee, JaVale",11.4,"5,600",lal,@ lac, 102-112,17:20,   4pt 2rb 2bl 1to 2-3fg
2019-10-22,C,"Zubac, Ivica",9.2,"4,500",lac,v lal, 112-102,9:38,   8pt 1rb 4-4fg
2019-10-22,C,"Boucher, Chris",0,"3,500",tor,v nor, 130-122,0,   
2019-10-22,C,"Cousins, DeMarcus",0,"3,500",lal,@ lac, 102-112,0,   
