Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-11-10,PG,"Young, Trae",61.6,"9,600",atl,@ por, 113-124,42:59,   35pt 8rb 10as 3st 7to 3trey 9-30fg 14-17ft
2019-11-10,PG,"Rubio, Ricky",50.8,"7,000",pho,v bkn, 138-112,28:58,   22pt 4rb 12as 2st 2trey 10-16fg
2019-11-10,PG,"Lillard, Damian",49.4,"10,200",por,v atl, 124-113,44:16,   30pt 7rb 6as 1st 1bl 4to 3trey 8-17fg 11-12ft
2019-11-10,SG,"VanVleet, Fred",49.4,"6,800",tor,@ lal, 113-104,38:33,   23pt 7rb 10as 2st 3to 4trey 8-18fg 3-4ft
2019-11-10,SG,"McCollum, CJ",47.6,"6,500",por,v atl, 124-113,41:36,   23pt 8rb 4as 2st 2bl 3to 1trey 11-23fg 0-1ft
2019-11-10,SG,"Schroder, Dennis",44.7,"5,700",okc,v mil, 119-121,29:41,   25pt 6rb 5as 3st 4to 3trey 9-12fg 4-6ft
2019-11-10,SG,"Wiggins, Andrew",42.3,"7,600",min,v den, 98-100,40:28,   25pt 4rb 5as 1st 1bl 1to 1trey 10-22fg 4-4ft
2019-11-10,SG,"Alexander, Shai",42.2,"8,100",okc,v mil, 119-121,36:48,   22pt 6rb 6as 2st 2to 4trey 9-19fg
2019-11-10,PG,"Bledsoe, Eric",42.1,"6,800",mil,@ okc, 121-119,29:16,   25pt 3rb 9as 1bl 3to 3trey 9-15fg 4-4ft
2019-11-10,SG,"Booker, Devin",40.9,"8,400",pho,v bkn, 138-112,32:24,   27pt 2rb 9as 2to 4trey 10-14fg 3-3ft
2019-11-10,PG,"Sexton, Collin",40.9,"5,600",cle,@ nyk, 108-87,30:27,   31pt 2rb 3as 1st 5trey 10-16fg 6-8ft
2019-11-10,PG,"Brogdon, Malcolm",37.2,"8,800",ind,@ orl, 109-102,29:20,   19pt 6rb 8as 1st 4to 1trey 9-18fg
2019-11-10,SG,"Fournier, Evan",36.6,"4,500",orl,v ind, 102-109,30:21,   22pt 3rb 6as 1bl 1to 6trey 7-13fg 2-2ft
2019-11-10,SG,"Graham, Devonte",35,"6,800",cha,@ phi, 106-114,33:39,   19pt 10as 1st 2to 4trey 6-15fg 3-4ft
2019-11-10,SG,"Dinwiddie, Spencer",32.6,"5,600",bkn,@ pho, 112-138,25:54,   18pt 3rb 6as 1st 1to 1trey 6-16fg 5-5ft
2019-11-10,PG,"Simons, Anfernee",30.6,"3,700",por,v atl, 124-113,24:10,   20pt 3rb 2as 2st 2to 3trey 8-12fg 1-1ft
2019-11-10,PG,"McConnell, TJ",30.6,"4,100",ind,@ orl, 109-102,19:43,   12pt 3rb 8as 1bl 6-9fg
2019-11-10,PG,"Paul, Chris",30.5,"7,000",okc,v mil, 119-121,31:46,   17pt 5rb 5as 1st 3to 3trey 6-11fg 2-2ft
2019-11-10,PG,"Ntilikina, Frank",30.2,"5,100",nyk,v cle, 87-108,34:44,   4pt 6rb 6as 2st 2bl 2to 1-4fg 2-2ft
2019-11-10,SG,"Monk, Malik",29.1,"3,700",cha,@ phi, 106-114,26:40,   15pt 8rb 3as 1st 3to 2trey 4-8fg 5-6ft
2019-11-10,PG,"Burke, Trey",29,"3,600",phi,v cha, 114-106,19:19,   12pt 5rb 4as 2st 1to 1trey 4-8fg 3-4ft
2019-11-10,SG,"Richardson, Josh",28.4,"5,900",phi,v cha, 114-106,32:29,   11pt 7rb 6as 1st 3to 3trey 4-9fg
2019-11-10,SG,"Powell, Norman",28,"4,200",tor,@ lal, 113-104,25:42,   14pt 5rb 2as 2bl 1to 1trey 5-9fg 3-3ft
2019-11-10,PG,"Irving, Kyrie",26.3,"9,800",bkn,@ pho, 112-138,25:07,   15pt 4rb 5as 1to 1trey 7-16fg
2019-11-10,SG,"Harris, Gary",26.2,"4,900",den,@ min, 100-98,34:50,   13pt 6rb 2st 1trey 6-13fg 0-1ft
2019-11-10,SG,"Korkmaz, Furkan",25.1,"3,600",phi,v cha, 114-106,27:57,   17pt 3rb 1as 1bl 3trey 7-14fg
2019-11-10,SG,"Clarkson, Jordan",25.1,"5,000",cle,@ nyk, 108-87,19:31,   17pt 3rb 1as 2st 3to 1trey 6-14fg 4-4ft
2019-11-10,SG,"Bradley, Avery",24.8,"4,000",lal,v tor, 104-113,31:23,   9pt 4rb 4as 2st 1to 1trey 4-10fg
2019-11-10,PG,"Garland, Darius",23.6,"4,000",cle,@ nyk, 108-87,34:07,   12pt 3rb 6as 1st 4to 3-8fg 6-6ft
2019-11-10,SG,"Middleton, Khris",23.3,"6,700",mil,@ okc, 121-119,22:31,   10pt 4rb 5as 1st 2to 4-7fg 2-2ft
2019-11-10,PG,"Rozier, Terry",23.2,"6,800",cha,@ phi, 106-114,22:21,   13pt 1rb 4as 2st 3to 1trey 5-12fg 2-2ft
2019-11-10,SG,"Davis, Terence",22.5,"3,500",tor,@ lal, 113-104,17:00,   13pt 5rb 3as 1to 3trey 5-8fg
2019-11-10,PG,"Augustin, DJ",22.4,"4,100",orl,v ind, 102-109,23:36,   8pt 2rb 6as 1st 4-10fg
2019-11-10,PG,"Fultz, Markelle",22.4,"5,000",orl,v ind, 102-109,24:24,   8pt 2rb 4as 1st 1bl 4-7fg
