Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2019-10-30,SG,"Harden, James",75.1,"11,000",hou,@ was, 159-158,37:30,   59pt 3rb 9as 1st 4to 6trey 18-32fg 17-18ft
2019-10-30,SG,"Beal, Bradley",69.2,"9,500",was,v hou, 158-159,40:30,   46pt 6rb 8as 3st 5to 7trey 14-20fg 11-12ft
2019-10-30,PG,"Brogdon, Malcolm",57.1,"8,200",ind,@ bkn, 118-108,32:28,   21pt 8rb 13as 3st 2to 1trey 7-19fg 6-6ft
2019-10-30,PG,"Lillard, Damian",55.9,"9,900",por,@ okc, 102-99,38:12,   23pt 7rb 13as 2st 1to 4trey 7-19fg 5-6ft
2019-10-30,PG,"Westbrook, Russell",52,"10,600",hou,@ was, 159-158,34:41,   17pt 10rb 12as 2st 1bl 4to 1trey 7-16fg 2-4ft
2019-10-30,PG,"Irving, Kyrie",50.4,"10,200",bkn,v ind, 108-118,30:58,   28pt 7rb 6as 1st 1bl 1to 2trey 11-20fg 4-5ft
2019-10-30,PG,"Rozier, Terry",48,"7,000",cha,@ sac, 118-111,34:53,   22pt 5rb 6as 3st 2bl 4to 3trey 7-15fg 5-7ft
2019-10-30,PG,"Walker, Kemba",45.2,"8,400",bos,v mil, 116-105,38:08,   32pt 6rb 6as 3to 4trey 7-19fg 14-15ft
2019-10-30,PG,"Fox, De",43.4,"8,100",sac,v cha, 111-118,36:16,   16pt 7rb 10as 2st 1bl 5to 1trey 6-16fg 3-3ft
2019-10-30,SG,"Booker, Devin",43.3,"8,500",pho,@ gsw, 121-110,35:56,   31pt 4rb 5as 1st 3to 6trey 10-21fg 5-5ft
2019-10-30,PG,"Lowry, Kyle",42,"8,000",tor,v det, 125-113,37:47,   20pt 5rb 8as 2st 2to 2trey 7-13fg 4-5ft
2019-10-30,PG,"Conley, Mike",41.7,"6,300",uta,v lac, 110-96,32:00,   29pt 1rb 5as 2st 2to 5trey 11-17fg 2-2ft
2019-10-30,PG,"Simmons, Ben",39.1,"9,500",phi,v min, 117-95,32:48,   16pt 3rb 7as 3st 2bl 6to 7-13fg 2-4ft
2019-10-30,SG,"Mitchell, Donovan",37,"8,300",uta,v lac, 110-96,34:59,   24pt 5rb 2as 2st 2to 10-17fg 4-4ft
2019-10-30,SG,"Middleton, Khris",36.7,"7,500",mil,@ bos, 105-116,33:53,   26pt 6rb 3as 1to 3trey 10-15fg 3-3ft
2019-10-30,PG,"Paul, Chris",36.5,"7,000",okc,v por, 99-102,31:26,   21pt 5rb 5as 2st 4to 1trey 5-10fg 10-11ft
2019-10-30,SG,"Smart, Marcus",35.8,"5,200",bos,v mil, 116-105,38:49,   19pt 4rb 6as 1st 5trey 7-16fg
